Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2015-11-02,PHI,Vancouver Canucks,L,1,4,PHI,Cleveland Cavaliers,L,100,107
2015-11-07,PHI,Winnipeg Jets,W,3,0,PHI,Orlando Magic,L,97,105
2015-11-14,PHI,Carolina Hurricanes,W,3,2,PHI,San Antonio Spurs,L,83,92
2015-11-21,PHI,Ottawa Senators,L,0,4,PHI,Miami Heat,L,91,96
2015-11-23,PHI,Carolina Hurricanes,W,3,2,PHI,Minnesota Timberwolves,L,95,100
2015-11-25,PHI,New York Islanders,L,1,3,PHI,Boston Celtics,L,80,84
2015-11-27,PHI,Nashville Predators,W,3,2,PHI,Houston Rockets,L,114,116
2015-12-01,PHI,Ottawa Senators,W,4,2,PHI,Los Angeles Lakers,W,103,91
2015-12-05,PHI,Columbus Blue Jackets,L,1,4,PHI,Denver Nuggets,L,105,108
2015-12-10,PHI,St. Louis Blues,W,4,2,PHI,Brooklyn Nets,L,91,100
2015-12-11,PHI,Dallas Stars,L,1,3,PHI,Detroit Pistons,L,95,107
2015-12-30,PHI,San Jose Sharks,L,2,4,PHI,Sacramento Kings,W,110,105
2016-01-02,PHI,Los Angeles Kings,L,1,2,PHI,Los Angeles Clippers,L,99,130
2016-01-07,PHI,Minnesota Wild,W,4,3,PHI,Atlanta Hawks,L,98,126
2016-01-09,PHI,New York Islanders,W,4,0,PHI,Toronto Raptors,L,95,108
2016-01-16,PHI,New York Rangers,L,2,3,PHI,Portland Trail Blazers,W,114,89
2016-01-27,PHI,Washington Capitals,W,4,3,PHI,Detroit Pistons,L,97,110
2016-02-06,PHI,New York Rangers,L,2,3,PHI,Brooklyn Nets,W,103,98
2016-02-19,PHI,Montreal Canadiens,L,2,3,PHI,New Orleans Pelicans,L,114,121
2016-02-23,PHI,Carolina Hurricanes,L,1,3,PHI,Orlando Magic,L,115,124
2016-02-29,PHI,Calgary Flames,W,5,3,PHI,Washington Wizards,L,108,116
2016-03-11,PHI,Tampa Bay Lightning,W,3,1,PHI,Brooklyn Nets,W,95,89
