Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2019-02-02,ANA,Winnipeg Jets,L,3,9,LAC,Detroit Pistons,W,111,101
2019-02-05,ANA,Montreal Canadiens,L,1,4,LAC,Charlotte Hornets,W,117,115
2019-02-07,ANA,Ottawa Senators,L,0,4,LAC,Indiana Pacers,L,92,116
2019-02-09,ANA,Philadelphia Flyers,L,2,6,LAC,Boston Celtics,W,123,112
2019-02-13,ANA,Vancouver Canucks,W,1,0,LAC,Phoenix Suns,W,134,107
2019-02-22,ANA,Calgary Flames,L,1,2,LAC,Memphis Grizzlies,W,112,106
2019-02-25,ANA,Vancouver Canucks,L,0,4,LAC,Dallas Mavericks,W,121,112
2019-02-27,ANA,Chicago Blackhawks,L,3,4,LAC,Utah Jazz,L,105,111
2019-03-01,ANA,Vegas Golden Knights,L,0,3,LAC,Sacramento Kings,W,116,109
2019-03-03,ANA,Colorado Avalanche,W,2,1,LAC,New York Knicks,W,128,107
2019-03-08,ANA,Montreal Canadiens,W,8,2,LAC,Oklahoma City Thunder,W,118,110
2019-03-12,ANA,Nashville Predators,W,3,2,LAC,Portland Trail Blazers,L,104,125
2019-03-15,ANA,Colorado Avalanche,W,5,3,LAC,Chicago Bulls,W,128,121
2019-03-17,ANA,Florida Panthers,W,3,2,LAC,Brooklyn Nets,W,119,116
2019-03-22,ANA,San Jose Sharks,W,4,3,LAC,Cleveland Cavaliers,W,110,108
2019-03-26,ANA,Vancouver Canucks,W,5,4,LAC,Minnesota Timberwolves,W,122,111
2019-03-30,ANA,Edmonton Oilers,W,5,1,LAC,Cleveland Cavaliers,W,132,108
2019-04-03,ANA,Calgary Flames,W,3,1,LAC,Houston Rockets,L,103,135
2019-04-05,ANA,Los Angeles Kings,W,5,2,LAC,Los Angeles Lakers,L,117,122
2019-10-22,ANA,Nashville Predators,L,1,6,LAC,Los Angeles Lakers,W,112,102
2019-10-24,ANA,Dallas Stars,L,1,2,LAC,Golden State Warriors,W,141,122
2019-10-26,ANA,Colorado Avalanche,W,5,2,LAC,Phoenix Suns,L,122,130
2019-11-03,ANA,Chicago Blackhawks,L,2,3,LAC,Utah Jazz,W,105,94
2019-11-14,ANA,San Jose Sharks,L,3,5,LAC,New Orleans Pelicans,L,127,132
2019-11-16,ANA,St. Louis Blues,W,4,1,LAC,Atlanta Hawks,W,150,101
2019-11-18,ANA,Washington Capitals,L,2,5,LAC,Oklahoma City Thunder,W,90,88
2019-11-27,ANA,Arizona Coyotes,L,3,4,LAC,Memphis Grizzlies,W,121,119
2019-11-29,ANA,Winnipeg Jets,L,0,3,LAC,San Antonio Spurs,L,97,107
2019-12-06,ANA,Washington Capitals,L,2,3,LAC,Milwaukee Bucks,L,91,119
2019-12-08,ANA,Winnipeg Jets,L,2,3,LAC,Washington Wizards,W,135,119
2019-12-14,ANA,New York Rangers,W,4,3,LAC,Chicago Bulls,L,106,109
2019-12-17,ANA,Philadelphia Flyers,L,1,4,LAC,Phoenix Suns,W,120,99
2019-12-21,ANA,New York Islanders,W,6,5,LAC,San Antonio Spurs,W,134,109
2019-12-22,ANA,New York Rangers,L,1,5,LAC,Oklahoma City Thunder,L,112,118
2019-12-31,ANA,Vegas Golden Knights,L,2,5,LAC,Sacramento Kings,W,105,87
2020-01-02,ANA,Arizona Coyotes,L,2,4,LAC,Detroit Pistons,W,126,112
2020-01-05,ANA,Nashville Predators,W,5,4,LAC,New York Knicks,W,135,132
2020-01-16,ANA,Nashville Predators,W,4,2,LAC,Orlando Magic,W,122,95
2020-02-01,ANA,Los Angeles Kings,W,3,1,LAC,Minnesota Timberwolves,W,118,106
2020-02-09,ANA,Buffalo Sabres,W,3,2,LAC,Cleveland Cavaliers,W,133,92
2020-02-13,ANA,Calgary Flames,L,0,6,LAC,Boston Celtics,L,133,141
2020-02-28,ANA,Pittsburgh Penguins,W,3,2,LAC,Denver Nuggets,W,132,103
2020-03-01,ANA,New Jersey Devils,L,0,3,LAC,Philadelphia 76ers,W,136,130
2020-03-03,ANA,Chicago Blackhawks,L,2,6,LAC,Oklahoma City Thunder,W,109,94
2020-03-08,ANA,Minnesota Wild,L,4,5,LAC,Los Angeles Lakers,L,103,112
2020-03-10,ANA,Ottawa Senators,W,5,2,LAC,Golden State Warriors,W,131,107
2021-01-20,ANA,Minnesota Wild,L,2,3,LAC,Sacramento Kings,W,115,96
2021-01-22,ANA,Colorado Avalanche,L,2,3,LAC,Oklahoma City Thunder,W,120,106
2021-01-24,ANA,Colorado Avalanche,W,3,1,LAC,Oklahoma City Thunder,W,108,100
2021-01-26,ANA,Arizona Coyotes,W,1,0,LAC,Atlanta Hawks,L,99,108
2021-01-28,ANA,Arizona Coyotes,L,2,3,LAC,Miami Heat,W,109,105
2021-01-31,ANA,St. Louis Blues,L,1,4,LAC,New York Knicks,W,129,115
2021-02-02,ANA,Los Angeles Kings,W,3,1,LAC,Brooklyn Nets,L,120,124
2021-02-05,ANA,San Jose Sharks,L,4,5,LAC,Boston Celtics,L,115,119
2021-02-15,ANA,San Jose Sharks,L,2,3,LAC,Miami Heat,W,125,118
