Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2016-01-06,COL,St. Louis Blues,W,4,3,DEN,Minnesota Timberwolves,W,78,74
2016-01-08,COL,Nashville Predators,W,5,3,DEN,Memphis Grizzlies,L,84,91
2016-01-10,COL,Chicago Blackhawks,L,3,6,DEN,Charlotte Hornets,W,95,92
2016-01-23,COL,Dallas Stars,W,3,1,DEN,Detroit Pistons,W,104,101
2016-01-27,COL,Los Angeles Kings,W,4,3,DEN,Boston Celtics,L,103,111
2016-02-21,COL,Vancouver Canucks,L,1,5,DEN,Boston Celtics,L,101,121
2016-02-24,COL,San Jose Sharks,W,4,3,DEN,Los Angeles Clippers,W,87,81
2016-03-12,COL,Winnipeg Jets,L,2,3,DEN,Washington Wizards,W,116,100
2016-03-28,COL,Nashville Predators,W,4,3,DEN,Dallas Mavericks,L,88,97
2016-04-05,COL,Nashville Predators,L,3,4,DEN,Oklahoma City Thunder,L,102,124
2016-10-29,COL,Arizona Coyotes,W,3,2,DEN,Portland Trail Blazers,L,113,115
2016-11-03,COL,Chicago Blackhawks,L,0,4,DEN,Minnesota Timberwolves,W,102,99
2016-11-05,COL,Minnesota Wild,W,1,0,DEN,Detroit Pistons,L,86,103
2016-11-06,COL,St. Louis Blues,L,1,5,DEN,Boston Celtics,W,123,107
2016-11-08,COL,Arizona Coyotes,L,2,4,DEN,Memphis Grizzlies,L,107,108
2016-11-13,COL,Boston Bruins,L,0,2,DEN,Portland Trail Blazers,L,105,112
2016-11-23,COL,Edmonton Oilers,L,3,6,DEN,Utah Jazz,L,83,108
2016-12-03,COL,Dallas Stars,L,0,3,DEN,Utah Jazz,L,98,105
2016-12-08,COL,Boston Bruins,W,4,2,DEN,Washington Wizards,L,85,92
2016-12-10,COL,Montreal Canadiens,L,1,10,DEN,Orlando Magic,W,121,113
2016-12-20,COL,Minnesota Wild,L,0,2,DEN,Los Angeles Clippers,L,102,119
2016-12-23,COL,Chicago Blackhawks,W,2,1,DEN,Atlanta Hawks,L,108,109
2017-01-02,COL,Vancouver Canucks,L,2,3,DEN,Golden State Warriors,L,119,127
2017-01-12,COL,Anaheim Ducks,L,1,4,DEN,Indiana Pacers,W,140,112
2017-01-17,COL,Chicago Blackhawks,L,4,6,DEN,Los Angeles Lakers,W,127,121
2017-01-19,COL,Anaheim Ducks,L,1,2,DEN,San Antonio Spurs,L,104,118
2017-01-21,COL,San Jose Sharks,L,2,3,DEN,Los Angeles Clippers,W,123,98
2017-01-31,COL,Anaheim Ducks,L,1,5,DEN,Los Angeles Lakers,L,116,120
2017-02-01,COL,Los Angeles Kings,L,0,5,DEN,Memphis Grizzlies,L,99,119
2017-02-04,COL,Winnipeg Jets,W,5,2,DEN,San Antonio Spurs,L,97,121
2017-02-11,COL,New York Rangers,L,2,4,DEN,Cleveland Cavaliers,L,109,125
2017-02-23,COL,Nashville Predators,L,2,4,DEN,Sacramento Kings,L,100,116
2017-02-28,COL,Philadelphia Flyers,L,0,4,DEN,Chicago Bulls,W,125,107
2017-03-04,COL,Winnipeg Jets,L,1,6,DEN,Charlotte Hornets,L,102,112
2017-03-11,COL,Ottawa Senators,L,2,4,DEN,Sacramento Kings,W,105,92
2017-03-13,COL,Arizona Coyotes,L,0,1,DEN,Los Angeles Lakers,W,129,101
2017-03-18,COL,Detroit Red Wings,L,1,5,DEN,Houston Rockets,L,105,109
2017-03-31,COL,St. Louis Blues,W,2,1,DEN,Charlotte Hornets,L,114,122
2017-04-02,COL,Minnesota Wild,L,2,5,DEN,Miami Heat,W,116,113
2017-04-04,COL,Chicago Blackhawks,W,4,3,DEN,New Orleans Pelicans,W,134,131
2017-04-09,COL,St. Louis Blues,L,2,3,DEN,Oklahoma City Thunder,L,105,106
2017-10-27,COL,Vegas Golden Knights,L,0,7,DEN,Atlanta Hawks,W,105,100
2017-11-04,COL,Philadelphia Flyers,W,5,4,DEN,Golden State Warriors,L,108,127
2017-11-11,COL,Ottawa Senators,L,3,4,DEN,Orlando Magic,W,125,107
2017-11-19,COL,Detroit Red Wings,W,4,3,DEN,Los Angeles Lakers,L,109,127
2017-11-22,COL,Dallas Stars,W,3,0,DEN,Houston Rockets,L,95,125
2017-11-24,COL,Minnesota Wild,L,2,3,DEN,Memphis Grizzlies,W,104,92
2017-12-12,COL,Washington Capitals,L,2,5,DEN,Detroit Pistons,W,103,84
2017-12-18,COL,Pittsburgh Penguins,W,4,2,DEN,Oklahoma City Thunder,L,94,95
2017-12-23,COL,Arizona Coyotes,W,6,2,DEN,Golden State Warriors,W,96,81
2017-12-27,COL,Arizona Coyotes,L,1,3,DEN,Minnesota Timberwolves,L,125,128
2018-01-06,COL,Minnesota Wild,W,7,2,DEN,Sacramento Kings,L,98,106
2018-01-13,COL,Dallas Stars,W,4,1,DEN,San Antonio Spurs,L,80,112
2018-01-22,COL,Toronto Maple Leafs,W,4,2,DEN,Portland Trail Blazers,W,104,101
2018-01-25,COL,St. Louis Blues,L,1,3,DEN,New York Knicks,W,130,118
2018-01-30,COL,Vancouver Canucks,L,3,4,DEN,San Antonio Spurs,L,104,106
2018-02-01,COL,Edmonton Oilers,W,4,3,DEN,Oklahoma City Thunder,W,127,124
2018-02-03,COL,Winnipeg Jets,L,0,3,DEN,Golden State Warriors,W,115,108
2018-02-10,COL,Carolina Hurricanes,L,1,3,DEN,Phoenix Suns,W,123,113
2018-03-02,COL,Minnesota Wild,W,7,1,DEN,Memphis Grizzlies,W,108,102
2018-03-06,COL,Chicago Blackhawks,L,1,2,DEN,Dallas Mavericks,L,107,118
2018-03-13,COL,Minnesota Wild,W,5,1,DEN,Los Angeles Lakers,L,103,112
2018-03-15,COL,St. Louis Blues,W,4,1,DEN,Detroit Pistons,W,120,113
2018-03-26,COL,Vegas Golden Knights,L,1,4,DEN,Philadelphia 76ers,L,104,123
2018-03-30,COL,Chicago Blackhawks,W,5,0,DEN,Oklahoma City Thunder,W,126,125
2018-04-01,COL,Anaheim Ducks,L,3,4,DEN,Milwaukee Bucks,W,128,125
2018-04-05,COL,San Jose Sharks,L,2,4,DEN,Minnesota Timberwolves,W,100,96
2018-04-07,COL,St. Louis Blues,W,5,2,DEN,Los Angeles Clippers,W,134,115
2018-10-20,COL,Carolina Hurricanes,W,3,1,DEN,Phoenix Suns,W,119,91
2018-11-01,COL,Calgary Flames,L,5,6,DEN,Cleveland Cavaliers,W,110,91
2018-11-07,COL,Nashville Predators,L,1,4,DEN,Memphis Grizzlies,L,87,89
2018-11-09,COL,Winnipeg Jets,L,2,5,DEN,Brooklyn Nets,L,110,112
2018-11-11,COL,Edmonton Oilers,W,4,1,DEN,Milwaukee Bucks,L,114,121
2018-11-21,COL,Los Angeles Kings,W,7,3,DEN,Minnesota Timberwolves,W,103,101
2018-11-23,COL,Arizona Coyotes,W,5,1,DEN,Orlando Magic,W,112,87
2018-11-24,COL,Dallas Stars,W,3,2,DEN,Oklahoma City Thunder,W,105,98
2018-11-27,COL,Nashville Predators,W,3,2,DEN,Los Angeles Lakers,W,117,85
2018-11-30,COL,St. Louis Blues,L,2,3,DEN,Portland Trail Blazers,W,113,112
2018-12-08,COL,Tampa Bay Lightning,L,1,7,DEN,Atlanta Hawks,L,98,106
2018-12-14,COL,St. Louis Blues,L,3,4,DEN,Oklahoma City Thunder,W,109,98
2018-12-22,COL,Arizona Coyotes,L,4,6,DEN,Los Angeles Clippers,L,111,132
2018-12-29,COL,Chicago Blackhawks,L,2,3,DEN,Phoenix Suns,W,122,118
2019-01-08,COL,Winnipeg Jets,L,4,7,DEN,Miami Heat,W,103,99
2019-01-12,COL,Montreal Canadiens,L,0,3,DEN,Phoenix Suns,L,93,102
2019-01-19,COL,Los Angeles Kings,W,7,1,DEN,Cleveland Cavaliers,W,124,102
2019-01-23,COL,Minnesota Wild,L,2,5,DEN,Utah Jazz,L,108,114
2019-02-02,COL,Vancouver Canucks,L,1,5,DEN,Minnesota Timberwolves,W,107,106
2019-02-22,COL,Chicago Blackhawks,W,5,3,DEN,Dallas Mavericks,W,114,104
2019-03-21,COL,Dallas Stars,W,3,1,DEN,Washington Wizards,W,113,108
