Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2017-12-10,MIN,San Jose Sharks,W,4,3,MIN,Dallas Mavericks,W,97,92
2017-12-12,MIN,Calgary Flames,W,2,1,MIN,Philadelphia 76ers,L,112,118
2017-12-14,MIN,Toronto Maple Leafs,W,2,0,MIN,Sacramento Kings,W,119,96
2017-12-16,MIN,Edmonton Oilers,L,2,3,MIN,Phoenix Suns,L,106,108
2017-12-23,MIN,Tampa Bay Lightning,L,0,3,MIN,Phoenix Suns,W,115,106
2017-12-27,MIN,Dallas Stars,W,4,2,MIN,Denver Nuggets,W,128,125
2018-01-06,MIN,Colorado Avalanche,L,2,7,MIN,New Orleans Pelicans,W,116,98
2018-01-10,MIN,Chicago Blackhawks,W,2,1,MIN,Oklahoma City Thunder,W,104,88
2018-01-14,MIN,Vancouver Canucks,L,2,3,MIN,Portland Trail Blazers,W,120,103
2018-01-20,MIN,Tampa Bay Lightning,W,5,2,MIN,Toronto Raptors,W,115,109
2018-01-22,MIN,Ottawa Senators,W,3,1,MIN,Los Angeles Clippers,W,126,118
2018-01-25,MIN,Pittsburgh Penguins,L,3,6,MIN,Golden State Warriors,L,113,126
2018-01-30,MIN,Columbus Blue Jackets,W,3,2,MIN,Toronto Raptors,L,104,109
2018-02-03,MIN,Dallas Stars,L,1,6,MIN,New Orleans Pelicans,W,118,107
2018-02-13,MIN,New York Rangers,W,3,2,MIN,Houston Rockets,L,108,126
2018-02-15,MIN,Washington Capitals,L,2,5,MIN,Los Angeles Lakers,W,119,111
2018-02-23,MIN,New York Rangers,W,4,1,MIN,Houston Rockets,L,102,120
2018-03-01,MIN,Arizona Coyotes,L,3,5,MIN,Portland Trail Blazers,L,99,108
2018-03-02,MIN,Colorado Avalanche,L,1,7,MIN,Utah Jazz,L,108,116
2018-03-13,MIN,Colorado Avalanche,L,1,5,MIN,Washington Wizards,W,116,111
2018-03-17,MIN,Arizona Coyotes,W,3,1,MIN,San Antonio Spurs,L,101,117
2018-03-24,MIN,Nashville Predators,W,4,1,MIN,Philadelphia 76ers,L,108,120
2018-04-05,MIN,Los Angeles Kings,L,4,5,MIN,Denver Nuggets,L,96,100
2018-10-19,MIN,Dallas Stars,W,3,1,MIN,Cleveland Cavaliers,W,131,123
2018-10-20,MIN,Tampa Bay Lightning,W,5,4,MIN,Dallas Mavericks,L,136,140
2018-10-29,MIN,Vancouver Canucks,L,2,5,MIN,Los Angeles Lakers,W,124,120
2018-11-09,MIN,Anaheim Ducks,W,5,1,MIN,Sacramento Kings,L,110,121
2018-11-18,MIN,Chicago Blackhawks,L,1,3,MIN,Memphis Grizzlies,L,87,100
2018-11-21,MIN,Ottawa Senators,W,6,4,MIN,Denver Nuggets,L,101,103
2018-11-23,MIN,Winnipeg Jets,W,4,2,MIN,Brooklyn Nets,W,112,102
2018-12-01,MIN,Toronto Maple Leafs,L,3,5,MIN,Boston Celtics,L,109,118
2018-12-15,MIN,Calgary Flames,L,1,2,MIN,Phoenix Suns,L,99,107
2018-12-31,MIN,Pittsburgh Penguins,L,2,3,MIN,New Orleans Pelicans,L,114,123
2019-01-08,MIN,Boston Bruins,L,0,4,MIN,Oklahoma City Thunder,W,119,117
2019-01-12,MIN,Detroit Red Wings,L,2,5,MIN,New Orleans Pelicans,W,110,106
2019-01-15,MIN,Los Angeles Kings,W,3,2,MIN,Philadelphia 76ers,L,107,149
2019-02-02,MIN,Chicago Blackhawks,L,3,4,MIN,Denver Nuggets,L,106,107
2019-02-05,MIN,Buffalo Sabres,L,4,5,MIN,Memphis Grizzlies,L,106,108
2019-02-07,MIN,Edmonton Oilers,L,1,4,MIN,Orlando Magic,L,112,122
2019-02-22,MIN,Detroit Red Wings,W,3,2,MIN,New York Knicks,W,115,104
2019-03-03,MIN,Nashville Predators,L,2,3,MIN,Washington Wizards,L,121,135
2019-03-05,MIN,Nashville Predators,L,4,5,MIN,Oklahoma City Thunder,W,131,120
2019-03-14,MIN,Dallas Stars,L,1,4,MIN,Utah Jazz,L,100,120
2019-03-17,MIN,New York Islanders,L,2,3,MIN,Houston Rockets,L,102,117
2019-03-19,MIN,Colorado Avalanche,L,1,3,MIN,Golden State Warriors,L,107,117
2019-03-23,MIN,Carolina Hurricanes,L,1,5,MIN,Memphis Grizzlies,W,112,99
2019-03-29,MIN,Vegas Golden Knights,W,3,2,MIN,Golden State Warriors,W,131,130
2019-10-30,MIN,St. Louis Blues,L,1,2,MIN,Philadelphia 76ers,L,95,117
2019-11-02,MIN,St. Louis Blues,L,3,4,MIN,Washington Wizards,W,131,109
2019-11-16,MIN,Carolina Hurricanes,L,3,4,MIN,Houston Rockets,L,105,125
2019-11-23,MIN,Boston Bruins,L,4,5,MIN,Phoenix Suns,L,98,100
2019-11-25,MIN,New York Rangers,L,2,3,MIN,Atlanta Hawks,W,125,113
2019-12-01,MIN,Dallas Stars,W,3,2,MIN,Memphis Grizzlies,L,107,115
2019-12-21,MIN,Winnipeg Jets,L,0,6,MIN,Portland Trail Blazers,L,106,113
2019-12-23,MIN,Calgary Flames,W,3,0,MIN,Golden State Warriors,L,104,113
2020-01-05,MIN,Calgary Flames,L,4,5,MIN,Cleveland Cavaliers,W,118,103
2020-01-09,MIN,Calgary Flames,L,1,2,MIN,Portland Trail Blazers,W,116,102
2020-01-18,MIN,Dallas Stars,W,7,0,MIN,Toronto Raptors,L,112,122
2020-01-20,MIN,Florida Panthers,L,4,5,MIN,Denver Nuggets,L,100,107
2020-01-22,MIN,Detroit Red Wings,W,4,2,MIN,Chicago Bulls,L,110,117
2020-02-01,MIN,Boston Bruins,L,1,6,MIN,Los Angeles Clippers,L,106,118
2020-02-21,MIN,Edmonton Oilers,W,5,3,MIN,Boston Celtics,L,117,127
2020-02-23,MIN,St. Louis Blues,L,1,4,MIN,Denver Nuggets,L,116,128
2020-02-28,MIN,Columbus Blue Jackets,W,5,0,MIN,Orlando Magic,L,125,136
2020-03-01,MIN,Washington Capitals,L,3,4,MIN,Dallas Mavericks,L,91,111
2020-03-03,MIN,Nashville Predators,W,3,1,MIN,New Orleans Pelicans,W,139,134
2020-03-08,MIN,Anaheim Ducks,W,5,4,MIN,New Orleans Pelicans,L,107,120
2021-01-18,MIN,Anaheim Ducks,L,0,1,MIN,Atlanta Hawks,L,97,108
2021-01-20,MIN,Anaheim Ducks,W,3,2,MIN,Orlando Magic,L,96,97
2021-01-22,MIN,San Jose Sharks,W,4,1,MIN,Atlanta Hawks,L,98,116
2021-01-31,MIN,Colorado Avalanche,W,4,3,MIN,Cleveland Cavaliers,W,109,104
2021-02-16,MIN,Los Angeles Kings,L,0,4,MIN,Los Angeles Lakers,L,104,112
2021-02-24,MIN,Colorado Avalanche,W,6,2,MIN,Chicago Bulls,L,126,133
2021-02-27,MIN,Los Angeles Kings,W,4,3,MIN,Washington Wizards,L,112,128
2021-03-03,MIN,Vegas Golden Knights,L,1,5,MIN,Charlotte Hornets,L,102,135
2021-03-14,MIN,Arizona Coyotes,W,4,1,MIN,Portland Trail Blazers,W,114,112
2021-03-16,MIN,Arizona Coyotes,W,3,0,MIN,Los Angeles Lakers,L,121,137
2021-03-18,MIN,Colorado Avalanche,L,1,5,MIN,Phoenix Suns,W,123,119
2021-03-22,MIN,Anaheim Ducks,W,2,1,MIN,Oklahoma City Thunder,L,103,112
2021-03-24,MIN,Anaheim Ducks,W,3,2,MIN,Dallas Mavericks,L,108,128
2021-03-29,MIN,San Jose Sharks,L,3,4,MIN,Brooklyn Nets,L,107,112
2021-03-31,MIN,San Jose Sharks,L,2,4,MIN,New York Knicks,W,102,101
2021-04-03,MIN,Vegas Golden Knights,W,2,1,MIN,Philadelphia 76ers,L,113,122
2021-04-05,MIN,Colorado Avalanche,L,4,5,MIN,Sacramento Kings,W,116,106
2021-04-07,MIN,Colorado Avalanche,W,8,3,MIN,Indiana Pacers,L,137,141
2021-04-09,MIN,St. Louis Blues,L,1,9,MIN,Boston Celtics,L,136,145
2021-04-14,MIN,Arizona Coyotes,W,5,2,MIN,Milwaukee Bucks,L,105,130
2021-04-16,MIN,San Jose Sharks,W,3,2,MIN,Miami Heat,W,119,111
2021-04-21,MIN,Arizona Coyotes,W,4,1,MIN,Sacramento Kings,L,125,128
2021-04-24,MIN,San Jose Sharks,W,6,3,MIN,Utah Jazz,W,101,96
2021-04-29,MIN,St. Louis Blues,L,4,5,MIN,Golden State Warriors,W,126,114
2021-05-01,MIN,St. Louis Blues,W,4,3,MIN,New Orleans Pelicans,L,136,140
2021-05-05,MIN,Vegas Golden Knights,L,2,3,MIN,Memphis Grizzlies,L,135,139
2021-05-07,MIN,Anaheim Ducks,W,4,3,MIN,Miami Heat,L,112,121
2021-05-13,MIN,St. Louis Blues,L,3,7,MIN,Denver Nuggets,L,103,114
2021-10-23,MIN,Anaheim Ducks,W,4,3,MIN,New Orleans Pelicans,W,96,89
2021-10-30,MIN,Colorado Avalanche,L,1,4,MIN,Denver Nuggets,L,91,93
2021-11-10,MIN,Arizona Coyotes,W,5,2,MIN,Golden State Warriors,L,110,123
2021-11-13,MIN,Seattle Kraken,W,4,2,MIN,Los Angeles Clippers,L,102,129
2021-11-18,MIN,Dallas Stars,W,7,2,MIN,San Antonio Spurs,W,115,90
2021-11-20,MIN,Florida Panthers,L,4,5,MIN,Memphis Grizzlies,W,138,95
2021-11-24,MIN,New Jersey Devils,W,3,2,MIN,Miami Heat,W,113,101
2021-11-26,MIN,Winnipeg Jets,W,7,1,MIN,Charlotte Hornets,L,115,133
2021-12-12,MIN,Vegas Golden Knights,L,4,6,MIN,Portland Trail Blazers,W,116,111
2022-01-28,MIN,New York Rangers,W,3,2,MIN,Phoenix Suns,L,124,134
2022-01-30,MIN,New York Islanders,W,4,3,MIN,Utah Jazz,W,126,106
2022-02-08,MIN,Winnipeg Jets,L,0,2,MIN,Sacramento Kings,W,134,114
2022-02-16,MIN,Winnipeg Jets,L,3,6,MIN,Toronto Raptors,L,91,103
2022-02-24,MIN,Toronto Maple Leafs,L,1,3,MIN,Memphis Grizzlies,W,119,114
2022-03-01,MIN,Calgary Flames,L,1,5,MIN,Golden State Warriors,W,129,114
2022-03-04,MIN,Buffalo Sabres,L,4,5,MIN,Oklahoma City Thunder,W,138,101
