Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2015-10-28,WSH,Pittsburgh Penguins,L,1,3,WAS,Orlando Magic,W,88,87
2015-10-30,WSH,Columbus Blue Jackets,W,2,1,WAS,Milwaukee Bucks,W,118,113
2015-10-31,WSH,Florida Panthers,W,2,1,WAS,New York Knicks,L,110,117
2015-11-07,WSH,Toronto Maple Leafs,W,3,2,WAS,Atlanta Hawks,L,99,114
2015-11-10,WSH,Detroit Red Wings,L,0,1,WAS,Oklahoma City Thunder,L,101,125
2015-11-21,WSH,Colorado Avalanche,W,7,3,WAS,Detroit Pistons,W,97,95
2015-11-25,WSH,Winnipeg Jets,W,5,3,WAS,Charlotte Hornets,L,87,101
2015-11-27,WSH,Tampa Bay Lightning,W,4,2,WAS,Boston Celtics,L,78,111
2015-11-28,WSH,Toronto Maple Leafs,W,4,2,WAS,Toronto Raptors,L,82,84
2015-12-12,WSH,Tampa Bay Lightning,W,2,1,WAS,Dallas Mavericks,W,114,111
2015-12-14,WSH,Pittsburgh Penguins,W,4,1,WAS,Memphis Grizzlies,L,95,112
2015-12-16,WSH,Ottawa Senators,W,2,1,WAS,San Antonio Spurs,L,95,114
2015-12-21,WSH,Carolina Hurricanes,W,2,1,WAS,Sacramento Kings,W,113,99
2015-12-26,WSH,Montreal Canadiens,W,3,1,WAS,Brooklyn Nets,W,111,96
2015-12-28,WSH,Buffalo Sabres,W,2,0,WAS,Los Angeles Clippers,L,91,108
2015-12-30,WSH,Buffalo Sabres,W,5,2,WAS,Toronto Raptors,L,91,94
2016-01-09,WSH,New York Rangers,W,4,3,WAS,Orlando Magic,W,105,99
2016-01-16,WSH,Buffalo Sabres,L,1,4,WAS,Boston Celtics,L,117,119
2016-02-06,WSH,New Jersey Devils,W,3,2,WAS,Charlotte Hornets,L,104,108
2016-02-09,WSH,Nashville Predators,W,5,3,WAS,New York Knicks,W,111,108
2016-02-11,WSH,Minnesota Wild,W,4,3,WAS,Milwaukee Bucks,L,92,99
2016-02-18,WSH,New York Islanders,W,3,2,WAS,Utah Jazz,W,103,89
2016-02-20,WSH,New Jersey Devils,W,4,3,WAS,Miami Heat,L,94,114
2016-02-24,WSH,Montreal Canadiens,L,3,4,WAS,Chicago Bulls,L,104,109
2016-02-26,WSH,Minnesota Wild,W,3,2,WAS,Philadelphia 76ers,W,103,94
