Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2017-03-28,DET,Carolina Hurricanes,L,1,4,DET,Miami Heat,L,96,97
2017-03-30,DET,Tampa Bay Lightning,L,3,5,DET,Brooklyn Nets,W,90,89
2017-04-09,DET,New Jersey Devils,W,4,1,DET,Memphis Grizzlies,W,103,90
2017-10-18,DET,Toronto Maple Leafs,L,3,6,DET,Charlotte Hornets,W,102,90
2017-10-20,DET,Washington Capitals,L,3,4,DET,Washington Wizards,L,111,115
2017-10-28,DET,Florida Panthers,W,3,2,DET,Los Angeles Clippers,W,95,87
2017-10-31,DET,Arizona Coyotes,W,5,3,DET,Los Angeles Lakers,L,93,113
2017-11-15,DET,Calgary Flames,W,8,2,DET,Milwaukee Bucks,L,95,99
2017-11-17,DET,Buffalo Sabres,W,3,1,DET,Indiana Pacers,L,100,107
2017-11-19,DET,Colorado Avalanche,L,3,4,DET,Minnesota Timberwolves,W,100,97
2017-11-24,DET,New York Rangers,L,1,2,DET,Oklahoma City Thunder,W,99,98
2017-12-02,DET,Montreal Canadiens,L,1,10,DET,Philadelphia 76ers,L,103,108
2017-12-15,DET,Toronto Maple Leafs,W,3,1,DET,Indiana Pacers,W,104,98
2017-12-20,DET,Philadelphia Flyers,L,3,4,DET,Dallas Mavericks,L,93,110
2018-01-03,DET,Ottawa Senators,W,2,1,DET,Miami Heat,L,104,111
2018-01-05,DET,Florida Panthers,W,4,2,DET,Philadelphia 76ers,L,78,114
2018-01-13,DET,Pittsburgh Penguins,L,1,4,DET,Chicago Bulls,L,105,107
2018-02-03,DET,Florida Panthers,L,2,3,DET,Miami Heat,W,111,107
2018-02-09,DET,New York Islanders,L,6,7,DET,Los Angeles Clippers,L,95,108
2018-02-11,DET,Washington Capitals,W,5,4,DET,Atlanta Hawks,L,115,118
2018-02-25,DET,New York Rangers,W,3,2,DET,Charlotte Hornets,L,98,114
2018-02-28,DET,St. Louis Blues,L,1,2,DET,Milwaukee Bucks,W,110,87
2018-03-02,DET,Winnipeg Jets,L,3,4,DET,Orlando Magic,L,106,115
2018-03-09,DET,Columbus Blue Jackets,L,2,3,DET,Chicago Bulls,W,99,83
2018-03-15,DET,Los Angeles Kings,L,1,4,DET,Denver Nuggets,L,113,120
2018-03-20,DET,Philadelphia Flyers,W,5,4,DET,Phoenix Suns,W,115,88
2018-03-22,DET,Washington Capitals,L,0,1,DET,Houston Rockets,L,96,100
2018-03-24,DET,Toronto Maple Leafs,L,3,4,DET,Chicago Bulls,W,117,95
