Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2021-01-18,SJS,St. Louis Blues,L,4,5,GSW,Los Angeles Lakers,W,115,113
2021-01-20,SJS,St. Louis Blues,W,2,1,GSW,San Antonio Spurs,W,121,99
2021-01-28,SJS,Colorado Avalanche,L,0,3,GSW,Phoenix Suns,L,93,114
2021-02-06,SJS,Anaheim Ducks,L,1,2,GSW,Dallas Mavericks,L,132,134
2021-02-09,SJS,Los Angeles Kings,W,4,3,GSW,San Antonio Spurs,W,114,91
2021-02-11,SJS,Los Angeles Kings,L,2,6,GSW,Orlando Magic,W,111,105
2021-02-13,SJS,Vegas Golden Knights,L,1,3,GSW,Brooklyn Nets,L,117,134
2021-02-15,SJS,Anaheim Ducks,W,3,2,GSW,Cleveland Cavaliers,W,129,98
2021-02-20,SJS,St. Louis Blues,W,5,4,GSW,Charlotte Hornets,L,100,102
2021-03-03,SJS,Colorado Avalanche,L,0,4,GSW,Portland Trail Blazers,L,106,108
2021-03-15,SJS,Vegas Golden Knights,L,1,2,GSW,Los Angeles Lakers,L,97,128
2021-03-17,SJS,Vegas Golden Knights,L,4,5,GSW,Houston Rockets,W,108,94
2021-03-19,SJS,St. Louis Blues,L,1,2,GSW,Memphis Grizzlies,W,116,103
2021-03-20,SJS,St. Louis Blues,L,2,5,GSW,Memphis Grizzlies,L,103,111
2021-03-26,SJS,Arizona Coyotes,L,2,5,GSW,Atlanta Hawks,L,108,124
2021-03-29,SJS,Minnesota Wild,W,4,3,GSW,Chicago Bulls,W,116,102
2021-04-02,SJS,Los Angeles Kings,W,3,0,GSW,Toronto Raptors,L,77,130
2021-04-06,SJS,Anaheim Ducks,L,1,5,GSW,Milwaukee Bucks,W,122,121
2021-04-09,SJS,Los Angeles Kings,W,5,2,GSW,Washington Wizards,L,107,110
2021-04-10,SJS,Los Angeles Kings,L,2,4,GSW,Houston Rockets,W,125,109
2021-04-12,SJS,Anaheim Ducks,L,0,4,GSW,Denver Nuggets,W,116,107
2021-04-14,SJS,Anaheim Ducks,L,1,4,GSW,Oklahoma City Thunder,W,147,109
2021-04-17,SJS,Minnesota Wild,L,2,5,GSW,Boston Celtics,L,114,119
2021-04-19,SJS,Vegas Golden Knights,L,2,3,GSW,Philadelphia 76ers,W,107,96
2021-04-21,SJS,Vegas Golden Knights,L,2,5,GSW,Washington Wizards,L,114,118
2021-05-01,SJS,Colorado Avalanche,L,3,4,GSW,Houston Rockets,W,113,87
2021-05-03,SJS,Colorado Avalanche,L,4,5,GSW,New Orleans Pelicans,W,123,108
2021-05-08,SJS,Arizona Coyotes,L,4,5,GSW,Oklahoma City Thunder,W,136,97
2021-10-19,SJS,Montreal Canadiens,W,5,0,GSW,Los Angeles Lakers,W,121,114
2021-10-21,SJS,Ottawa Senators,W,2,1,GSW,Los Angeles Clippers,W,115,113
2021-10-24,SJS,Boston Bruins,L,3,4,GSW,Sacramento Kings,W,119,107
2021-10-26,SJS,Nashville Predators,L,1,3,GSW,Oklahoma City Thunder,W,106,98
2021-10-28,SJS,Montreal Canadiens,L,0,4,GSW,Memphis Grizzlies,L,101,104
2021-10-30,SJS,Winnipeg Jets,W,2,1,GSW,Oklahoma City Thunder,W,103,82
2021-11-16,SJS,Minnesota Wild,W,4,1,GSW,Brooklyn Nets,W,117,99
2021-11-18,SJS,St. Louis Blues,L,1,4,GSW,Cleveland Cavaliers,W,104,89
2021-11-24,SJS,Ottawa Senators,W,6,3,GSW,Philadelphia 76ers,W,116,96
2021-11-26,SJS,Toronto Maple Leafs,L,1,4,GSW,Portland Trail Blazers,W,118,103
2021-11-28,SJS,Chicago Blackhawks,W,2,0,GSW,Los Angeles Clippers,W,105,90
2021-11-30,SJS,New Jersey Devils,W,5,2,GSW,Phoenix Suns,L,96,104
2021-12-03,SJS,New York Rangers,L,0,1,GSW,Phoenix Suns,W,118,96
2021-12-11,SJS,Dallas Stars,W,2,1,GSW,Philadelphia 76ers,L,93,102
2021-12-14,SJS,Seattle Kraken,L,1,3,GSW,New York Knicks,W,105,96
2021-12-28,SJS,Arizona Coyotes,W,8,7,GSW,Denver Nuggets,L,86,89
2022-01-06,SJS,Buffalo Sabres,W,3,2,GSW,New Orleans Pelicans,L,96,101
2022-01-11,SJS,Detroit Red Wings,W,3,2,GSW,Memphis Grizzlies,L,108,116
2022-01-13,SJS,New York Rangers,L,0,3,GSW,Milwaukee Bucks,L,99,118
2022-01-20,SJS,Seattle Kraken,L,2,3,GSW,Indiana Pacers,L,117,121
2022-01-29,SJS,Florida Panthers,L,4,5,GSW,Brooklyn Nets,W,110,106
2022-02-01,SJS,Tampa Bay Lightning,L,2,3,GSW,San Antonio Spurs,W,124,120
2022-02-14,SJS,Edmonton Oilers,L,0,3,GSW,Los Angeles Clippers,L,104,119
2022-02-24,SJS,New York Islanders,W,4,3,GSW,Portland Trail Blazers,W,132,95
2022-02-27,SJS,Seattle Kraken,W,3,1,GSW,Dallas Mavericks,L,101,107
2022-03-01,SJS,Vegas Golden Knights,L,1,3,GSW,Minnesota Timberwolves,L,114,129
2022-03-05,SJS,Nashville Predators,L,0,8,GSW,Los Angeles Lakers,L,116,124
2022-03-10,SJS,Los Angeles Kings,W,4,3,GSW,Denver Nuggets,W,113,102
2022-03-12,SJS,Los Angeles Kings,W,5,0,GSW,Milwaukee Bucks,W,122,109
2022-03-20,SJS,Arizona Coyotes,W,4,2,GSW,San Antonio Spurs,L,108,110
2022-03-22,SJS,Calgary Flames,W,4,3,GSW,Orlando Magic,L,90,94
2022-03-30,SJS,Arizona Coyotes,L,2,5,GSW,Phoenix Suns,L,103,107
2022-04-02,SJS,Dallas Stars,L,4,5,GSW,Utah Jazz,W,111,107
2022-04-07,SJS,Calgary Flames,L,2,4,GSW,Los Angeles Lakers,W,128,112
2022-04-09,SJS,Vancouver Canucks,L,2,4,GSW,San Antonio Spurs,W,100,94
2022-10-18,SJS,New York Islanders,L,2,5,GSW,Los Angeles Lakers,W,123,109
2022-10-23,SJS,Philadelphia Flyers,W,3,0,GSW,Sacramento Kings,W,130,125
2022-10-25,SJS,Vegas Golden Knights,L,2,4,GSW,Phoenix Suns,L,105,134
2022-10-27,SJS,Toronto Maple Leafs,W,4,3,GSW,Miami Heat,W,123,110
2022-10-29,SJS,Tampa Bay Lightning,L,3,4,GSW,Charlotte Hornets,L,113,120
2022-11-01,SJS,Anaheim Ducks,L,5,6,GSW,Miami Heat,L,109,116
2022-11-03,SJS,Florida Panthers,L,3,4,GSW,Orlando Magic,L,129,130
2022-11-11,SJS,Dallas Stars,W,5,4,GSW,Cleveland Cavaliers,W,106,101
2022-11-13,SJS,Minnesota Wild,W,3,2,GSW,Sacramento Kings,L,115,122
2022-11-21,SJS,Ottawa Senators,W,5,1,GSW,New Orleans Pelicans,L,83,128
2022-11-23,SJS,Seattle Kraken,L,5,8,GSW,Los Angeles Clippers,W,124,107
2022-11-25,SJS,Los Angeles Kings,L,2,5,GSW,Utah Jazz,W,129,118
2022-11-27,SJS,Vancouver Canucks,L,3,4,GSW,Minnesota Timberwolves,W,137,114
2022-11-29,SJS,Montreal Canadiens,W,4,0,GSW,Dallas Mavericks,L,113,116
2022-12-03,SJS,Ottawa Senators,L,2,5,GSW,Houston Rockets,W,120,101
2022-12-07,SJS,Vancouver Canucks,L,5,6,GSW,Utah Jazz,L,123,124
2022-12-13,SJS,Arizona Coyotes,W,3,2,GSW,Milwaukee Bucks,L,111,128
2022-12-18,SJS,Calgary Flames,L,2,5,GSW,Toronto Raptors,W,126,110
2022-12-20,SJS,Calgary Flames,L,3,7,GSW,New York Knicks,L,94,132
2022-12-27,SJS,Vancouver Canucks,L,2,6,GSW,Charlotte Hornets,W,110,105
2023-01-07,SJS,Boston Bruins,L,2,4,GSW,Orlando Magic,L,101,115
2023-01-10,SJS,Arizona Coyotes,W,4,2,GSW,Phoenix Suns,L,113,125
2023-01-13,SJS,Edmonton Oilers,L,1,7,GSW,San Antonio Spurs,W,144,113
2023-01-16,SJS,New Jersey Devils,L,3,4,GSW,Washington Wizards,W,127,118
2023-01-22,SJS,Boston Bruins,L,0,4,GSW,Brooklyn Nets,L,116,120
2023-01-27,SJS,Carolina Hurricanes,L,4,5,GSW,Toronto Raptors,W,129,117
2023-02-14,SJS,Pittsburgh Penguins,L,1,3,GSW,Los Angeles Clippers,L,124,134
2023-02-23,SJS,Nashville Predators,,,,GSW,Los Angeles Lakers,,,
2023-02-28,SJS,Montreal Canadiens,,,,GSW,Portland Trail Blazers,,,
2023-03-02,SJS,St. Louis Blues,,,,GSW,Los Angeles Clippers,,,
2023-03-07,SJS,Colorado Avalanche,,,,GSW,Oklahoma City Thunder,,,
2023-03-09,SJS,St. Louis Blues,,,,GSW,Memphis Grizzlies,,,
2023-03-11,SJS,Minnesota Wild,,,,GSW,Milwaukee Bucks,,,
2023-03-18,SJS,New York Islanders,,,,GSW,Memphis Grizzlies,,,
2023-03-20,SJS,Edmonton Oilers,,,,GSW,Houston Rockets,,,
2023-03-28,SJS,Winnipeg Jets,,,,GSW,New Orleans Pelicans,,,
2023-04-04,SJS,Colorado Avalanche,,,,GSW,Oklahoma City Thunder,,,
