Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2017-03-04,FLA,Dallas Stars,L,1,2,MIA,Cleveland Cavaliers,W,120,92
2017-03-11,FLA,Tampa Bay Lightning,L,2,3,MIA,Toronto Raptors,W,104,89
2017-03-17,FLA,New York Rangers,W,4,3,MIA,Minnesota Timberwolves,W,123,105
2017-03-19,FLA,Pittsburgh Penguins,L,0,4,MIA,Portland Trail Blazers,L,104,115
2017-03-21,FLA,Carolina Hurricanes,L,3,4,MIA,Phoenix Suns,W,112,97
2017-03-23,FLA,Arizona Coyotes,W,3,1,MIA,Toronto Raptors,L,84,101
2017-03-28,FLA,Toronto Maple Leafs,L,2,3,MIA,Detroit Pistons,W,97,96
2017-04-08,FLA,Buffalo Sabres,W,3,0,MIA,Washington Wizards,W,106,103
2017-10-21,FLA,Washington Capitals,W,4,1,MIA,Indiana Pacers,W,112,108
2017-10-28,FLA,Detroit Red Wings,L,2,3,MIA,Boston Celtics,L,90,96
2017-10-30,FLA,Tampa Bay Lightning,L,5,8,MIA,Minnesota Timberwolves,L,122,125
2017-11-10,FLA,Buffalo Sabres,W,4,1,MIA,Utah Jazz,W,84,74
2017-11-19,FLA,Anaheim Ducks,L,2,3,MIA,Indiana Pacers,L,95,120
2017-11-22,FLA,Toronto Maple Leafs,W,2,1,MIA,Boston Celtics,W,104,98
2017-11-28,FLA,New York Rangers,W,5,4,MIA,Cleveland Cavaliers,L,97,108
2017-12-01,FLA,San Jose Sharks,L,1,2,MIA,Charlotte Hornets,W,105,100
2017-12-09,FLA,Colorado Avalanche,L,3,7,MIA,Brooklyn Nets,W,101,89
2017-12-11,FLA,Detroit Red Wings,W,2,1,MIA,Memphis Grizzlies,W,107,82
2017-12-22,FLA,Minnesota Wild,W,4,2,MIA,Dallas Mavericks,W,113,101
2017-12-23,FLA,Ottawa Senators,W,1,0,MIA,New Orleans Pelicans,L,94,109
2017-12-30,FLA,Montreal Canadiens,W,2,0,MIA,Orlando Magic,W,117,111
2018-01-05,FLA,Detroit Red Wings,L,2,4,MIA,New York Knicks,W,107,103
2018-01-07,FLA,Columbus Blue Jackets,L,2,3,MIA,Utah Jazz,W,103,102
2018-01-09,FLA,St. Louis Blues,W,7,4,MIA,Toronto Raptors,W,90,89
2018-01-19,FLA,Vegas Golden Knights,W,4,3,MIA,Brooklyn Nets,L,95,101
2018-01-20,FLA,Nashville Predators,L,3,4,MIA,Charlotte Hornets,W,106,105
2018-01-25,FLA,Washington Capitals,L,2,4,MIA,Sacramento Kings,L,88,89
2018-02-03,FLA,Detroit Red Wings,W,3,2,MIA,Detroit Pistons,L,107,111
2018-02-09,FLA,Los Angeles Kings,L,1,3,MIA,Milwaukee Bucks,W,91,85
2018-02-14,FLA,Vancouver Canucks,W,4,3,MIA,Philadelphia 76ers,L,102,104
2018-02-24,FLA,Pittsburgh Penguins,W,6,5,MIA,Memphis Grizzlies,W,115,89
2018-02-27,FLA,Toronto Maple Leafs,W,3,2,MIA,Philadelphia 76ers,W,102,101
2018-03-01,FLA,New Jersey Devils,W,3,2,MIA,Los Angeles Lakers,L,113,131
2018-03-06,FLA,Tampa Bay Lightning,L,4,5,MIA,Washington Wizards,L,113,117
2018-03-08,FLA,Montreal Canadiens,W,5,0,MIA,Philadelphia 76ers,W,108,99
2018-03-10,FLA,New York Rangers,W,4,3,MIA,Washington Wizards,W,129,102
2018-03-12,FLA,Ottawa Senators,L,3,5,MIA,Portland Trail Blazers,L,99,115
2018-03-19,FLA,Montreal Canadiens,W,2,0,MIA,Denver Nuggets,W,149,141
2018-03-29,FLA,Ottawa Senators,L,2,3,MIA,Chicago Bulls,W,103,92
2018-03-31,FLA,Boston Bruins,L,1,5,MIA,Brooklyn Nets,L,109,110
2018-04-03,FLA,Nashville Predators,W,2,1,MIA,Atlanta Hawks,W,101,98
2018-10-20,FLA,Detroit Red Wings,L,3,4,MIA,Charlotte Hornets,L,112,113
2018-10-24,FLA,New York Islanders,W,3,2,MIA,New York Knicks,W,110,87
2018-10-27,FLA,New Jersey Devils,L,2,3,MIA,Portland Trail Blazers,W,120,111
2018-11-10,FLA,New York Islanders,W,4,2,MIA,Washington Wizards,L,110,116
2018-11-23,FLA,Carolina Hurricanes,L,1,4,MIA,Chicago Bulls,W,103,96
