NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
BRK,2014-04-04,7:30p,Detroit Pistons,W,116,104
BRK,2014-04-05,7:30p,Philadelphia 76ers,W,105,101
BRK,2014-04-08,8:00p,Miami Heat,W,88,87
BRK,2014-04-09,7:00p,Orlando Magic,L,111,115
BRK,2014-04-11,7:30p,Atlanta Hawks,L,88,93
BRK,2014-04-13,6:00p,Orlando Magic,W,97,88
BRK,2014-04-15,8:00p,New York Knicks,L,98,109
BRK,2014-04-16,8:00p,Cleveland Cavaliers,L,85,114
BRK,2014-10-29,7:30p,Boston Celtics,L,105,121
BRK,2014-11-01,7:30p,Detroit Pistons,W,102,90
BRK,2014-11-03,7:30p,Oklahoma City Thunder,W,116,85
BRK,2014-11-05,7:30p,Minnesota Timberwolves,L,91,98
BRK,2014-11-07,7:30p,New York Knicks,W,110,99
BRK,2014-11-09,3:30p,Orlando Magic,W,104,96
BRK,2014-11-12,9:00p,Phoenix Suns,L,104,112
BRK,2014-11-13,10:30p,Golden State Warriors,L,99,107
BRK,2014-11-15,10:00p,Portland Trail Blazers,L,87,97
BRK,2014-11-17,7:30p,Miami Heat,L,83,95
BRK,2014-11-19,7:30p,Milwaukee Bucks,L,118,122
BRK,2014-11-21,8:00p,Oklahoma City Thunder,W,94,92
BRK,2014-11-22,8:30p,San Antonio Spurs,L,87,99
BRK,2014-11-26,7:00p,Philadelphia 76ers,W,99,91
BRK,2014-11-30,3:00p,Chicago Bulls,L,84,102
BRK,2014-12-02,7:30p,New York Knicks,W,98,93
BRK,2014-12-03,7:30p,San Antonio Spurs,W,95,93
BRK,2014-12-05,7:30p,Atlanta Hawks,L,75,98
BRK,2014-12-08,7:30p,Cleveland Cavaliers,L,88,110
BRK,2014-12-10,8:00p,Chicago Bulls,L,80,105
BRK,2014-12-12,7:30p,Philadelphia 76ers,W,88,70
BRK,2014-12-13,7:00p,Charlotte Hornets,W,114,87
BRK,2014-12-16,7:30p,Miami Heat,L,91,95
BRK,2014-12-17,8:00p,Toronto Raptors,L,89,105
BRK,2014-12-19,7:30p,Cleveland Cavaliers,L,91,95
BRK,2014-12-21,6:00p,Detroit Pistons,W,110,105
BRK,2014-12-23,7:30p,Denver Nuggets,W,102,96
BRK,2014-12-26,1:00p,Boston Celtics,W,109,107
BRK,2014-12-27,8:00p,Indiana Pacers,L,85,110
BRK,2014-12-29,7:30p,Sacramento Kings,W,107,99
BRK,2014-12-30,8:00p,Chicago Bulls,W,96,82
BRK,2015-01-02,7:00p,Orlando Magic,W,100,98
BRK,2015-01-04,6:00p,Miami Heat,L,84,88
BRK,2015-01-05,7:30p,Dallas Mavericks,L,88,96
BRK,2015-01-07,7:30p,Boston Celtics,L,81,89
BRK,2015-01-09,7:30p,Philadelphia 76ers,L,88,90
BRK,2015-01-10,7:30p,Detroit Pistons,L,93,98
BRK,2015-01-12,7:30p,Houston Rockets,L,99,113
BRK,2015-01-14,7:30p,Memphis Grizzlies,L,92,103
BRK,2015-01-16,7:00p,Washington Wizards,W,102,80
BRK,2015-01-17,8:00p,Washington Wizards,L,90,99
BRK,2015-01-21,10:00p,Sacramento Kings,W,103,100
BRK,2015-01-22,10:30p,Los Angeles Clippers,L,84,123
BRK,2015-01-24,9:00p,Utah Jazz,L,73,108
BRK,2015-01-28,8:00p,Atlanta Hawks,L,102,113
BRK,2015-01-30,7:30p,Toronto Raptors,L,122,127
BRK,2015-02-02,7:30p,Los Angeles Clippers,W,102,100
BRK,2015-02-04,7:30p,Toronto Raptors,W,109,93
BRK,2015-02-06,7:00p,New York Knicks,W,92,88
BRK,2015-02-07,7:00p,Washington Wizards,L,77,114
BRK,2015-02-09,8:00p,Milwaukee Bucks,L,97,103
BRK,2015-02-10,8:00p,Memphis Grizzlies,L,86,95
BRK,2015-02-20,10:30p,Los Angeles Lakers,W,114,105
BRK,2015-02-23,9:00p,Denver Nuggets,W,110,82
BRK,2015-02-25,8:00p,New Orleans Pelicans,L,96,102
BRK,2015-02-27,8:00p,Houston Rockets,L,98,102
BRK,2015-02-28,8:30p,Dallas Mavericks,W,104,94
BRK,2015-03-02,7:30p,Golden State Warriors,W,110,108
BRK,2015-03-04,7:30p,Charlotte Hornets,L,91,115
BRK,2015-03-06,8:00p,Phoenix Suns,L,100,108
BRK,2015-03-08,6:00p,Utah Jazz,L,88,95
BRK,2015-03-10,7:30p,New Orleans Pelicans,L,91,111
BRK,2015-03-11,7:30p,Miami Heat,L,98,104
BRK,2015-03-14,7:30p,Philadelphia 76ers,W,94,87
BRK,2015-03-16,8:00p,Minnesota Timberwolves,W,122,106
BRK,2015-03-18,7:00p,Cleveland Cavaliers,L,92,117
BRK,2015-03-20,7:30p,Milwaukee Bucks,W,129,127
BRK,2015-03-21,7:00p,Indiana Pacers,W,123,111
BRK,2015-03-23,7:30p,Boston Celtics,L,91,110
BRK,2015-03-25,7:00p,Charlotte Hornets,W,91,88
BRK,2015-03-27,7:30p,Cleveland Cavaliers,W,106,98
BRK,2015-03-29,3:30p,Los Angeles Lakers,W,107,99
BRK,2015-03-31,7:30p,Indiana Pacers,W,111,106
BRK,2015-04-01,7:30p,New York Knicks,W,100,98
BRK,2015-04-03,7:30p,Toronto Raptors,W,114,109
BRK,2015-04-04,7:30p,Atlanta Hawks,L,99,131
BRK,2015-04-06,7:00p,Portland Trail Blazers,W,106,96
BRK,2015-04-08,7:30p,Atlanta Hawks,L,111,114
BRK,2015-04-10,7:30p,Washington Wizards,W,117,80
BRK,2015-04-12,3:00p,Milwaukee Bucks,L,73,96
BRK,2015-04-13,7:30p,Chicago Bulls,L,86,113
BRK,2015-04-15,8:00p,Orlando Magic,W,101,88
BRK,2015-10-28,7:30p,Chicago Bulls,L,100,115
BRK,2015-10-30,8:30p,San Antonio Spurs,L,75,102
BRK,2015-10-31,8:00p,Memphis Grizzlies,L,91,101
BRK,2015-11-02,7:30p,Milwaukee Bucks,L,96,103
BRK,2015-11-04,8:00p,Atlanta Hawks,L,87,101
BRK,2015-11-06,7:30p,Los Angeles Lakers,L,98,104
BRK,2015-11-07,8:30p,Milwaukee Bucks,L,86,94
BRK,2015-11-11,8:00p,Houston Rockets,W,106,98
BRK,2015-11-13,10:00p,Sacramento Kings,L,109,111
BRK,2015-11-14,10:30p,Golden State Warriors,L,99,107
BRK,2015-11-17,7:30p,Atlanta Hawks,W,90,88
BRK,2015-11-18,7:00p,Charlotte Hornets,L,111,116
BRK,2015-11-20,7:30p,Boston Celtics,L,95,120
BRK,2015-11-22,6:00p,Boston Celtics,W,111,101
BRK,2015-11-25,8:00p,Oklahoma City Thunder,L,99,110
BRK,2015-11-28,7:30p,Cleveland Cavaliers,L,88,90
BRK,2015-11-29,6:00p,Detroit Pistons,W,87,83
BRK,2015-12-01,7:30p,Phoenix Suns,W,94,91
BRK,2015-12-04,7:00p,New York Knicks,L,91,108
BRK,2015-12-06,6:00p,Golden State Warriors,L,98,114
BRK,2015-12-08,7:30p,Houston Rockets,W,110,105
BRK,2015-12-10,7:30p,Philadelphia 76ers,W,100,91
BRK,2015-12-12,5:00p,Los Angeles Clippers,L,100,105
BRK,2015-12-14,7:30p,Orlando Magic,L,82,105
BRK,2015-12-16,7:30p,Miami Heat,L,98,104
BRK,2015-12-18,7:00p,Indiana Pacers,L,97,104
BRK,2015-12-20,1:00p,Minnesota Timberwolves,L,85,100
BRK,2015-12-21,8:00p,Chicago Bulls,W,105,102
BRK,2015-12-23,7:30p,Dallas Mavericks,L,118,119
BRK,2015-12-26,4:00p,Washington Wizards,L,96,111
BRK,2015-12-28,7:30p,Miami Heat,W,111,105
BRK,2015-12-30,7:00p,Orlando Magic,L,93,100
BRK,2016-01-02,3:00p,Boston Celtics,W,100,97
BRK,2016-01-04,7:30p,Boston Celtics,L,94,103
BRK,2016-01-06,7:30p,Toronto Raptors,L,74,91
BRK,2016-01-08,7:30p,Orlando Magic,L,77,83
BRK,2016-01-09,7:30p,Detroit Pistons,L,89,103
BRK,2016-01-11,7:30p,San Antonio Spurs,L,79,106
BRK,2016-01-13,7:30p,New York Knicks,W,110,104
BRK,2016-01-15,7:30p,Portland Trail Blazers,L,104,116
BRK,2016-01-16,7:30p,Atlanta Hawks,L,86,114
BRK,2016-01-18,7:30p,Toronto Raptors,L,100,112
BRK,2016-01-20,7:30p,Cleveland Cavaliers,L,78,91
BRK,2016-01-22,7:30p,Utah Jazz,L,86,108
BRK,2016-01-24,7:30p,Oklahoma City Thunder,W,116,106
BRK,2016-01-26,7:30p,Miami Heat,L,98,102
BRK,2016-01-29,8:30p,Dallas Mavericks,L,79,91
BRK,2016-01-30,7:00p,New Orleans Pelicans,L,103,105
BRK,2016-02-01,7:30p,Detroit Pistons,L,100,105
BRK,2016-02-03,7:30p,Indiana Pacers,L,100,114
BRK,2016-02-05,7:30p,Sacramento Kings,W,128,119
BRK,2016-02-06,7:30p,Philadelphia 76ers,L,98,103
BRK,2016-02-08,7:30p,Denver Nuggets,W,105,104
BRK,2016-02-10,7:30p,Memphis Grizzlies,L,90,109
BRK,2016-02-19,7:30p,New York Knicks,W,109,98
BRK,2016-02-21,6:00p,Charlotte Hornets,L,96,104
BRK,2016-02-23,10:00p,Portland Trail Blazers,L,104,112
BRK,2016-02-25,9:00p,Phoenix Suns,W,116,106
BRK,2016-02-27,9:30p,Utah Jazz,W,98,96
BRK,2016-02-29,10:30p,Los Angeles Clippers,L,95,105
BRK,2016-03-01,10:30p,Los Angeles Lakers,L,101,107
BRK,2016-03-04,9:00p,Denver Nuggets,W,121,120
BRK,2016-03-05,8:00p,Minnesota Timberwolves,L,118,132
BRK,2016-03-08,7:30p,Toronto Raptors,L,99,104
BRK,2016-03-11,7:00p,Philadelphia 76ers,L,89,95
BRK,2016-03-13,8:00p,Milwaukee Bucks,L,100,109
BRK,2016-03-15,7:30p,Philadelphia 76ers,W,131,114
