NHL Team,Date,Opponent,Result,Team Score,Opponent Score
TOR,2015-10-26,Arizona Coyotes,L,3,4
TOR,2015-10-30,New York Rangers,L,1,3
TOR,2015-10-31,Pittsburgh Penguins,L,0,4
TOR,2015-11-02,Dallas Stars,W,4,1
TOR,2015-11-04,Winnipeg Jets,L,2,4
TOR,2015-11-06,Detroit Red Wings,L,1,2
TOR,2015-11-07,Washington Capitals,L,2,3
TOR,2015-11-10,Dallas Stars,W,3,2
TOR,2015-11-12,Nashville Predators,W,2,1
TOR,2015-11-14,Vancouver Canucks,W,4,2
TOR,2015-11-15,New York Rangers,L,3,4
TOR,2015-11-17,Colorado Avalanche,W,5,1
TOR,2015-11-20,Carolina Hurricanes,W,2,1
TOR,2015-11-21,Boston Bruins,L,0,2
TOR,2015-11-23,Boston Bruins,L,3,4
TOR,2015-11-28,Washington Capitals,L,2,4
TOR,2015-11-30,Edmonton Oilers,W,3,0
TOR,2015-12-02,Winnipeg Jets,L,1,6
TOR,2015-12-03,Minnesota Wild,L,0,1
TOR,2015-12-05,St. Louis Blues,W,4,1
TOR,2015-12-08,New Jersey Devils,W,3,2
TOR,2015-12-15,Tampa Bay Lightning,L,4,5
TOR,2015-12-17,San Jose Sharks,L,4,5
TOR,2015-12-19,Los Angeles Kings,W,5,0
TOR,2015-12-21,Colorado Avalanche,W,7,4
TOR,2015-12-22,Arizona Coyotes,L,2,3
TOR,2015-12-27,New York Islanders,W,3,1
TOR,2015-12-29,New York Islanders,L,3,6
TOR,2015-12-30,Pittsburgh Penguins,W,3,2
TOR,2016-01-02,St. Louis Blues,W,4,1
TOR,2016-01-06,Anaheim Ducks,W,4,0
TOR,2016-01-07,Los Angeles Kings,L,1,2
TOR,2016-01-09,San Jose Sharks,L,0,7
TOR,2016-01-13,Columbus Blue Jackets,L,1,3
TOR,2016-01-15,Chicago Blackhawks,L,1,4
TOR,2016-01-16,Boston Bruins,L,2,3
TOR,2016-01-19,Philadelphia Flyers,W,3,2
TOR,2016-01-21,Carolina Hurricanes,L,0,1
TOR,2016-01-23,Montreal Canadiens,L,2,3
TOR,2016-01-26,Florida Panthers,L,1,5
TOR,2016-01-27,Tampa Bay Lightning,L,0,1
TOR,2016-02-02,Boston Bruins,W,4,3
TOR,2016-02-04,New Jersey Devils,W,3,2
TOR,2016-02-06,Ottawa Senators,L,1,6
TOR,2016-02-09,Calgary Flames,L,3,4
TOR,2016-02-11,Edmonton Oilers,L,2,5
TOR,2016-02-13,Vancouver Canucks,W,5,2
TOR,2016-02-15,Chicago Blackhawks,L,2,7
TOR,2016-02-18,New York Rangers,L,2,4
TOR,2016-02-20,Philadelphia Flyers,L,4,5
TOR,2016-02-23,Nashville Predators,L,2,3
TOR,2016-02-25,Carolina Hurricanes,W,3,1
TOR,2016-02-27,Montreal Canadiens,L,1,4
TOR,2016-02-29,Tampa Bay Lightning,L,1,2
TOR,2016-03-02,Washington Capitals,L,2,3
TOR,2016-03-03,Minnesota Wild,L,1,2
TOR,2016-03-05,Ottawa Senators,L,2,3
TOR,2016-03-07,Buffalo Sabres,L,3,4
TOR,2016-03-09,New York Islanders,W,4,3
TOR,2016-03-12,Ottawa Senators,L,0,4
TOR,2016-03-13,Detroit Red Wings,W,1,0
TOR,2016-03-15,Tampa Bay Lightning,W,4,1
TOR,2016-03-17,Florida Panthers,L,1,4
TOR,2016-03-19,Buffalo Sabres,W,4,1
TOR,2016-03-21,Calgary Flames,W,5,2
TOR,2016-03-24,Anaheim Ducks,W,6,5
TOR,2016-03-26,Boston Bruins,L,1,3
TOR,2016-03-28,Tampa Bay Lightning,L,0,3
