NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
GSW,2013-01-09,10:30p,Memphis Grizzlies,L,87,94
GSW,2013-01-11,10:30p,Portland Trail Blazers,W,103,97
GSW,2013-01-13,8:00p,Denver Nuggets,L,105,116
GSW,2013-01-16,10:30p,Miami Heat,L,75,92
GSW,2013-01-18,8:30p,San Antonio Spurs,L,88,95
GSW,2013-01-19,8:00p,New Orleans Hornets,W,116,112
GSW,2013-01-21,4:00p,Los Angeles Clippers,W,106,99
GSW,2013-01-23,10:30p,Oklahoma City Thunder,W,104,99
GSW,2013-01-25,8:00p,Chicago Bulls,L,87,103
GSW,2013-01-26,8:30p,Milwaukee Bucks,L,102,109
GSW,2013-01-28,7:00p,Toronto Raptors,W,114,102
GSW,2013-01-29,7:00p,Cleveland Cavaliers,W,108,95
GSW,2013-01-31,10:30p,Dallas Mavericks,W,100,97
GSW,2013-02-02,10:30p,Phoenix Suns,W,113,93
GSW,2013-02-05,8:00p,Houston Rockets,L,109,140
GSW,2013-02-06,8:00p,Oklahoma City Thunder,L,98,119
GSW,2013-02-08,8:00p,Memphis Grizzlies,L,93,99
GSW,2013-02-09,8:30p,Dallas Mavericks,L,91,116
GSW,2013-02-12,10:30p,Houston Rockets,L,107,116
GSW,2013-02-19,9:00p,Utah Jazz,L,101,115
GSW,2013-02-20,10:30p,Phoenix Suns,W,108,98
GSW,2013-02-22,10:30p,San Antonio Spurs,W,107,101
GSW,2013-02-24,3:30p,Minnesota Timberwolves,W,100,99
GSW,2013-02-26,7:00p,Indiana Pacers,L,97,108
GSW,2013-02-27,8:00p,New York Knicks,L,105,109
GSW,2013-03-01,7:30p,Boston Celtics,L,86,94
GSW,2013-03-02,7:00p,Philadelphia 76ers,L,97,104
GSW,2013-03-04,10:30p,Toronto Raptors,W,125,118
GSW,2013-03-06,10:30p,Sacramento Kings,W,87,83
GSW,2013-03-08,10:30p,Houston Rockets,L,88,94
GSW,2013-03-09,10:30p,Milwaukee Bucks,L,93,103
GSW,2013-03-11,10:30p,New York Knicks,W,92,63
GSW,2013-03-13,10:30p,Detroit Pistons,W,105,97
GSW,2013-03-15,10:30p,Chicago Bulls,L,95,113
GSW,2013-03-17,7:00p,Houston Rockets,W,108,78
GSW,2013-03-18,8:00p,New Orleans Hornets,W,93,72
GSW,2013-03-20,8:30p,San Antonio Spurs,L,93,104
GSW,2013-03-23,10:30p,Washington Wizards,W,101,92
GSW,2013-03-25,10:30p,Los Angeles Lakers,W,109,103
GSW,2013-03-27,10:30p,Sacramento Kings,L,98,105
GSW,2013-03-30,10:30p,Portland Trail Blazers,W,125,98
GSW,2013-04-03,10:30p,New Orleans Hornets,W,98,88
GSW,2013-04-05,10:00p,Phoenix Suns,W,111,107
GSW,2013-04-07,8:00p,Utah Jazz,L,90,97
GSW,2013-04-09,10:30p,Minnesota Timberwolves,W,105,89
GSW,2013-04-11,10:30p,Oklahoma City Thunder,L,97,116
GSW,2013-04-12,10:30p,Los Angeles Lakers,L,116,118
GSW,2013-04-15,10:30p,San Antonio Spurs,W,116,106
GSW,2013-04-17,10:30p,Portland Trail Blazers,W,99,88
GSW,2013-10-30,10:30p,Los Angeles Lakers,W,125,94
GSW,2013-10-31,10:30p,Los Angeles Clippers,L,115,126
GSW,2013-11-02,10:30p,Sacramento Kings,W,98,87
GSW,2013-11-04,7:00p,Philadelphia 76ers,W,110,90
GSW,2013-11-06,8:00p,Minnesota Timberwolves,W,106,93
GSW,2013-11-08,8:30p,San Antonio Spurs,L,74,76
GSW,2013-11-09,8:00p,Memphis Grizzlies,L,90,108
GSW,2013-11-12,10:30p,Detroit Pistons,W,113,95
GSW,2013-11-14,10:30p,Oklahoma City Thunder,W,116,115
GSW,2013-11-16,10:30p,Utah Jazz,W,102,88
GSW,2013-11-18,9:00p,Utah Jazz,W,98,87
GSW,2013-11-20,10:30p,Memphis Grizzlies,L,81,88
GSW,2013-11-22,10:30p,Los Angeles Lakers,L,95,102
GSW,2013-11-23,10:30p,Portland Trail Blazers,L,101,113
GSW,2013-11-26,8:00p,New Orleans Pelicans,W,102,101
GSW,2013-11-27,8:30p,Dallas Mavericks,L,99,103
GSW,2013-11-29,8:00p,Oklahoma City Thunder,L,112,113
GSW,2013-12-01,6:00p,Sacramento Kings,W,115,113
GSW,2013-12-03,10:30p,Toronto Raptors,W,112,103
GSW,2013-12-06,8:00p,Houston Rockets,L,83,105
GSW,2013-12-07,8:00p,Memphis Grizzlies,W,108,82
GSW,2013-12-09,7:00p,Charlotte Bobcats,L,111,115
GSW,2013-12-11,10:30p,Dallas Mavericks,W,95,93
GSW,2013-12-13,10:30p,Houston Rockets,L,112,116
GSW,2013-12-15,8:00p,Phoenix Suns,L,102,106
GSW,2013-12-17,10:30p,New Orleans Pelicans,W,104,93
GSW,2013-12-19,10:30p,San Antonio Spurs,L,102,104
GSW,2013-12-21,10:30p,Los Angeles Lakers,W,102,83
GSW,2013-12-23,9:00p,Denver Nuggets,W,89,81
GSW,2013-12-25,10:30p,Los Angeles Clippers,W,105,103
GSW,2013-12-27,10:30p,Phoenix Suns,W,115,86
GSW,2013-12-29,6:00p,Cleveland Cavaliers,W,108,104
GSW,2013-12-31,5:00p,Orlando Magic,W,94,81
GSW,2014-01-02,7:30p,Miami Heat,W,123,114
GSW,2014-01-03,7:30p,Atlanta Hawks,W,101,100
GSW,2014-01-05,6:00p,Washington Wizards,W,112,96
GSW,2014-01-07,8:00p,Milwaukee Bucks,W,101,80
GSW,2014-01-08,7:30p,Brooklyn Nets,L,98,102
GSW,2014-01-10,10:30p,Boston Celtics,W,99,97
GSW,2014-01-15,10:30p,Denver Nuggets,L,116,123
GSW,2014-01-17,9:30p,Oklahoma City Thunder,L,121,127
GSW,2014-01-18,8:00p,New Orleans Pelicans,W,97,87
GSW,2014-01-20,10:30p,Indiana Pacers,L,94,102
GSW,2014-01-24,10:30p,Minnesota Timberwolves,L,120,121
GSW,2014-01-26,9:00p,Portland Trail Blazers,W,103,88
GSW,2014-01-28,10:30p,Washington Wizards,L,85,88
GSW,2014-01-30,10:30p,Los Angeles Clippers,W,111,92
GSW,2014-01-31,10:30p,Utah Jazz,W,95,90
GSW,2014-02-04,10:30p,Charlotte Bobcats,L,75,91
GSW,2014-02-06,10:30p,Chicago Bulls,W,102,87
GSW,2014-02-08,9:00p,Phoenix Suns,L,109,122
GSW,2014-02-10,10:30p,Philadelphia 76ers,W,123,80
GSW,2014-02-12,10:30p,Miami Heat,L,110,111
GSW,2014-02-19,10:00p,Sacramento Kings,W,101,92
GSW,2014-02-20,10:30p,Houston Rockets,W,102,99
GSW,2014-02-22,10:30p,Brooklyn Nets,W,93,86
