NHL Team,Date,Opponent,Result,Team Score,Opponent Score
ANA,2016-03-26,Ottawa Senators,W,4,3
ANA,2016-03-28,Edmonton Oilers,W,2,1
ANA,2016-03-30,Calgary Flames,W,8,3
ANA,2016-04-01,Vancouver Canucks,L,2,3
ANA,2016-04-03,Dallas Stars,W,3,1
ANA,2016-04-05,Winnipeg Jets,L,1,2
ANA,2016-04-07,Los Angeles Kings,L,1,2
ANA,2016-04-09,Colorado Avalanche,W,5,3
ANA,2016-04-10,Washington Capitals,W,2,0
ANA,2016-10-13,Dallas Stars,L,2,4
ANA,2016-10-15,Pittsburgh Penguins,L,2,3
ANA,2016-10-16,New York Islanders,L,2,3
ANA,2016-10-18,New Jersey Devils,L,1,2
ANA,2016-10-20,Philadelphia Flyers,W,3,2
ANA,2016-10-23,Vancouver Canucks,W,4,2
ANA,2016-10-25,San Jose Sharks,L,1,2
ANA,2016-10-26,Nashville Predators,W,6,1
ANA,2016-10-28,Columbus Blue Jackets,L,0,4
ANA,2016-11-01,Los Angeles Kings,W,4,0
ANA,2016-11-02,Pittsburgh Penguins,L,1,5
ANA,2016-11-04,Arizona Coyotes,W,5,1
ANA,2016-11-06,Calgary Flames,W,4,1
ANA,2016-11-09,Columbus Blue Jackets,L,2,3
ANA,2016-11-10,Carolina Hurricanes,W,4,2
ANA,2016-11-12,Nashville Predators,L,0,5
ANA,2016-11-15,Edmonton Oilers,W,4,1
ANA,2016-11-17,New Jersey Devils,W,3,2
ANA,2016-11-20,Los Angeles Kings,L,2,3
ANA,2016-11-22,New York Islanders,L,2,3
ANA,2016-11-25,Chicago Blackhawks,L,2,3
ANA,2016-11-26,San Jose Sharks,W,3,2
ANA,2016-11-29,Montreal Canadiens,W,2,1
ANA,2016-12-01,Vancouver Canucks,W,3,1
ANA,2016-12-03,Edmonton Oilers,L,2,3
ANA,2016-12-04,Calgary Flames,L,3,8
ANA,2016-12-07,Carolina Hurricanes,W,6,5
ANA,2016-12-09,San Jose Sharks,W,3,2
ANA,2016-12-11,Ottawa Senators,W,5,1
ANA,2016-12-13,Dallas Stars,L,2,6
ANA,2016-12-15,Boston Bruins,W,4,3
