NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
MIA,2013-12-03,7:30p,Detroit Pistons,L,97,107
MIA,2013-12-05,9:30p,Chicago Bulls,L,87,107
MIA,2013-12-07,8:00p,Minnesota Timberwolves,W,103,82
MIA,2013-12-08,6:00p,Detroit Pistons,W,110,95
MIA,2013-12-10,7:00p,Indiana Pacers,L,84,90
MIA,2013-12-14,7:30p,Cleveland Cavaliers,W,114,107
MIA,2013-12-16,7:30p,Utah Jazz,W,117,94
MIA,2013-12-18,7:00p,Indiana Pacers,W,97,94
MIA,2013-12-20,7:30p,Sacramento Kings,W,122,103
MIA,2013-12-23,7:30p,Atlanta Hawks,W,121,119
MIA,2013-12-25,5:00p,Los Angeles Lakers,W,101,95
MIA,2013-12-27,10:00p,Sacramento Kings,L,103,108
MIA,2013-12-28,10:00p,Portland Trail Blazers,W,108,107
MIA,2013-12-30,9:00p,Denver Nuggets,W,97,94
MIA,2014-01-02,7:30p,Golden State Warriors,L,114,123
MIA,2014-01-04,7:00p,Orlando Magic,W,110,94
MIA,2014-01-05,6:00p,Toronto Raptors,W,102,97
MIA,2014-01-07,7:30p,New Orleans Pelicans,W,107,88
MIA,2014-01-09,8:00p,New York Knicks,L,92,102
MIA,2014-01-10,8:00p,Brooklyn Nets,L,95,104
MIA,2014-01-15,7:00p,Washington Wizards,L,97,114
MIA,2014-01-17,7:00p,Philadelphia 76ers,W,101,86
MIA,2014-01-18,7:30p,Charlotte Bobcats,W,104,96
MIA,2014-01-20,5:30p,Atlanta Hawks,L,114,121
MIA,2014-01-21,7:30p,Boston Celtics,W,93,86
MIA,2014-01-23,8:00p,Los Angeles Lakers,W,109,102
MIA,2014-01-26,1:00p,San Antonio Spurs,W,113,101
MIA,2014-01-29,7:00p,Oklahoma City Thunder,L,95,112
MIA,2014-02-01,8:30p,New York Knicks,W,106,91
MIA,2014-02-03,7:30p,Detroit Pistons,W,102,96
MIA,2014-02-05,10:30p,Los Angeles Clippers,W,116,112
MIA,2014-02-08,9:00p,Utah Jazz,L,89,94
MIA,2014-02-11,9:00p,Phoenix Suns,W,103,97
MIA,2014-02-12,10:30p,Golden State Warriors,W,111,110
MIA,2014-02-18,8:30p,Dallas Mavericks,W,117,106
MIA,2014-02-20,8:00p,Oklahoma City Thunder,W,103,81
MIA,2014-02-23,3:30p,Chicago Bulls,W,93,79
MIA,2014-02-27,8:00p,New York Knicks,W,108,82
MIA,2014-03-01,7:30p,Orlando Magic,W,112,98
MIA,2014-03-03,7:30p,Charlotte Bobcats,W,124,107
MIA,2014-03-04,8:00p,Houston Rockets,L,103,106
MIA,2014-03-06,8:00p,San Antonio Spurs,L,87,111
MIA,2014-03-09,1:00p,Chicago Bulls,L,88,95
MIA,2014-03-10,7:30p,Washington Wizards,W,99,90
MIA,2014-03-12,7:00p,Brooklyn Nets,L,95,96
MIA,2014-03-14,7:30p,Denver Nuggets,L,107,111
MIA,2014-03-16,3:30p,Houston Rockets,W,113,104
MIA,2014-03-18,7:00p,Cleveland Cavaliers,W,100,96
MIA,2014-03-19,7:30p,Boston Celtics,L,96,101
MIA,2014-03-21,7:30p,Memphis Grizzlies,W,91,86
MIA,2014-03-22,8:00p,New Orleans Pelicans,L,95,105
MIA,2014-03-24,7:30p,Portland Trail Blazers,W,93,91
MIA,2014-03-26,8:00p,Indiana Pacers,L,83,84
MIA,2014-03-28,7:30p,Detroit Pistons,W,110,78
