NHL Team,Date,Opponent,Result,Team Score,Opponent Score
MIN,2013-04-07,Columbus Blue Jackets,W,3,0
MIN,2013-04-09,Chicago Blackhawks,L,0,1
MIN,2013-04-11,St. Louis Blues,L,0,2
MIN,2013-04-13,Columbus Blue Jackets,L,2,3
MIN,2013-04-15,Calgary Flames,W,4,3
MIN,2013-04-16,Edmonton Oilers,W,5,3
MIN,2013-04-18,San Jose Sharks,L,1,6
MIN,2013-04-21,Calgary Flames,L,1,4
MIN,2013-04-23,Los Angeles Kings,W,2,1
MIN,2013-04-26,Edmonton Oilers,L,1,6
MIN,2013-04-27,Colorado Avalanche,W,3,1
MIN,2013-10-03,Los Angeles Kings,L,2,3
MIN,2013-10-05,Anaheim Ducks,L,3,4
MIN,2013-10-08,Nashville Predators,L,2,3
MIN,2013-10-10,Winnipeg Jets,W,2,1
MIN,2013-10-12,Dallas Stars,W,5,1
MIN,2013-10-14,Buffalo Sabres,W,2,1
MIN,2013-10-15,Toronto Maple Leafs,L,1,4
MIN,2013-10-17,Tampa Bay Lightning,L,1,3
MIN,2013-10-19,Florida Panthers,L,1,2
MIN,2013-10-22,Nashville Predators,W,2,0
MIN,2013-10-24,Carolina Hurricanes,W,3,1
MIN,2013-10-26,Chicago Blackhawks,W,5,3
MIN,2013-10-28,Chicago Blackhawks,L,1,5
MIN,2013-11-01,Montreal Canadiens,W,4,3
MIN,2013-11-03,New Jersey Devils,W,4,0
MIN,2013-11-05,Calgary Flames,W,5,1
MIN,2013-11-07,Washington Capitals,L,2,3
MIN,2013-11-09,Carolina Hurricanes,W,3,2
MIN,2013-11-13,Toronto Maple Leafs,W,2,1
MIN,2013-11-15,Florida Panthers,W,3,2
MIN,2013-11-17,Winnipeg Jets,W,2,1
MIN,2013-11-19,Montreal Canadiens,L,2,6
MIN,2013-11-20,Ottawa Senators,W,4,3
MIN,2013-11-23,Winnipeg Jets,W,3,2
MIN,2013-11-25,St. Louis Blues,L,0,3
MIN,2013-11-27,Phoenix Coyotes,L,1,3
MIN,2013-11-29,Colorado Avalanche,L,1,3
MIN,2013-11-30,Colorado Avalanche,L,2,3
MIN,2013-12-02,Philadelphia Flyers,W,2,0
MIN,2013-12-05,Chicago Blackhawks,W,4,3
MIN,2013-12-06,Columbus Blue Jackets,L,0,4
MIN,2013-12-08,San Jose Sharks,W,3,1
MIN,2013-12-11,Anaheim Ducks,L,1,2
MIN,2013-12-12,San Jose Sharks,L,1,3
MIN,2013-12-14,Colorado Avalanche,W,2,1
MIN,2013-12-17,Vancouver Canucks,W,3,2
MIN,2013-12-19,Pittsburgh Penguins,L,2,5
MIN,2013-12-22,New York Rangers,L,1,4
MIN,2013-12-23,Philadelphia Flyers,L,1,4
MIN,2013-12-27,Winnipeg Jets,L,4,6
MIN,2013-12-29,New York Islanders,L,4,5
MIN,2013-12-31,St. Louis Blues,L,1,2
MIN,2014-01-02,Buffalo Sabres,W,4,1
MIN,2014-01-04,Washington Capitals,W,5,3
MIN,2014-01-07,Los Angeles Kings,W,2,1
MIN,2014-01-09,Phoenix Coyotes,W,4,1
MIN,2014-01-11,Colorado Avalanche,L,2,4
MIN,2014-01-12,Nashville Predators,W,4,0
MIN,2014-01-14,Ottawa Senators,L,0,3
MIN,2014-01-16,Edmonton Oilers,W,4,1
MIN,2014-01-18,Dallas Stars,W,3,2
MIN,2014-01-21,Dallas Stars,L,0,4
MIN,2014-01-23,Chicago Blackhawks,W,2,1
MIN,2014-01-25,San Jose Sharks,L,2,3
MIN,2014-01-28,Anaheim Ducks,W,4,2
MIN,2014-01-30,Colorado Avalanche,L,4,5
MIN,2014-02-01,Calgary Flames,L,3,4
MIN,2014-02-04,Tampa Bay Lightning,W,2,1
MIN,2014-02-06,Nashville Predators,W,3,2
MIN,2014-02-27,Edmonton Oilers,W,3,0
MIN,2014-02-28,Vancouver Canucks,W,2,1
MIN,2014-03-03,Calgary Flames,W,3,2
MIN,2014-03-08,Dallas Stars,L,3,4
MIN,2014-03-09,St. Louis Blues,L,2,3
MIN,2014-03-11,Edmonton Oilers,L,3,4
MIN,2014-03-13,New York Rangers,W,2,1
MIN,2014-03-15,Columbus Blue Jackets,L,1,2
MIN,2014-03-17,Boston Bruins,L,1,4
MIN,2014-03-18,New York Islanders,W,6,0
MIN,2014-03-20,New Jersey Devils,L,3,4
MIN,2014-03-22,Detroit Red Wings,L,2,3
MIN,2014-03-23,Detroit Red Wings,W,4,3
MIN,2014-03-26,Vancouver Canucks,L,2,5
MIN,2014-03-27,St. Louis Blues,L,1,5
MIN,2014-03-29,Phoenix Coyotes,W,3,1
MIN,2014-03-31,Los Angeles Kings,W,3,2
MIN,2014-04-03,Chicago Blackhawks,L,2,3
MIN,2014-04-05,Pittsburgh Penguins,W,4,0
MIN,2014-04-07,Winnipeg Jets,W,1,0
MIN,2014-04-08,Boston Bruins,W,4,3
MIN,2014-04-10,St. Louis Blues,W,4,2
MIN,2014-04-13,Nashville Predators,L,3,7
MIN,2014-10-09,Colorado Avalanche,W,5,0
MIN,2014-10-11,Colorado Avalanche,W,3,0
MIN,2014-10-17,Anaheim Ducks,L,1,2
MIN,2014-10-19,Los Angeles Kings,L,1,2
MIN,2014-10-23,Arizona Coyotes,W,2,0
MIN,2014-10-25,Tampa Bay Lightning,W,7,2
MIN,2014-10-27,New York Rangers,L,4,5
MIN,2014-10-28,Boston Bruins,W,4,3
MIN,2014-10-30,San Jose Sharks,W,4,3
MIN,2014-11-01,Dallas Stars,W,4,1
MIN,2014-11-04,Pittsburgh Penguins,L,1,4
MIN,2014-11-06,Ottawa Senators,L,0,3
MIN,2014-11-08,Montreal Canadiens,L,1,4
MIN,2014-11-11,New Jersey Devils,L,1,3
MIN,2014-11-13,Buffalo Sabres,W,6,3
MIN,2014-11-15,Dallas Stars,W,2,1
MIN,2014-11-16,Winnipeg Jets,W,4,3
MIN,2014-11-20,Philadelphia Flyers,W,3,2
MIN,2014-11-22,Tampa Bay Lightning,L,1,2
MIN,2014-11-24,Florida Panthers,W,4,1
MIN,2014-11-26,Los Angeles Kings,L,0,4
MIN,2014-11-28,Dallas Stars,W,5,4
MIN,2014-11-29,St. Louis Blues,L,2,3
MIN,2014-12-03,Montreal Canadiens,W,2,1
MIN,2014-12-05,Anaheim Ducks,L,4,5
MIN,2014-12-09,New York Islanders,W,5,4
MIN,2014-12-11,San Jose Sharks,L,1,2
MIN,2014-12-13,Arizona Coyotes,W,4,3
MIN,2014-12-16,Chicago Blackhawks,L,3,5
MIN,2014-12-17,Boston Bruins,L,2,3
MIN,2014-12-20,Nashville Predators,L,5,6
MIN,2014-12-23,Philadelphia Flyers,L,2,5
MIN,2014-12-27,Winnipeg Jets,L,3,4
MIN,2014-12-29,Winnipeg Jets,W,3,2
MIN,2014-12-31,Columbus Blue Jackets,L,1,3
MIN,2015-01-02,Toronto Maple Leafs,W,3,1
MIN,2015-01-03,Dallas Stars,L,1,7
MIN,2015-01-06,San Jose Sharks,L,3,4
MIN,2015-01-08,Chicago Blackhawks,L,2,4
MIN,2015-01-10,Nashville Predators,L,1,3
MIN,2015-01-11,Chicago Blackhawks,L,1,4
MIN,2015-01-13,Pittsburgh Penguins,L,2,7
MIN,2015-01-15,Buffalo Sabres,W,7,0
MIN,2015-01-17,Arizona Coyotes,W,3,1
MIN,2015-01-19,Columbus Blue Jackets,L,1,3
MIN,2015-01-20,Detroit Red Wings,L,4,5
MIN,2015-01-27,Edmonton Oilers,W,2,1
MIN,2015-01-29,Calgary Flames,W,1,0
MIN,2015-02-01,Vancouver Canucks,W,4,2
MIN,2015-02-03,Chicago Blackhawks,W,3,0
MIN,2015-02-07,Colorado Avalanche,W,1,0
MIN,2015-02-09,Vancouver Canucks,W,5,3
MIN,2015-02-10,Winnipeg Jets,L,1,2
MIN,2015-02-12,Florida Panthers,W,2,1
MIN,2015-02-14,Carolina Hurricanes,W,6,3
MIN,2015-02-16,Vancouver Canucks,L,2,3
MIN,2015-02-18,Calgary Flames,W,3,2
MIN,2015-02-20,Edmonton Oilers,W,4,0
MIN,2015-02-22,Dallas Stars,W,6,2
MIN,2015-02-24,Edmonton Oilers,L,1,2
MIN,2015-02-26,Nashville Predators,W,4,2
MIN,2015-02-28,Colorado Avalanche,W,3,1
MIN,2015-03-03,Ottawa Senators,W,3,2
MIN,2015-03-05,Washington Capitals,W,2,1
MIN,2015-03-06,Carolina Hurricanes,W,3,1
MIN,2015-03-08,Colorado Avalanche,L,2,3
MIN,2015-03-10,New Jersey Devils,W,6,2
MIN,2015-03-13,Anaheim Ducks,L,1,2
MIN,2015-03-14,St. Louis Blues,W,3,1
MIN,2015-03-17,Nashville Predators,W,3,2
MIN,2015-03-19,Washington Capitals,L,2,3
MIN,2015-03-21,St. Louis Blues,W,6,3
MIN,2015-03-23,Toronto Maple Leafs,W,2,1
MIN,2015-03-24,New York Islanders,W,2,1
MIN,2015-03-27,Calgary Flames,W,4,2
MIN,2015-03-28,Los Angeles Kings,W,4,1
MIN,2015-04-02,New York Rangers,L,2,3
MIN,2015-04-04,Detroit Red Wings,L,2,3
MIN,2015-04-06,Winnipeg Jets,L,0,2
MIN,2015-04-07,Chicago Blackhawks,W,2,1
MIN,2015-04-09,Nashville Predators,W,4,2
MIN,2015-04-11,St. Louis Blues,L,2,4
MIN,2015-10-08,Colorado Avalanche,W,5,4
MIN,2015-10-10,St. Louis Blues,W,3,2
MIN,2015-10-15,Arizona Coyotes,W,4,3
MIN,2015-10-16,Los Angeles Kings,L,1,2
MIN,2015-10-18,Anaheim Ducks,L,1,4
MIN,2015-10-22,Columbus Blue Jackets,W,3,2
MIN,2015-10-24,Anaheim Ducks,W,3,0
MIN,2015-10-25,Winnipeg Jets,L,4,5
MIN,2015-10-27,Edmonton Oilers,W,4,3
MIN,2015-10-30,Chicago Blackhawks,W,5,4
MIN,2015-10-31,St. Louis Blues,L,2,3
MIN,2015-11-05,Nashville Predators,L,2,3
MIN,2015-11-07,Tampa Bay Lightning,W,1,0
MIN,2015-11-10,Winnipeg Jets,W,5,3
MIN,2015-11-12,Carolina Hurricanes,W,3,2
MIN,2015-11-14,Dallas Stars,L,2,3
MIN,2015-11-17,Pittsburgh Penguins,L,3,4
MIN,2015-11-19,Boston Bruins,L,2,4
MIN,2015-11-21,Nashville Predators,W,4,0
MIN,2015-11-25,Vancouver Canucks,L,2,3
MIN,2015-11-27,Winnipeg Jets,L,1,3
MIN,2015-11-28,Dallas Stars,L,3,4
MIN,2015-12-01,Chicago Blackhawks,W,2,1
MIN,2015-12-03,Toronto Maple Leafs,W,1,0
MIN,2015-12-05,Colorado Avalanche,W,3,0
MIN,2015-12-07,Colorado Avalanche,L,1,2
MIN,2015-12-11,Arizona Coyotes,L,1,2
MIN,2015-12-12,San Jose Sharks,W,2,0
MIN,2015-12-15,Vancouver Canucks,W,6,2
MIN,2015-12-17,New York Rangers,W,5,2
MIN,2015-12-19,Nashville Predators,L,2,3
MIN,2015-12-21,Dallas Stars,L,3,6
MIN,2015-12-22,Montreal Canadiens,W,2,1
MIN,2015-12-26,Pittsburgh Penguins,L,1,3
MIN,2015-12-28,Detroit Red Wings,W,3,1
MIN,2015-12-31,St. Louis Blues,W,3,1
MIN,2016-01-02,Tampa Bay Lightning,L,2,3
MIN,2016-01-03,Florida Panthers,L,1,2
MIN,2016-01-05,Columbus Blue Jackets,W,4,2
MIN,2016-01-07,Philadelphia Flyers,L,3,4
MIN,2016-01-09,Dallas Stars,W,2,1
MIN,2016-01-10,New Jersey Devils,L,1,2
MIN,2016-01-12,Buffalo Sabres,L,2,3
MIN,2016-01-15,Winnipeg Jets,L,0,1
MIN,2016-01-16,Nashville Predators,L,0,3
MIN,2016-01-20,Anaheim Ducks,L,1,3
MIN,2016-01-21,Los Angeles Kings,W,3,0
MIN,2016-01-23,San Jose Sharks,L,3,4
MIN,2016-01-25,Arizona Coyotes,L,1,2
MIN,2016-02-02,New York Islanders,L,3,5
MIN,2016-02-04,New York Rangers,L,2,4
MIN,2016-02-06,St. Louis Blues,L,1,4
MIN,2016-02-09,Dallas Stars,L,3,4
MIN,2016-02-11,Washington Capitals,L,3,4
MIN,2016-02-13,Boston Bruins,L,2,4
MIN,2016-02-15,Vancouver Canucks,W,5,2
MIN,2016-02-17,Calgary Flames,W,5,3
MIN,2016-02-18,Edmonton Oilers,W,5,2
MIN,2016-02-21,Chicago Blackhawks,W,6,1
MIN,2016-02-23,New York Islanders,L,1,4
MIN,2016-02-25,Philadelphia Flyers,L,2,3
MIN,2016-02-26,Washington Capitals,L,2,3
MIN,2016-02-28,Florida Panthers,W,3,1
MIN,2016-03-01,Colorado Avalanche,W,6,3
MIN,2016-03-03,Toronto Maple Leafs,W,2,1
MIN,2016-03-05,Buffalo Sabres,W,3,2
MIN,2016-03-06,St. Louis Blues,L,2,4
MIN,2016-03-10,Edmonton Oilers,L,1,2
MIN,2016-03-12,Montreal Canadiens,W,4,1
MIN,2016-03-15,Ottawa Senators,L,2,3
MIN,2016-03-17,New Jersey Devils,L,4,7
MIN,2016-03-19,Carolina Hurricanes,W,3,2
MIN,2016-03-20,Chicago Blackhawks,W,3,2
MIN,2016-03-22,Los Angeles Kings,W,2,1
MIN,2016-03-24,Calgary Flames,W,6,2
MIN,2016-03-26,Colorado Avalanche,W,4,0
MIN,2016-03-29,Chicago Blackhawks,W,4,1
MIN,2016-03-31,Ottawa Senators,L,2,3
MIN,2016-04-01,Detroit Red Wings,L,2,3
MIN,2016-04-03,Winnipeg Jets,L,1,5
MIN,2016-04-05,San Jose Sharks,L,0,3
MIN,2016-04-09,Calgary Flames,L,1,2
MIN,2016-10-13,St. Louis Blues,L,2,3
MIN,2016-10-15,Winnipeg Jets,W,4,3
MIN,2016-10-18,Los Angeles Kings,W,6,3
