NHL Team,Date,Opponent,Result,Team Score,Opponent Score
ARI,2016-01-02,Edmonton Oilers,L,3,4
ARI,2016-01-04,Vancouver Canucks,W,3,2
ARI,2016-01-07,Calgary Flames,W,2,1
ARI,2016-01-09,Nashville Predators,W,4,0
ARI,2016-01-12,Edmonton Oilers,W,4,3
ARI,2016-01-14,Detroit Red Wings,L,2,3
ARI,2016-01-16,New Jersey Devils,L,0,2
ARI,2016-01-18,Buffalo Sabres,L,1,2
ARI,2016-01-21,San Jose Sharks,L,1,3
ARI,2016-01-23,Los Angeles Kings,W,3,2
ARI,2016-01-25,Minnesota Wild,W,2,1
ARI,2016-01-26,Winnipeg Jets,L,2,5
ARI,2016-02-02,Los Angeles Kings,L,2,6
ARI,2016-02-04,Chicago Blackhawks,L,4,5
ARI,2016-02-05,Anaheim Ducks,L,2,5
ARI,2016-02-10,Vancouver Canucks,L,1,2
ARI,2016-02-12,Calgary Flames,W,4,1
ARI,2016-02-13,San Jose Sharks,L,1,4
ARI,2016-02-15,Montreal Canadiens,W,6,2
ARI,2016-02-18,Dallas Stars,W,6,3
ARI,2016-02-20,St. Louis Blues,L,4,6
ARI,2016-02-22,Washington Capitals,L,2,3
ARI,2016-02-23,Tampa Bay Lightning,L,1,2
ARI,2016-02-25,Florida Panthers,L,2,3
ARI,2016-02-27,Philadelphia Flyers,L,2,4
ARI,2016-02-29,Pittsburgh Penguins,L,0,6
ARI,2016-03-03,Anaheim Ducks,L,1,5
ARI,2016-03-05,Florida Panthers,W,5,1
ARI,2016-03-07,Colorado Avalanche,L,1,3
ARI,2016-03-09,Vancouver Canucks,L,2,3
ARI,2016-03-11,Calgary Flames,W,4,1
ARI,2016-03-12,Edmonton Oilers,W,4,0
ARI,2016-03-17,San Jose Sharks,W,3,1
ARI,2016-03-19,Tampa Bay Lightning,L,0,2
ARI,2016-03-20,San Jose Sharks,L,0,3
ARI,2016-03-22,Edmonton Oilers,W,4,2
ARI,2016-03-24,Dallas Stars,W,3,1
ARI,2016-03-26,Philadelphia Flyers,W,2,1
ARI,2016-03-28,Calgary Flames,L,2,5
ARI,2016-03-31,Dallas Stars,L,1,4
ARI,2016-04-02,Washington Capitals,W,3,0
ARI,2016-04-04,St. Louis Blues,L,2,5
ARI,2016-04-05,Chicago Blackhawks,L,2,6
ARI,2016-04-07,Nashville Predators,L,2,3
ARI,2016-04-09,San Jose Sharks,L,0,1
ARI,2016-10-15,Philadelphia Flyers,W,4,3
ARI,2016-10-18,Ottawa Senators,L,4,7
ARI,2016-10-20,Montreal Canadiens,L,2,5
ARI,2016-10-21,New York Islanders,L,2,3
ARI,2016-10-23,New York Rangers,L,2,3
ARI,2016-10-25,New Jersey Devils,L,3,5
ARI,2016-10-27,Philadelphia Flyers,W,5,4
ARI,2016-10-29,Colorado Avalanche,L,2,3
ARI,2016-11-01,San Jose Sharks,W,3,2
ARI,2016-11-03,Nashville Predators,W,3,2
ARI,2016-11-04,Anaheim Ducks,L,1,5
ARI,2016-11-08,Colorado Avalanche,W,4,2
ARI,2016-11-10,Winnipeg Jets,L,2,3
ARI,2016-11-12,Boston Bruins,L,1,2
ARI,2016-11-16,Calgary Flames,L,1,2
ARI,2016-11-17,Vancouver Canucks,L,2,3
ARI,2016-11-19,San Jose Sharks,W,3,2
ARI,2016-11-23,Vancouver Canucks,L,1,4
ARI,2016-11-25,Edmonton Oilers,W,3,2
ARI,2016-11-27,Edmonton Oilers,W,2,1
ARI,2016-11-29,San Jose Sharks,L,1,2
ARI,2016-12-01,Los Angeles Kings,L,3,4
ARI,2016-12-03,Columbus Blue Jackets,L,2,3
ARI,2016-12-05,Columbus Blue Jackets,L,1,4
ARI,2016-12-06,Chicago Blackhawks,L,0,4
ARI,2016-12-08,Calgary Flames,L,1,2
ARI,2016-12-10,Nashville Predators,W,4,1
ARI,2016-12-12,Pittsburgh Penguins,L,0,7
ARI,2016-12-13,Detroit Red Wings,W,4,1
ARI,2016-12-15,Toronto Maple Leafs,W,3,2
ARI,2016-12-17,Minnesota Wild,L,1,4
ARI,2016-12-19,Calgary Flames,L,2,4
ARI,2016-12-21,Edmonton Oilers,L,2,3
ARI,2016-12-23,Toronto Maple Leafs,L,1,4
ARI,2016-12-27,Dallas Stars,L,2,3
ARI,2016-12-29,New York Rangers,L,3,6
ARI,2016-12-31,Calgary Flames,L,2,4
ARI,2017-01-04,Vancouver Canucks,L,0,3
ARI,2017-01-06,Anaheim Ducks,L,2,3
ARI,2017-01-07,New York Islanders,W,2,1
ARI,2017-01-13,Winnipeg Jets,W,4,3
ARI,2017-01-14,Anaheim Ducks,L,0,3
ARI,2017-01-16,Edmonton Oilers,L,1,3
ARI,2017-01-18,Winnipeg Jets,L,3,6
ARI,2017-01-19,Minnesota Wild,L,3,4
ARI,2017-01-21,Tampa Bay Lightning,W,5,3
ARI,2017-01-23,Florida Panthers,W,3,2
ARI,2017-01-26,Vancouver Canucks,W,3,0
ARI,2017-01-31,Los Angeles Kings,L,2,3
ARI,2017-02-02,Chicago Blackhawks,L,3,4
ARI,2017-02-04,San Jose Sharks,W,3,2
ARI,2017-02-09,Montreal Canadiens,L,4,5
ARI,2017-02-11,Pittsburgh Penguins,W,4,3
ARI,2017-02-13,Calgary Flames,W,5,0
ARI,2017-02-14,Edmonton Oilers,L,2,5
ARI,2017-02-16,Los Angeles Kings,W,5,3
ARI,2017-02-18,San Jose Sharks,L,1,4
