NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
DAL,2013-01-07,9:00p,Utah Jazz,L,94,100
DAL,2013-01-09,10:30p,Los Angeles Clippers,L,93,99
DAL,2013-01-10,10:00p,Sacramento Kings,W,117,112
DAL,2013-01-12,9:00p,Memphis Grizzlies,W,104,83
DAL,2013-01-14,8:30p,Minnesota Timberwolves,W,113,98
DAL,2013-01-16,8:00p,Houston Rockets,W,105,100
DAL,2013-01-18,9:30p,Oklahoma City Thunder,L,114,117
DAL,2013-01-20,6:00p,Orlando Magic,W,111,105
DAL,2013-01-25,8:00p,San Antonio Spurs,L,107,113
DAL,2013-01-27,7:30p,Phoenix Suns,W,110,95
DAL,2013-01-29,10:00p,Portland Trail Blazers,L,104,106
DAL,2013-01-31,10:30p,Golden State Warriors,L,97,100
DAL,2013-02-01,9:00p,Phoenix Suns,W,109,99
DAL,2013-02-04,8:00p,Oklahoma City Thunder,L,91,112
DAL,2013-02-06,8:30p,Portland Trail Blazers,W,105,99
DAL,2013-02-09,8:30p,Golden State Warriors,W,116,91
DAL,2013-02-11,8:30p,Atlanta Hawks,L,101,105
DAL,2013-02-13,8:30p,Sacramento Kings,W,123,100
DAL,2013-02-20,8:30p,Orlando Magic,W,111,96
DAL,2013-02-22,8:00p,New Orleans Hornets,W,104,100
DAL,2013-02-24,1:00p,Los Angeles Lakers,L,99,103
DAL,2013-02-26,8:30p,Milwaukee Bucks,L,90,95
DAL,2013-02-27,8:00p,Memphis Grizzlies,L,84,90
DAL,2013-03-01,8:00p,Brooklyn Nets,W,98,90
DAL,2013-03-03,7:00p,Houston Rockets,L,103,136
DAL,2013-03-06,8:30p,Houston Rockets,W,112,108
DAL,2013-03-08,7:30p,Detroit Pistons,W,102,99
DAL,2013-03-10,7:00p,Minnesota Timberwolves,W,100,77
DAL,2013-03-12,8:00p,Milwaukee Bucks,W,115,108
DAL,2013-03-14,8:00p,San Antonio Spurs,L,91,92
DAL,2013-03-15,8:30p,Cleveland Cavaliers,W,96,86
DAL,2013-03-17,7:30p,Oklahoma City Thunder,L,101,107
DAL,2013-03-18,7:30p,Atlanta Hawks,W,127,113
DAL,2013-03-20,8:00p,Brooklyn Nets,L,96,113
DAL,2013-03-22,8:30p,Boston Celtics,W,104,94
DAL,2013-03-24,7:30p,Utah Jazz,W,113,108
DAL,2013-03-26,9:30p,Los Angeles Clippers,W,109,102
DAL,2013-03-28,8:30p,Indiana Pacers,L,78,103
DAL,2013-03-30,2:00p,Chicago Bulls,W,100,98
DAL,2013-04-02,10:30p,Los Angeles Lakers,L,81,101
DAL,2013-04-04,9:00p,Denver Nuggets,L,94,95
DAL,2013-04-05,10:00p,Sacramento Kings,W,117,108
DAL,2013-04-07,9:00p,Portland Trail Blazers,W,96,91
DAL,2013-04-10,8:30p,Phoenix Suns,L,91,102
DAL,2013-04-12,8:30p,Denver Nuggets,W,108,105
DAL,2013-04-14,6:00p,New Orleans Hornets,W,107,89
DAL,2013-04-15,8:00p,Memphis Grizzlies,L,97,103
DAL,2013-04-17,8:00p,New Orleans Hornets,W,99,87
DAL,2013-10-30,8:30p,Atlanta Hawks,W,118,109
DAL,2013-11-01,8:00p,Houston Rockets,L,105,113
DAL,2013-11-02,8:30p,Memphis Grizzlies,W,111,99
DAL,2013-11-05,8:30p,Los Angeles Lakers,W,123,104
DAL,2013-11-06,9:30p,Oklahoma City Thunder,L,93,107
DAL,2013-11-08,8:00p,Minnesota Timberwolves,L,108,116
DAL,2013-11-09,8:30p,Milwaukee Bucks,W,91,83
DAL,2013-11-12,8:30p,Washington Wizards,W,105,95
DAL,2013-11-15,7:30p,Miami Heat,L,104,110
DAL,2013-11-16,7:00p,Orlando Magic,W,108,100
DAL,2013-11-18,8:30p,Philadelphia 76ers,W,97,94
DAL,2013-11-20,9:30p,Houston Rockets,W,123,120
DAL,2013-11-22,8:30p,Utah Jazz,W,103,93
DAL,2013-11-23,9:00p,Denver Nuggets,L,100,102
DAL,2013-11-25,8:30p,Denver Nuggets,L,96,110
DAL,2013-11-27,8:30p,Golden State Warriors,W,103,99
DAL,2013-11-29,7:30p,Atlanta Hawks,L,87,88
DAL,2013-11-30,8:30p,Minnesota Timberwolves,L,106,112
