NHL Team,Date,Opponent,Result,Team Score,Opponent Score
NYI,2018-02-13,Columbus Blue Jackets,L,1,4
NYI,2018-02-15,New York Rangers,W,3,0
NYI,2018-02-16,Carolina Hurricanes,W,3,0
NYI,2018-02-19,Minnesota Wild,L,3,5
NYI,2018-02-22,Toronto Maple Leafs,L,3,4
NYI,2018-02-24,New Jersey Devils,L,1,2
NYI,2018-02-28,Montreal Canadiens,L,1,3
NYI,2018-03-02,Montreal Canadiens,L,3,6
NYI,2018-03-03,Pittsburgh Penguins,L,2,3
NYI,2018-03-05,Vancouver Canucks,L,3,4
NYI,2018-03-08,Edmonton Oilers,L,1,2
NYI,2018-03-11,Calgary Flames,W,5,2
NYI,2018-03-15,Washington Capitals,L,3,7
NYI,2018-03-16,Washington Capitals,L,3,6
NYI,2018-03-18,Carolina Hurricanes,L,3,4
NYI,2018-03-20,Pittsburgh Penguins,W,4,1
NYI,2018-03-22,Tampa Bay Lightning,L,6,7
NYI,2018-03-24,Chicago Blackhawks,L,1,3
NYI,2018-03-26,Florida Panthers,L,0,3
NYI,2018-03-27,Ottawa Senators,W,4,3
NYI,2018-03-30,Toronto Maple Leafs,L,4,5
NYI,2018-03-31,New Jersey Devils,L,3,4
NYI,2018-04-03,Philadelphia Flyers,W,5,4
NYI,2018-04-05,New York Rangers,W,2,1
NYI,2018-04-07,Detroit Red Wings,W,4,3
NYI,2018-10-04,Carolina Hurricanes,W,2,1
NYI,2018-10-06,Nashville Predators,L,3,4
NYI,2018-10-08,San Jose Sharks,W,4,0
NYI,2018-10-13,Nashville Predators,L,2,5
NYI,2018-10-17,Anaheim Ducks,L,1,4
NYI,2018-10-18,Los Angeles Kings,W,7,2
NYI,2018-10-20,San Jose Sharks,L,1,4
NYI,2018-10-24,Florida Panthers,L,2,3
NYI,2018-10-27,Philadelphia Flyers,W,6,1
NYI,2018-10-28,Carolina Hurricanes,W,2,1
NYI,2018-10-30,Pittsburgh Penguins,W,6,3
NYI,2018-11-01,Pittsburgh Penguins,W,3,2
NYI,2018-11-03,New Jersey Devils,W,3,0
NYI,2018-11-05,Montreal Canadiens,L,3,4
NYI,2018-11-08,Tampa Bay Lightning,L,2,4
NYI,2018-11-10,Florida Panthers,L,2,4
NYI,2018-11-13,Vancouver Canucks,W,5,2
NYI,2018-11-15,New York Rangers,W,7,5
NYI,2018-11-18,Dallas Stars,L,2,6
NYI,2018-11-21,New York Rangers,L,0,5
NYI,2018-11-23,New Jersey Devils,W,4,3
NYI,2018-11-24,Carolina Hurricanes,W,4,1
NYI,2018-11-26,Washington Capitals,L,1,4
NYI,2018-11-29,Boston Bruins,L,1,2
NYI,2018-12-01,Columbus Blue Jackets,W,3,2
NYI,2018-12-04,Winnipeg Jets,L,1,3
NYI,2018-12-06,Pittsburgh Penguins,L,2,6
NYI,2018-12-08,Detroit Red Wings,W,3,2
NYI,2018-12-10,Pittsburgh Penguins,L,1,2
NYI,2018-12-12,Vegas Golden Knights,L,2,3
NYI,2018-12-15,Detroit Red Wings,W,4,3
NYI,2018-12-17,Colorado Avalanche,W,4,1
NYI,2018-12-18,Arizona Coyotes,W,3,1
NYI,2018-12-20,Vegas Golden Knights,L,2,4
NYI,2018-12-23,Dallas Stars,W,3,1
NYI,2018-12-28,Ottawa Senators,W,6,3
NYI,2018-12-29,Toronto Maple Leafs,W,4,0
NYI,2018-12-31,Buffalo Sabres,W,3,1
NYI,2019-01-03,Chicago Blackhawks,W,3,2
NYI,2019-01-05,St. Louis Blues,W,4,3
NYI,2019-01-08,Carolina Hurricanes,L,3,4
NYI,2019-01-10,New York Rangers,W,4,3
NYI,2019-01-12,New York Rangers,L,1,2
NYI,2019-01-13,Tampa Bay Lightning,W,5,1
NYI,2019-01-15,St. Louis Blues,W,2,1
NYI,2019-01-17,New Jersey Devils,W,4,1
NYI,2019-01-18,Washington Capitals,W,2,0
NYI,2019-01-20,Anaheim Ducks,W,3,0
NYI,2019-01-22,Chicago Blackhawks,L,2,3
NYI,2019-02-01,Tampa Bay Lightning,L,0,1
NYI,2019-02-02,Los Angeles Kings,W,4,2
NYI,2019-02-05,Boston Bruins,L,1,3
NYI,2019-02-07,New Jersey Devils,W,2,1
NYI,2019-02-09,Colorado Avalanche,W,4,3
NYI,2019-02-10,Minnesota Wild,W,2,1
NYI,2019-02-12,Buffalo Sabres,L,1,3
NYI,2019-02-14,Columbus Blue Jackets,W,3,0
NYI,2019-02-16,Edmonton Oilers,W,5,2
NYI,2019-02-20,Calgary Flames,L,2,4
NYI,2019-02-21,Edmonton Oilers,L,3,4
NYI,2019-02-23,Vancouver Canucks,W,4,0
NYI,2019-02-26,Calgary Flames,L,1,3
NYI,2019-02-28,Toronto Maple Leafs,W,6,1
NYI,2019-03-01,Washington Capitals,L,1,3
NYI,2019-03-03,Philadelphia Flyers,L,1,4
NYI,2019-03-05,Ottawa Senators,W,5,4
NYI,2019-03-07,Ottawa Senators,W,4,2
NYI,2019-03-09,Philadelphia Flyers,L,2,5
NYI,2019-03-11,Columbus Blue Jackets,W,2,0
NYI,2019-03-14,Montreal Canadiens,W,2,1
NYI,2019-03-16,Detroit Red Wings,L,1,2
NYI,2019-03-17,Minnesota Wild,W,3,2
NYI,2019-03-19,Boston Bruins,L,0,5
NYI,2019-03-21,Montreal Canadiens,L,0,4
NYI,2019-03-23,Philadelphia Flyers,W,4,2
NYI,2019-03-24,Arizona Coyotes,W,2,0
NYI,2019-03-26,Columbus Blue Jackets,L,0,4
NYI,2019-03-28,Winnipeg Jets,W,5,4
NYI,2019-03-30,Buffalo Sabres,W,5,1
NYI,2019-04-01,Toronto Maple Leafs,L,1,2
NYI,2019-04-04,Florida Panthers,W,2,1
NYI,2019-04-06,Washington Capitals,W,3,0
NYI,2019-10-04,Washington Capitals,L,1,2
NYI,2019-10-06,Winnipeg Jets,W,4,1
NYI,2019-10-08,Edmonton Oilers,L,2,5
NYI,2019-10-11,Carolina Hurricanes,L,2,5
NYI,2019-10-12,Florida Panthers,W,3,2
NYI,2019-10-14,St. Louis Blues,W,3,2
NYI,2019-10-17,Winnipeg Jets,W,3,1
NYI,2019-10-19,Columbus Blue Jackets,W,3,2
NYI,2019-10-24,Arizona Coyotes,W,4,2
NYI,2019-10-25,Ottawa Senators,W,4,2
NYI,2019-10-27,Philadelphia Flyers,W,5,3
NYI,2019-11-01,Tampa Bay Lightning,W,5,2
NYI,2019-11-02,Buffalo Sabres,W,1,0
NYI,2019-11-05,Ottawa Senators,W,4,1
NYI,2019-11-07,Pittsburgh Penguins,L,3,4
NYI,2019-11-09,Florida Panthers,W,2,1
NYI,2019-11-13,Toronto Maple Leafs,W,5,4
NYI,2019-11-16,Philadelphia Flyers,W,4,3
NYI,2019-11-19,Pittsburgh Penguins,W,5,4
NYI,2019-11-21,Pittsburgh Penguins,W,4,3
NYI,2019-11-23,San Jose Sharks,L,1,2
NYI,2019-11-25,Anaheim Ducks,L,0,3
NYI,2019-11-27,Los Angeles Kings,L,1,4
NYI,2019-11-30,Columbus Blue Jackets,W,2,0
NYI,2019-12-02,Detroit Red Wings,W,4,1
NYI,2019-12-03,Montreal Canadiens,L,2,4
NYI,2019-12-05,Vegas Golden Knights,W,3,2
NYI,2019-12-07,Dallas Stars,L,1,3
NYI,2019-12-09,Tampa Bay Lightning,W,5,1
NYI,2019-12-12,Florida Panthers,W,3,1
NYI,2019-12-14,Buffalo Sabres,W,3,2
NYI,2019-12-17,Nashville Predators,L,3,8
NYI,2019-12-19,Boston Bruins,W,3,2
NYI,2019-12-21,Anaheim Ducks,L,5,6
NYI,2019-12-23,Columbus Blue Jackets,L,2,3
NYI,2019-12-27,Chicago Blackhawks,L,2,5
NYI,2019-12-29,Minnesota Wild,W,3,1
NYI,2019-12-31,Washington Capitals,W,4,3
NYI,2020-01-02,New Jersey Devils,L,1,2
NYI,2020-01-04,Toronto Maple Leafs,L,0,3
NYI,2020-01-06,Colorado Avalanche,W,1,0
NYI,2020-01-07,New Jersey Devils,W,4,3
NYI,2020-01-11,Boston Bruins,L,2,3
NYI,2020-01-13,New York Rangers,L,2,6
NYI,2020-01-14,Detroit Red Wings,W,8,2
NYI,2020-01-16,New York Rangers,L,2,3
NYI,2020-01-18,Washington Capitals,L,4,6
NYI,2020-01-19,Carolina Hurricanes,L,1,2
NYI,2020-01-21,New York Rangers,W,4,2
NYI,2020-02-01,Vancouver Canucks,L,3,4
NYI,2020-02-04,Dallas Stars,W,4,3
NYI,2020-02-06,Los Angeles Kings,W,5,3
NYI,2020-02-08,Tampa Bay Lightning,L,1,3
NYI,2020-02-10,Washington Capitals,W,5,3
NYI,2020-02-11,Philadelphia Flyers,W,5,3
NYI,2020-02-13,Nashville Predators,L,0,5
NYI,2020-02-15,Vegas Golden Knights,L,0,1
NYI,2020-02-17,Arizona Coyotes,L,1,2
NYI,2020-02-19,Colorado Avalanche,L,1,3
NYI,2020-02-21,Detroit Red Wings,W,4,1
NYI,2020-02-23,San Jose Sharks,W,4,1
NYI,2020-02-25,New York Rangers,L,3,4
NYI,2020-02-27,St. Louis Blues,L,2,3
NYI,2020-02-29,Boston Bruins,L,0,4
NYI,2020-03-03,Montreal Canadiens,L,2,6
NYI,2020-03-05,Ottawa Senators,L,3,4
NYI,2020-03-07,Carolina Hurricanes,L,2,3
NYI,2020-03-10,Vancouver Canucks,L,4,5
NYI,2021-01-14,New York Rangers,W,4,0
NYI,2021-01-16,New York Rangers,L,0,5
NYI,2021-01-18,Boston Bruins,W,1,0
NYI,2021-01-21,New Jersey Devils,W,4,1
NYI,2021-01-24,New Jersey Devils,L,0,2
NYI,2021-01-26,Washington Capitals,L,2,3
NYI,2021-01-28,Washington Capitals,L,3,6
NYI,2021-01-30,Philadelphia Flyers,L,2,3
NYI,2021-01-31,Philadelphia Flyers,L,3,4
NYI,2021-02-06,Pittsburgh Penguins,W,4,3
NYI,2021-02-08,New York Rangers,W,2,0
NYI,2021-02-11,Pittsburgh Penguins,L,3,4
NYI,2021-02-13,Boston Bruins,W,4,2
NYI,2021-02-15,Buffalo Sabres,W,3,1
NYI,2021-02-16,Buffalo Sabres,W,3,0
NYI,2021-02-18,Pittsburgh Penguins,L,1,4
NYI,2021-02-20,Pittsburgh Penguins,L,2,3
NYI,2021-02-22,Buffalo Sabres,W,3,2
NYI,2021-02-25,Boston Bruins,W,7,2
NYI,2021-02-27,Pittsburgh Penguins,L,3,4
NYI,2021-02-28,Pittsburgh Penguins,W,2,0
NYI,2021-03-02,New Jersey Devils,W,2,1
NYI,2021-03-04,Buffalo Sabres,W,5,2
NYI,2021-03-06,Buffalo Sabres,W,5,2
NYI,2021-03-07,Buffalo Sabres,W,5,2
NYI,2021-03-09,Boston Bruins,W,2,1
NYI,2021-03-11,New Jersey Devils,W,5,3
NYI,2021-03-13,New Jersey Devils,W,3,2
NYI,2021-03-14,New Jersey Devils,W,3,2
NYI,2021-03-16,Washington Capitals,L,1,3
NYI,2021-03-18,Philadelphia Flyers,L,3,4
NYI,2021-03-20,Philadelphia Flyers,W,6,1
NYI,2021-03-22,Philadelphia Flyers,W,2,1
NYI,2021-03-25,Boston Bruins,W,4,3
NYI,2021-03-27,Pittsburgh Penguins,L,3,6
NYI,2021-03-29,Pittsburgh Penguins,L,1,2
NYI,2021-04-01,Washington Capitals,W,8,4
NYI,2021-04-03,Philadelphia Flyers,W,3,2
NYI,2021-04-06,Washington Capitals,W,1,0
NYI,2021-04-08,Philadelphia Flyers,W,3,2
NYI,2021-04-09,New York Rangers,L,1,4
NYI,2021-04-11,New York Rangers,W,3,2
NYI,2021-04-15,Boston Bruins,L,1,4
NYI,2021-04-16,Boston Bruins,L,0,3
NYI,2021-04-18,Philadelphia Flyers,W,1,0
NYI,2021-04-20,New York Rangers,W,6,1
NYI,2021-04-22,Washington Capitals,L,0,1
NYI,2021-04-24,Washington Capitals,L,3,6
NYI,2021-04-27,Washington Capitals,L,0,1
NYI,2021-04-29,New York Rangers,W,4,0
NYI,2021-05-01,New York Rangers,W,3,0
NYI,2021-05-03,Buffalo Sabres,L,2,4
NYI,2021-05-04,Buffalo Sabres,L,3,4
NYI,2021-05-06,New Jersey Devils,L,1,2
NYI,2021-05-08,New Jersey Devils,W,5,1
NYI,2021-05-10,Boston Bruins,L,2,3
NYI,2021-10-14,Carolina Hurricanes,L,3,6
NYI,2021-10-16,Florida Panthers,L,1,5
NYI,2021-10-19,Chicago Blackhawks,W,4,1
NYI,2021-10-21,Columbus Blue Jackets,L,2,3
NYI,2021-10-23,Arizona Coyotes,W,3,0
NYI,2021-10-24,Vegas Golden Knights,W,2,0
NYI,2021-10-30,Nashville Predators,L,2,3
NYI,2021-11-04,Montreal Canadiens,W,6,2
NYI,2021-11-06,Winnipeg Jets,W,2,0
NYI,2021-11-07,Minnesota Wild,L,2,5
NYI,2021-11-11,New Jersey Devils,L,0,4
NYI,2021-11-15,Tampa Bay Lightning,L,1,4
NYI,2021-11-16,Florida Panthers,L,1,6
NYI,2021-11-20,Calgary Flames,L,2,5
NYI,2021-11-21,Toronto Maple Leafs,L,0,3
NYI,2021-11-24,New York Rangers,L,1,4
NYI,2021-11-26,Pittsburgh Penguins,L,0,1
NYI,2021-12-02,San Jose Sharks,L,1,2
NYI,2021-12-04,Detroit Red Wings,L,3,4
NYI,2021-12-05,Chicago Blackhawks,L,2,3
NYI,2021-12-07,Ottawa Senators,W,5,3
NYI,2021-12-09,Nashville Predators,L,3,4
NYI,2021-12-11,New Jersey Devils,W,4,2
NYI,2021-12-14,Detroit Red Wings,L,1,2
NYI,2021-12-16,Boston Bruins,W,3,1
NYI,2021-12-19,Vegas Golden Knights,L,3,4
NYI,2021-12-30,Buffalo Sabres,W,4,1
NYI,2022-01-01,Edmonton Oilers,W,3,2
NYI,2022-01-13,New Jersey Devils,W,3,2
NYI,2022-01-15,Washington Capitals,L,0,2
NYI,2022-01-17,Philadelphia Flyers,W,4,1
NYI,2022-01-18,Philadelphia Flyers,W,4,3
NYI,2022-01-21,Arizona Coyotes,W,4,0
NYI,2022-01-22,Toronto Maple Leafs,L,1,3
NYI,2022-01-25,Philadelphia Flyers,W,4,3
NYI,2022-01-27,Los Angeles Kings,L,2,3
NYI,2022-01-30,Minnesota Wild,L,3,4
NYI,2022-02-01,Ottawa Senators,W,4,1
NYI,2022-02-02,Seattle Kraken,L,0,3
NYI,2022-02-09,Vancouver Canucks,W,6,3
NYI,2022-02-11,Edmonton Oilers,L,1,3
NYI,2022-02-12,Calgary Flames,L,2,5
NYI,2022-02-15,Buffalo Sabres,L,3,6
NYI,2022-02-17,Boston Bruins,W,4,1
NYI,2022-02-20,Montreal Canadiens,L,2,3
NYI,2022-02-22,Seattle Kraken,W,5,2
NYI,2022-02-24,San Jose Sharks,L,3,4
NYI,2022-02-26,Los Angeles Kings,L,2,5
NYI,2022-02-27,Anaheim Ducks,W,4,0
NYI,2022-03-01,Colorado Avalanche,L,3,5
NYI,2022-03-03,Vancouver Canucks,L,3,4
NYI,2022-03-05,St. Louis Blues,W,2,1
NYI,2022-03-07,Colorado Avalanche,L,4,5
NYI,2022-03-10,Columbus Blue Jackets,W,6,0
NYI,2022-03-11,Winnipeg Jets,W,5,2
NYI,2022-03-13,Anaheim Ducks,W,4,3
NYI,2022-03-15,Washington Capitals,L,3,4
NYI,2022-03-17,New York Rangers,W,2,1
NYI,2022-03-19,Dallas Stars,W,4,2
NYI,2022-03-20,Philadelphia Flyers,L,1,2
NYI,2022-03-22,Ottawa Senators,W,3,0
NYI,2022-03-24,Detroit Red Wings,W,5,2
NYI,2022-03-26,Boston Bruins,L,3,6
NYI,2022-03-27,Tampa Bay Lightning,L,1,4
NYI,2022-03-29,Columbus Blue Jackets,W,4,3
NYI,2022-03-31,Columbus Blue Jackets,W,5,2
NYI,2022-04-01,New York Rangers,W,3,0
NYI,2022-04-03,New Jersey Devils,W,4,3
NYI,2022-04-05,Dallas Stars,L,2,3
NYI,2022-04-08,Carolina Hurricanes,W,2,1
NYI,2022-04-09,St. Louis Blues,L,1,6
NYI,2022-04-12,Pittsburgh Penguins,W,5,4
NYI,2022-04-14,Pittsburgh Penguins,L,3,6
NYI,2022-04-15,Montreal Canadiens,W,3,0
NYI,2022-04-17,Toronto Maple Leafs,L,2,4
NYI,2022-04-19,Florida Panthers,L,2,3
NYI,2022-04-21,New York Rangers,L,3,6
NYI,2022-04-23,Buffalo Sabres,L,3,5
NYI,2022-04-24,Carolina Hurricanes,L,2,5
NYI,2022-04-26,Washington Capitals,W,4,1
NYI,2022-04-28,Washington Capitals,W,5,1
NYI,2022-04-29,Tampa Bay Lightning,L,4,6
NYI,2022-10-13,Florida Panthers,L,1,3
NYI,2022-10-15,Anaheim Ducks,W,7,1
NYI,2022-10-18,San Jose Sharks,W,5,2
NYI,2022-10-20,New Jersey Devils,L,1,4
NYI,2022-10-22,Tampa Bay Lightning,L,3,5
NYI,2022-10-23,Florida Panthers,L,2,3
NYI,2022-10-26,New York Rangers,W,3,0
NYI,2022-10-28,Carolina Hurricanes,W,6,2
NYI,2022-10-29,Colorado Avalanche,W,5,4
NYI,2022-11-01,Chicago Blackhawks,W,3,1
NYI,2022-11-03,St. Louis Blues,W,5,2
NYI,2022-11-05,Detroit Red Wings,L,0,3
NYI,2022-11-07,Calgary Flames,W,4,3
NYI,2022-11-08,New York Rangers,W,4,3
NYI,2022-11-10,Arizona Coyotes,L,0,2
NYI,2022-11-12,Columbus Blue Jackets,W,4,3
NYI,2022-11-14,Ottawa Senators,W,4,2
NYI,2022-11-17,Nashville Predators,L,4,5
NYI,2022-11-19,Dallas Stars,L,2,5
NYI,2022-11-21,Toronto Maple Leafs,W,3,2
NYI,2022-11-23,Edmonton Oilers,W,3,0
NYI,2022-11-25,Columbus Blue Jackets,W,3,2
NYI,2022-11-26,Philadelphia Flyers,W,5,2
NYI,2022-11-29,Philadelphia Flyers,L,1,3
NYI,2022-12-02,Nashville Predators,L,1,4
NYI,2022-12-04,Chicago Blackhawks,W,3,0
NYI,2022-12-06,St. Louis Blues,L,4,7
NYI,2022-12-09,New Jersey Devils,W,6,4
NYI,2022-12-10,Carolina Hurricanes,L,0,3
NYI,2022-12-13,Boston Bruins,L,3,4
NYI,2022-12-16,Arizona Coyotes,L,4,5
NYI,2022-12-17,Vegas Golden Knights,W,5,2
NYI,2022-12-19,Colorado Avalanche,L,0,1
NYI,2022-12-22,New York Rangers,L,3,5
NYI,2022-12-23,Florida Panthers,W,5,1
NYI,2022-12-27,Pittsburgh Penguins,W,5,1
NYI,2022-12-29,Columbus Blue Jackets,W,2,1
NYI,2023-01-01,Seattle Kraken,L,1,4
NYI,2023-01-03,Vancouver Canucks,W,6,2
NYI,2023-01-05,Edmonton Oilers,L,2,4
NYI,2023-01-06,Calgary Flames,L,1,4
NYI,2023-01-10,Dallas Stars,L,1,2
NYI,2023-01-12,Minnesota Wild,L,1,3
NYI,2023-01-14,Montreal Canadiens,W,2,1
NYI,2023-01-16,Washington Capitals,L,3,4
NYI,2023-01-18,Boston Bruins,L,1,4
NYI,2023-01-19,Buffalo Sabres,L,2,3
NYI,2023-01-21,Carolina Hurricanes,L,2,5
NYI,2023-01-23,Toronto Maple Leafs,L,2,5
NYI,2023-01-25,Ottawa Senators,L,1,2
NYI,2023-01-27,Detroit Red Wings,W,2,0
NYI,2023-01-28,Vegas Golden Knights,W,2,1
NYI,2023-02-06,Philadelphia Flyers,W,2,1
NYI,2023-02-07,Seattle Kraken,W,4,0
NYI,2023-02-09,Vancouver Canucks,L,5,6
NYI,2023-02-11,Montreal Canadiens,L,3,4
NYI,2023-02-14,Ottawa Senators,L,2,3
NYI,2023-02-17,Pittsburgh Penguins,W,5,4
NYI,2023-02-18,Boston Bruins,L,2,6
NYI,2023-02-20,Pittsburgh Penguins,,,
NYI,2023-02-22,Winnipeg Jets,,,
NYI,2023-02-24,Los Angeles Kings,,,
NYI,2023-02-26,Winnipeg Jets,,,
NYI,2023-02-28,Minnesota Wild,,,
NYI,2023-03-04,Detroit Red Wings,,,
NYI,2023-03-07,Buffalo Sabres,,,
NYI,2023-03-09,Pittsburgh Penguins,,,
NYI,2023-03-11,Washington Capitals,,,
NYI,2023-03-14,Los Angeles Kings,,,
NYI,2023-03-15,Anaheim Ducks,,,
NYI,2023-03-18,San Jose Sharks,,,
NYI,2023-03-21,Toronto Maple Leafs,,,
NYI,2023-03-24,Columbus Blue Jackets,,,
NYI,2023-03-25,Buffalo Sabres,,,
NYI,2023-03-27,New Jersey Devils,,,
NYI,2023-03-29,Washington Capitals,,,
NYI,2023-04-01,Tampa Bay Lightning,,,
NYI,2023-04-02,Carolina Hurricanes,,,
NYI,2023-04-06,Tampa Bay Lightning,,,
NYI,2023-04-08,Philadelphia Flyers,,,
NYI,2023-04-10,Washington Capitals,,,
NYI,2023-04-12,Montreal Canadiens,,,
