NHL Team,Date,Opponent,Result,Team Score,Opponent Score
SJS,2014-10-26,Anaheim Ducks,W,4,1
SJS,2014-10-28,Colorado Avalanche,W,3,2
SJS,2014-10-30,Minnesota Wild,L,3,4
SJS,2014-11-01,New York Islanders,W,3,1
SJS,2014-11-06,Vancouver Canucks,L,2,3
SJS,2014-11-08,Dallas Stars,W,5,3
SJS,2014-11-09,Chicago Blackhawks,L,2,5
SJS,2014-11-11,Florida Panthers,L,1,4
SJS,2014-11-13,Tampa Bay Lightning,W,2,1
SJS,2014-11-15,Columbus Blue Jackets,L,1,2
SJS,2014-11-16,Carolina Hurricanes,W,2,0
SJS,2014-11-18,Buffalo Sabres,L,1,4
SJS,2014-11-20,Florida Panthers,L,2,3
SJS,2014-11-22,Arizona Coyotes,L,3,4
SJS,2014-11-26,Calgary Flames,L,0,2
SJS,2014-11-29,Anaheim Ducks,W,6,4
SJS,2014-12-02,Philadelphia Flyers,W,2,1
SJS,2014-12-04,Boston Bruins,W,7,4
SJS,2014-12-06,Calgary Flames,W,3,2
SJS,2014-12-07,Edmonton Oilers,L,1,2
SJS,2014-12-09,Edmonton Oilers,W,5,2
SJS,2014-12-11,Minnesota Wild,W,2,1
SJS,2014-12-13,Nashville Predators,W,2,0
SJS,2014-12-18,Edmonton Oilers,W,4,3
SJS,2014-12-20,St. Louis Blues,W,3,2
SJS,2014-12-22,Anaheim Ducks,L,2,3
SJS,2014-12-27,Los Angeles Kings,L,1,3
SJS,2014-12-30,Vancouver Canucks,L,1,3
SJS,2014-12-31,Anaheim Ducks,W,3,0
SJS,2015-01-03,St. Louis Blues,L,2,7
SJS,2015-01-05,Winnipeg Jets,W,3,2
SJS,2015-01-06,Minnesota Wild,W,4,3
SJS,2015-01-08,St. Louis Blues,L,2,7
SJS,2015-01-10,New York Rangers,L,1,3
SJS,2015-01-13,Arizona Coyotes,W,3,2
SJS,2015-01-15,Toronto Maple Leafs,W,3,1
SJS,2015-01-17,Calgary Flames,L,3,4
SJS,2015-01-19,New Jersey Devils,L,2,5
SJS,2015-01-21,Los Angeles Kings,W,4,2
SJS,2015-01-29,Anaheim Ducks,W,6,3
SJS,2015-01-31,Chicago Blackhawks,W,2,0
SJS,2015-02-02,Edmonton Oilers,L,4,5
SJS,2015-02-04,Calgary Flames,L,1,3
SJS,2015-02-05,Vancouver Canucks,W,5,1
SJS,2015-02-07,Carolina Hurricanes,L,4,5
SJS,2015-02-09,Calgary Flames,L,1,4
SJS,2015-02-11,Washington Capitals,L,4,5
SJS,2015-02-13,Arizona Coyotes,W,4,2
SJS,2015-02-15,Tampa Bay Lightning,L,2,5
SJS,2015-02-17,Nashville Predators,L,1,5
SJS,2015-02-19,Dallas Stars,W,5,2
SJS,2015-02-21,Los Angeles Kings,L,1,2
SJS,2015-02-26,Detroit Red Wings,L,2,3
SJS,2015-02-28,Ottawa Senators,L,2,4
SJS,2015-03-02,Montreal Canadiens,W,4,0
SJS,2015-03-03,Vancouver Canucks,W,6,2
SJS,2015-03-07,Vancouver Canucks,L,2,3
SJS,2015-03-09,Pittsburgh Penguins,W,2,1
SJS,2015-03-12,Nashville Predators,W,2,0
SJS,2015-03-14,Chicago Blackhawks,L,2,6
SJS,2015-03-17,Winnipeg Jets,L,2,5
SJS,2015-03-19,Toronto Maple Leafs,W,4,1
SJS,2015-03-21,Montreal Canadiens,L,0,2
SJS,2015-03-23,Ottawa Senators,L,2,5
SJS,2015-03-26,Detroit Red Wings,W,6,4
SJS,2015-03-28,Philadelphia Flyers,W,3,2
SJS,2015-03-29,Pittsburgh Penguins,L,2,3
SJS,2015-04-01,Colorado Avalanche,W,5,1
SJS,2015-04-03,Arizona Coyotes,W,3,1
SJS,2015-04-04,Arizona Coyotes,L,3,5
SJS,2015-04-06,Dallas Stars,L,1,5
SJS,2015-04-09,Edmonton Oilers,W,3,1
SJS,2015-04-11,Los Angeles Kings,L,1,4
SJS,2015-10-07,Los Angeles Kings,W,5,1
SJS,2015-10-10,Anaheim Ducks,W,2,0
SJS,2015-10-13,Washington Capitals,W,5,0
SJS,2015-10-16,New Jersey Devils,W,2,1
SJS,2015-10-17,New York Islanders,L,3,6
SJS,2015-10-19,New York Rangers,L,0,4
SJS,2015-10-22,Los Angeles Kings,L,1,4
SJS,2015-10-24,Carolina Hurricanes,W,5,2
SJS,2015-10-28,Nashville Predators,L,1,2
SJS,2015-10-31,Dallas Stars,L,3,5
SJS,2015-11-01,Colorado Avalanche,W,4,3
SJS,2015-11-03,Columbus Blue Jackets,L,2,5
SJS,2015-11-05,Florida Panthers,W,5,2
SJS,2015-11-07,Anaheim Ducks,L,0,1
SJS,2015-11-10,New York Islanders,L,2,4
SJS,2015-11-13,Detroit Red Wings,W,3,2
SJS,2015-11-14,Buffalo Sabres,W,2,1
SJS,2015-11-17,Boston Bruins,W,5,4
SJS,2015-11-19,Philadelphia Flyers,W,1,0
SJS,2015-11-21,Pittsburgh Penguins,W,3,1
SJS,2015-11-22,Columbus Blue Jackets,W,5,3
SJS,2015-11-25,Chicago Blackhawks,L,2,5
SJS,2015-11-28,Calgary Flames,W,5,2
SJS,2015-12-01,Pittsburgh Penguins,L,1,5
SJS,2015-12-04,Anaheim Ducks,L,0,1
SJS,2015-12-05,Tampa Bay Lightning,L,3,4
SJS,2015-12-08,Calgary Flames,L,2,4
