NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
BOS,2017-01-25,7:30p,Houston Rockets,W,120,109
BOS,2017-01-27,7:30p,Orlando Magic,W,128,98
BOS,2017-01-28,8:00p,Milwaukee Bucks,W,112,108
BOS,2017-01-30,8:00p,Detroit Pistons,W,113,109
BOS,2017-02-01,7:30p,Toronto Raptors,W,109,104
BOS,2017-02-03,8:00p,Los Angeles Lakers,W,113,107
BOS,2017-02-05,2:00p,Los Angeles Clippers,W,107,102
BOS,2017-02-08,10:30p,Sacramento Kings,L,92,108
BOS,2017-02-09,10:30p,Portland Trail Blazers,W,120,111
BOS,2017-02-11,10:00p,Utah Jazz,W,112,104
BOS,2017-02-13,8:30p,Dallas Mavericks,W,111,98
BOS,2017-02-15,7:30p,Philadelphia 76ers,W,116,108
BOS,2017-02-16,8:00p,Chicago Bulls,L,103,104
BOS,2017-02-24,8:00p,Toronto Raptors,L,97,107
BOS,2017-02-26,6:00p,Detroit Pistons,W,104,98
BOS,2017-02-27,7:30p,Atlanta Hawks,L,98,114
BOS,2017-03-01,8:00p,Cleveland Cavaliers,W,103,99
BOS,2017-03-03,10:30p,Los Angeles Lakers,W,115,95
BOS,2017-03-05,5:00p,Phoenix Suns,L,106,109
BOS,2017-03-06,10:30p,Los Angeles Clippers,L,102,116
BOS,2017-03-08,10:30p,Golden State Warriors,W,99,86
BOS,2017-03-10,9:00p,Denver Nuggets,L,99,119
BOS,2017-03-12,3:30p,Chicago Bulls,W,100,80
BOS,2017-03-15,7:30p,Minnesota Timberwolves,W,117,104
BOS,2017-03-17,7:30p,Brooklyn Nets,W,98,95
BOS,2017-03-19,1:00p,Philadelphia 76ers,L,99,105
BOS,2017-03-20,7:30p,Washington Wizards,W,110,102
BOS,2017-03-22,7:30p,Indiana Pacers,W,109,100
BOS,2017-03-24,7:30p,Phoenix Suns,W,130,120
BOS,2017-03-26,6:00p,Miami Heat,W,112,108
BOS,2017-03-29,7:30p,Milwaukee Bucks,L,100,103
BOS,2017-03-31,7:30p,Orlando Magic,W,117,116
BOS,2017-04-02,1:00p,New York Knicks,W,110,94
BOS,2017-04-05,8:00p,Cleveland Cavaliers,L,91,114
BOS,2017-04-06,8:00p,Atlanta Hawks,L,116,123
BOS,2017-04-08,6:00p,Charlotte Hornets,W,121,114
BOS,2017-04-10,7:30p,Brooklyn Nets,W,114,105
BOS,2017-04-12,8:00p,Milwaukee Bucks,W,112,94
BOS,2017-10-17,8:01p,Cleveland Cavaliers,L,99,102
BOS,2017-10-18,7:30p,Milwaukee Bucks,L,100,108
BOS,2017-10-20,7:00p,Philadelphia 76ers,W,102,92
BOS,2017-10-24,7:30p,New York Knicks,W,110,89
BOS,2017-10-26,8:00p,Milwaukee Bucks,W,96,89
BOS,2017-10-28,8:00p,Miami Heat,W,96,90
BOS,2017-10-30,7:30p,San Antonio Spurs,W,108,94
BOS,2017-11-01,7:30p,Sacramento Kings,W,113,86
BOS,2017-11-03,9:30p,Oklahoma City Thunder,W,101,94
BOS,2017-11-05,6:00p,Orlando Magic,W,104,88
BOS,2017-11-06,7:30p,Atlanta Hawks,W,110,107
BOS,2017-11-08,8:00p,Los Angeles Lakers,W,107,96
BOS,2017-11-10,7:30p,Charlotte Hornets,W,90,87
BOS,2017-11-12,3:30p,Toronto Raptors,W,95,94
BOS,2017-11-14,7:30p,Brooklyn Nets,W,109,102
BOS,2017-11-16,8:00p,Golden State Warriors,W,92,88
BOS,2017-11-18,7:30p,Atlanta Hawks,W,110,99
BOS,2017-11-20,8:30p,Dallas Mavericks,W,110,102
BOS,2017-11-22,7:30p,Miami Heat,L,98,104
BOS,2017-11-24,7:30p,Orlando Magic,W,118,103
BOS,2017-11-25,8:00p,Indiana Pacers,W,108,98
BOS,2017-11-27,7:30p,Detroit Pistons,L,108,118
BOS,2017-11-30,7:30p,Philadelphia 76ers,W,108,97
BOS,2017-12-02,1:00p,Phoenix Suns,W,116,111
BOS,2017-12-04,7:30p,Milwaukee Bucks,W,111,100
BOS,2017-12-06,7:30p,Dallas Mavericks,W,97,90
BOS,2017-12-08,9:30p,San Antonio Spurs,L,102,105
BOS,2017-12-10,4:00p,Detroit Pistons,W,91,81
BOS,2017-12-11,8:00p,Chicago Bulls,L,85,108
BOS,2017-12-13,7:30p,Denver Nuggets,W,124,118
BOS,2017-12-15,7:30p,Utah Jazz,L,95,107
BOS,2017-12-16,9:00p,Memphis Grizzlies,W,102,93
BOS,2017-12-18,7:00p,Indiana Pacers,W,112,111
BOS,2017-12-20,7:30p,Miami Heat,L,89,90
BOS,2017-12-21,8:00p,New York Knicks,L,93,102
BOS,2017-12-23,7:30p,Chicago Bulls,W,117,92
BOS,2017-12-25,5:30p,Washington Wizards,L,103,111
BOS,2017-12-27,7:00p,Charlotte Hornets,W,102,91
BOS,2017-12-28,8:00p,Houston Rockets,W,99,98
BOS,2017-12-31,5:30p,Brooklyn Nets,W,108,105
BOS,2018-01-03,8:00p,Cleveland Cavaliers,W,102,88
BOS,2018-01-05,7:00p,Minnesota Timberwolves,W,91,84
BOS,2018-01-06,6:00p,Brooklyn Nets,W,87,85
BOS,2018-01-11,3:00p,Philadelphia 76ers,W,114,103
BOS,2018-01-16,7:30p,New Orleans Pelicans,L,113,116
BOS,2018-01-18,7:00p,Philadelphia 76ers,L,80,89
BOS,2018-01-21,1:00p,Orlando Magic,L,95,103
BOS,2018-01-23,10:30p,Los Angeles Lakers,L,107,108
BOS,2018-01-24,10:30p,Los Angeles Clippers,W,113,102
BOS,2018-01-27,8:30p,Golden State Warriors,L,105,109
BOS,2018-01-29,9:00p,Denver Nuggets,W,111,110
BOS,2018-01-31,8:00p,New York Knicks,W,103,73
BOS,2018-02-02,7:30p,Atlanta Hawks,W,119,110
BOS,2018-02-04,12:00p,Portland Trail Blazers,W,97,96
BOS,2018-02-06,7:30p,Toronto Raptors,L,91,111
BOS,2018-02-08,8:00p,Washington Wizards,W,110,104
BOS,2018-02-09,7:30p,Indiana Pacers,L,91,97
BOS,2018-02-11,3:30p,Cleveland Cavaliers,L,99,121
BOS,2018-02-14,8:00p,Los Angeles Clippers,L,119,129
BOS,2018-02-23,7:00p,Detroit Pistons,W,110,98
BOS,2018-02-24,7:30p,New York Knicks,W,121,112
BOS,2018-02-26,7:30p,Memphis Grizzlies,W,109,98
BOS,2018-02-28,7:30p,Charlotte Hornets,W,134,106
BOS,2018-03-03,8:30p,Houston Rockets,L,120,123
BOS,2018-03-05,8:00p,Chicago Bulls,W,105,89
BOS,2018-03-08,8:00p,Minnesota Timberwolves,W,117,109
BOS,2018-03-11,7:30p,Indiana Pacers,L,97,99
BOS,2018-03-14,8:00p,Washington Wizards,L,124,125
BOS,2018-03-16,7:00p,Orlando Magic,W,92,83
BOS,2018-03-18,6:00p,New Orleans Pelicans,L,89,108
BOS,2018-03-20,8:00p,Oklahoma City Thunder,W,100,99
BOS,2018-03-23,10:00p,Portland Trail Blazers,W,105,100
BOS,2018-03-25,6:00p,Sacramento Kings,W,104,93
BOS,2018-03-26,10:00p,Phoenix Suns,W,102,94
BOS,2018-03-28,9:30p,Utah Jazz,W,97,94
BOS,2018-03-31,7:30p,Toronto Raptors,W,110,99
BOS,2018-04-03,8:00p,Milwaukee Bucks,L,102,106
BOS,2018-04-04,8:00p,Toronto Raptors,L,78,96
BOS,2018-04-06,7:30p,Chicago Bulls,W,111,104
BOS,2018-04-08,1:00p,Atlanta Hawks,L,106,112
BOS,2018-04-10,8:00p,Washington Wizards,L,101,113
BOS,2018-04-11,8:00p,Brooklyn Nets,W,110,97
BOS,2018-10-16,8:00p,Philadelphia 76ers,W,105,87
BOS,2018-10-19,8:00p,Toronto Raptors,L,101,113
BOS,2018-10-20,7:30p,New York Knicks,W,103,101
BOS,2018-10-22,7:30p,Orlando Magic,L,90,93
BOS,2018-10-25,8:00p,Oklahoma City Thunder,W,101,95
BOS,2018-10-27,7:00p,Detroit Pistons,W,109,89
BOS,2018-10-30,7:30p,Detroit Pistons,W,108,105
BOS,2018-11-01,8:00p,Milwaukee Bucks,W,117,113
BOS,2018-11-03,7:00p,Indiana Pacers,L,101,102
BOS,2018-11-05,9:00p,Denver Nuggets,L,107,115
BOS,2018-11-08,9:00p,Phoenix Suns,W,116,109
BOS,2018-11-09,9:30p,Utah Jazz,L,115,123
BOS,2018-11-11,9:00p,Portland Trail Blazers,L,94,100
BOS,2018-11-14,7:30p,Chicago Bulls,W,111,82
BOS,2018-11-16,7:00p,Toronto Raptors,W,123,116
BOS,2018-11-17,7:30p,Utah Jazz,L,86,98
BOS,2018-11-19,7:00p,Charlotte Hornets,L,112,117
BOS,2018-11-21,7:30p,New York Knicks,L,109,117
BOS,2018-11-23,7:30p,Atlanta Hawks,W,114,96
BOS,2018-11-24,8:30p,Dallas Mavericks,L,104,113
BOS,2018-11-26,8:00p,New Orleans Pelicans,W,124,107
BOS,2018-11-30,7:00p,Cleveland Cavaliers,W,128,95
BOS,2018-12-01,8:00p,Minnesota Timberwolves,W,118,109
BOS,2018-12-06,8:00p,New York Knicks,W,128,100
BOS,2018-12-08,8:00p,Chicago Bulls,W,133,77
BOS,2018-12-10,7:30p,New Orleans Pelicans,W,113,100
BOS,2018-12-12,7:00p,Washington Wizards,W,130,125
BOS,2018-12-14,7:00p,Atlanta Hawks,W,129,108
BOS,2018-12-15,7:00p,Detroit Pistons,L,104,113
BOS,2018-12-19,7:30p,Phoenix Suns,L,103,111
BOS,2018-12-21,8:00p,Milwaukee Bucks,L,107,120
BOS,2018-12-23,6:00p,Charlotte Hornets,W,119,103
BOS,2018-12-25,5:30p,Philadelphia 76ers,W,121,114
BOS,2018-12-27,8:00p,Houston Rockets,L,113,127
BOS,2018-12-29,8:00p,Memphis Grizzlies,W,112,103
BOS,2018-12-31,7:00p,San Antonio Spurs,L,111,120
BOS,2019-01-02,8:00p,Minnesota Timberwolves,W,115,102
BOS,2019-01-04,8:00p,Dallas Mavericks,W,114,93
BOS,2019-01-07,7:30p,Brooklyn Nets,W,116,95
BOS,2019-01-09,7:00p,Indiana Pacers,W,135,108
BOS,2019-01-10,7:00p,Miami Heat,L,99,115
BOS,2019-01-12,7:00p,Orlando Magic,L,103,105
BOS,2019-01-14,7:30p,Brooklyn Nets,L,102,109
BOS,2019-01-16,8:00p,Toronto Raptors,W,117,108
BOS,2019-01-18,7:00p,Memphis Grizzlies,W,122,116
BOS,2019-01-19,7:30p,Atlanta Hawks,W,113,105
BOS,2019-01-21,6:00p,Miami Heat,W,107,99
BOS,2019-01-23,7:30p,Cleveland Cavaliers,W,123,103
BOS,2019-01-26,8:30p,Golden State Warriors,L,111,115
BOS,2019-01-28,7:30p,Brooklyn Nets,W,112,104
BOS,2019-01-30,7:30p,Charlotte Hornets,W,126,94
BOS,2019-02-01,7:30p,New York Knicks,W,113,99
BOS,2019-02-03,2:00p,Oklahoma City Thunder,W,134,129
BOS,2019-02-05,7:00p,Cleveland Cavaliers,W,103,96
BOS,2019-02-07,8:00p,Los Angeles Lakers,L,128,129
BOS,2019-02-09,8:00p,Los Angeles Clippers,L,112,123
BOS,2019-02-12,8:00p,Philadelphia 76ers,W,112,109
BOS,2019-02-13,7:30p,Detroit Pistons,W,118,110
BOS,2019-02-21,8:00p,Milwaukee Bucks,L,97,98
BOS,2019-02-23,8:00p,Chicago Bulls,L,116,126
BOS,2019-02-26,8:00p,Toronto Raptors,L,95,118
BOS,2019-02-27,8:00p,Portland Trail Blazers,L,92,97
BOS,2019-03-01,8:00p,Washington Wizards,W,107,96
BOS,2019-03-03,3:30p,Houston Rockets,L,104,115
BOS,2019-03-05,10:30p,Golden State Warriors,W,128,95
BOS,2019-03-06,10:00p,Sacramento Kings,W,111,109
BOS,2019-03-09,8:30p,Los Angeles Lakers,W,120,107
BOS,2019-03-11,10:30p,Los Angeles Clippers,L,115,140
BOS,2019-03-14,7:30p,Sacramento Kings,W,126,120
BOS,2019-03-16,12:30p,Atlanta Hawks,W,129,120
BOS,2019-03-18,7:30p,Denver Nuggets,L,105,114
BOS,2019-03-20,7:00p,Philadelphia 76ers,L,115,118
BOS,2019-03-23,6:00p,Charlotte Hornets,L,117,124
BOS,2019-03-24,7:30p,San Antonio Spurs,L,96,115
BOS,2019-03-26,7:00p,Cleveland Cavaliers,W,116,106
BOS,2019-03-29,7:00p,Indiana Pacers,W,114,112
BOS,2019-03-30,6:00p,Brooklyn Nets,L,96,110
BOS,2019-04-01,7:30p,Miami Heat,W,110,105
BOS,2019-04-03,7:30p,Miami Heat,W,112,102
BOS,2019-04-05,8:00p,Indiana Pacers,W,117,97
BOS,2019-04-07,7:30p,Orlando Magic,L,108,116
BOS,2019-04-09,7:00p,Washington Wizards,W,116,110
BOS,2019-10-23,7:30p,Philadelphia 76ers,L,93,107
BOS,2019-10-25,7:00p,Toronto Raptors,W,112,106
BOS,2019-10-26,7:30p,New York Knicks,W,118,95
BOS,2019-10-30,7:30p,Milwaukee Bucks,W,116,105
BOS,2019-11-01,7:30p,New York Knicks,W,104,102
BOS,2019-11-05,7:00p,Cleveland Cavaliers,W,119,113
BOS,2019-11-07,8:00p,Charlotte Hornets,W,108,87
BOS,2019-11-09,5:00p,San Antonio Spurs,W,135,115
BOS,2019-11-11,7:30p,Dallas Mavericks,W,116,106
BOS,2019-11-13,7:30p,Washington Wizards,W,140,133
BOS,2019-11-15,10:30p,Golden State Warriors,W,105,100
BOS,2019-11-17,3:30p,Sacramento Kings,L,99,100
BOS,2019-11-18,9:00p,Phoenix Suns,W,99,85
BOS,2019-11-20,10:00p,Los Angeles Clippers,L,104,107
BOS,2019-11-22,9:00p,Denver Nuggets,L,92,96
BOS,2019-11-25,7:30p,Sacramento Kings,W,103,102
BOS,2019-11-27,7:00p,Brooklyn Nets,W,121,110
BOS,2019-11-29,12:00p,Brooklyn Nets,L,107,112
BOS,2019-12-01,3:30p,New York Knicks,W,113,104
BOS,2019-12-04,7:30p,Miami Heat,W,112,93
BOS,2019-12-06,8:00p,Denver Nuggets,W,108,95
BOS,2019-12-09,7:30p,Cleveland Cavaliers,W,110,88
BOS,2019-12-11,7:00p,Indiana Pacers,L,117,122
BOS,2019-12-12,8:00p,Philadelphia 76ers,L,109,115
BOS,2019-12-18,9:30p,Dallas Mavericks,W,109,103
BOS,2019-12-20,7:30p,Detroit Pistons,W,114,93
BOS,2019-12-22,6:00p,Charlotte Hornets,W,119,93
BOS,2019-12-25,12:00p,Toronto Raptors,W,118,102
BOS,2019-12-27,4:00p,Cleveland Cavaliers,W,129,117
BOS,2019-12-28,7:00p,Toronto Raptors,L,97,113
BOS,2019-12-31,3:00p,Charlotte Hornets,W,109,92
BOS,2020-01-03,7:00p,Atlanta Hawks,W,109,106
BOS,2020-01-04,8:00p,Chicago Bulls,W,111,104
BOS,2020-01-06,7:00p,Washington Wizards,L,94,99
BOS,2020-01-08,7:00p,San Antonio Spurs,L,114,129
BOS,2020-01-09,7:00p,Philadelphia 76ers,L,98,109
BOS,2020-01-11,7:00p,New Orleans Pelicans,W,140,105
BOS,2020-01-13,7:30p,Chicago Bulls,W,113,101
BOS,2020-01-15,7:00p,Detroit Pistons,L,103,116
BOS,2020-01-16,8:00p,Milwaukee Bucks,L,123,128
BOS,2020-01-18,7:00p,Phoenix Suns,L,119,123
BOS,2020-01-20,7:30p,Los Angeles Lakers,W,139,107
BOS,2020-01-22,7:30p,Memphis Grizzlies,W,119,95
BOS,2020-01-24,7:00p,Orlando Magic,W,109,98
BOS,2020-01-26,6:00p,New Orleans Pelicans,L,108,123
BOS,2020-01-28,8:00p,Miami Heat,W,109,101
BOS,2020-01-30,8:00p,Golden State Warriors,W,119,104
BOS,2020-02-01,8:30p,Philadelphia 76ers,W,116,95
BOS,2020-02-03,7:30p,Atlanta Hawks,W,123,115
BOS,2020-02-05,7:30p,Orlando Magic,W,116,100
BOS,2020-02-07,7:30p,Atlanta Hawks,W,112,107
BOS,2020-02-09,3:30p,Oklahoma City Thunder,W,112,111
BOS,2020-02-11,9:30p,Houston Rockets,L,105,116
BOS,2020-02-13,8:00p,Los Angeles Clippers,W,141,133
BOS,2020-02-21,8:00p,Minnesota Timberwolves,W,127,117
BOS,2020-02-23,3:30p,Los Angeles Lakers,L,112,114
BOS,2020-02-25,10:00p,Portland Trail Blazers,W,118,106
BOS,2020-02-26,10:30p,Utah Jazz,W,114,103
BOS,2020-02-29,8:30p,Houston Rockets,L,110,111
BOS,2020-03-03,7:30p,Brooklyn Nets,L,120,129
BOS,2020-03-04,7:00p,Cleveland Cavaliers,W,112,106
BOS,2020-03-06,8:00p,Utah Jazz,L,94,99
BOS,2020-03-08,6:00p,Oklahoma City Thunder,L,104,105
BOS,2020-03-10,7:00p,Indiana Pacers,W,114,111
BOS,2020-07-31,6:30p,Milwaukee Bucks,L,112,119
BOS,2020-08-02,3:30p,Portland Trail Blazers,W,128,124
BOS,2020-08-04,6:30p,Miami Heat,L,106,112
BOS,2020-08-05,9:00p,Brooklyn Nets,W,149,115
BOS,2020-08-07,9:00p,Toronto Raptors,W,122,100
BOS,2020-08-09,5:00p,Orlando Magic,W,122,119
BOS,2020-08-11,5:00p,Memphis Grizzlies,W,122,107
BOS,2020-08-13,12:00p,Washington Wizards,L,90,96
BOS,2020-12-23,7:30p,Milwaukee Bucks,W,122,121
BOS,2020-12-25,5:00p,Brooklyn Nets,L,95,123
BOS,2020-12-27,8:00p,Indiana Pacers,L,107,108
BOS,2020-12-29,7:00p,Indiana Pacers,W,116,111
BOS,2020-12-30,7:30p,Memphis Grizzlies,W,126,107
BOS,2021-01-01,7:00p,Detroit Pistons,L,93,96
BOS,2021-01-03,3:00p,Detroit Pistons,W,122,120
BOS,2021-01-04,7:30p,Toronto Raptors,W,126,114
BOS,2021-01-06,7:30p,Miami Heat,W,107,105
BOS,2021-01-08,7:30p,Washington Wizards,W,116,107
BOS,2021-01-15,7:30p,Orlando Magic,W,124,97
BOS,2021-01-17,1:00p,New York Knicks,L,75,105
BOS,2021-01-20,7:00p,Philadelphia 76ers,L,109,117
BOS,2021-01-22,7:30p,Philadelphia 76ers,L,110,122
BOS,2021-01-24,7:00p,Cleveland Cavaliers,W,141,103
BOS,2021-01-25,9:00p,Chicago Bulls,W,119,103
BOS,2021-01-27,8:30p,San Antonio Spurs,L,106,110
BOS,2021-01-30,8:30p,Los Angeles Lakers,L,95,96
BOS,2021-02-02,10:00p,Golden State Warriors,W,111,107
BOS,2021-02-03,10:00p,Sacramento Kings,L,111,116
BOS,2021-02-05,10:00p,Los Angeles Clippers,W,119,115
BOS,2021-02-07,2:00p,Phoenix Suns,L,91,100
BOS,2021-02-09,10:00p,Utah Jazz,L,108,122
BOS,2021-02-11,7:30p,Toronto Raptors,W,120,106
BOS,2021-02-12,8:00p,Detroit Pistons,L,102,108
BOS,2021-02-14,1:00p,Washington Wizards,L,91,104
BOS,2021-02-16,7:00p,Denver Nuggets,W,112,99
BOS,2021-02-17,7:30p,Atlanta Hawks,L,114,122
BOS,2021-02-19,7:30p,Atlanta Hawks,W,121,109
BOS,2021-02-21,3:30p,New Orleans Pelicans,L,115,120
BOS,2021-02-23,7:30p,Dallas Mavericks,L,107,110
BOS,2021-02-24,7:30p,Atlanta Hawks,L,112,127
BOS,2021-02-26,7:30p,Indiana Pacers,W,118,112
BOS,2021-02-28,7:00p,Washington Wizards,W,111,110
BOS,2021-03-02,7:30p,Los Angeles Clippers,W,117,112
BOS,2021-03-04,7:00p,Toronto Raptors,W,132,125
BOS,2021-03-11,7:30p,Brooklyn Nets,L,109,121
BOS,2021-03-14,8:00p,Houston Rockets,W,134,107
BOS,2021-03-16,7:30p,Utah Jazz,L,109,117
BOS,2021-03-17,8:00p,Cleveland Cavaliers,L,110,117
BOS,2021-03-19,7:30p,Sacramento Kings,L,96,107
BOS,2021-03-21,3:30p,Orlando Magic,W,112,96
BOS,2021-03-22,9:00p,Memphis Grizzlies,L,126,132
BOS,2021-03-24,7:30p,Milwaukee Bucks,L,119,121
BOS,2021-03-26,7:30p,Milwaukee Bucks,W,122,114
BOS,2021-03-27,9:00p,Oklahoma City Thunder,W,111,94
BOS,2021-03-29,7:30p,New Orleans Pelicans,L,109,115
BOS,2021-03-31,7:30p,Dallas Mavericks,L,108,113
BOS,2021-04-02,7:30p,Houston Rockets,W,118,102
BOS,2021-04-04,6:00p,Charlotte Hornets,W,116,86
BOS,2021-04-06,7:30p,Philadelphia 76ers,L,96,106
BOS,2021-04-07,7:30p,New York Knicks,W,101,99
BOS,2021-04-09,7:30p,Minnesota Timberwolves,W,145,136
BOS,2021-04-11,3:00p,Denver Nuggets,W,105,87
BOS,2021-04-13,10:00p,Portland Trail Blazers,W,116,115
BOS,2021-04-15,10:00p,Los Angeles Lakers,W,121,113
BOS,2021-04-17,8:30p,Golden State Warriors,W,119,114
BOS,2021-04-19,7:30p,Chicago Bulls,L,96,102
BOS,2021-04-22,7:00p,Phoenix Suns,W,99,86
BOS,2021-04-23,7:30p,Brooklyn Nets,L,104,109
BOS,2021-04-25,1:00p,Charlotte Hornets,L,104,125
BOS,2021-04-27,7:00p,Oklahoma City Thunder,L,115,119
BOS,2021-04-28,7:30p,Charlotte Hornets,W,120,111
BOS,2021-04-30,7:30p,San Antonio Spurs,W,143,140
BOS,2021-05-02,7:30p,Portland Trail Blazers,L,119,129
BOS,2021-05-05,7:00p,Orlando Magic,W,132,96
BOS,2021-05-07,7:30p,Chicago Bulls,L,99,121
BOS,2021-05-09,1:00p,Miami Heat,L,124,130
BOS,2021-05-11,7:30p,Miami Heat,L,121,129
BOS,2021-05-12,8:00p,Cleveland Cavaliers,L,94,102
BOS,2021-05-15,2:00p,Minnesota Timberwolves,W,124,108
BOS,2021-05-16,1:00p,New York Knicks,L,92,96
BOS,2021-05-18,9:00p,Washington Wizards,W,118,100
BOS,2021-10-20,7:30p,New York Knicks,L,134,138
BOS,2021-10-22,7:30p,Toronto Raptors,L,83,115
BOS,2021-10-24,7:00p,Houston Rockets,W,107,97
BOS,2021-10-25,7:00p,Charlotte Hornets,W,140,129
BOS,2021-10-27,7:30p,Washington Wizards,L,107,116
BOS,2021-10-30,5:00p,Washington Wizards,L,112,115
BOS,2021-11-01,7:30p,Chicago Bulls,L,114,128
BOS,2021-11-03,7:00p,Orlando Magic,W,92,79
BOS,2021-11-04,7:30p,Miami Heat,W,95,78
BOS,2021-11-06,8:30p,Dallas Mavericks,L,104,107
BOS,2021-11-10,7:30p,Toronto Raptors,W,104,88
BOS,2021-11-12,7:30p,Milwaukee Bucks,W,122,113
BOS,2021-11-13,8:00p,Cleveland Cavaliers,L,89,91
BOS,2021-11-15,7:00p,Cleveland Cavaliers,W,98,92
BOS,2021-11-17,7:30p,Atlanta Hawks,L,99,110
BOS,2021-11-19,7:30p,Los Angeles Lakers,W,130,108
BOS,2021-11-20,7:30p,Oklahoma City Thunder,W,111,105
BOS,2021-11-22,7:30p,Houston Rockets,W,108,90
BOS,2021-11-24,7:30p,Brooklyn Nets,L,104,123
BOS,2021-11-26,8:30p,San Antonio Spurs,L,88,96
BOS,2021-11-28,6:00p,Toronto Raptors,W,109,97
BOS,2021-12-01,7:30p,Philadelphia 76ers,W,88,87
BOS,2021-12-03,9:00p,Utah Jazz,L,130,137
BOS,2021-12-04,10:00p,Portland Trail Blazers,W,145,117
BOS,2021-12-07,10:00p,Los Angeles Lakers,L,102,117
BOS,2021-12-08,10:30p,Los Angeles Clippers,L,111,114
BOS,2021-12-10,10:00p,Phoenix Suns,L,90,111
BOS,2021-12-13,7:30p,Milwaukee Bucks,W,117,103
BOS,2021-12-17,7:30p,Golden State Warriors,L,107,111
BOS,2021-12-18,7:00p,New York Knicks,W,114,107
BOS,2021-12-20,7:30p,Philadelphia 76ers,L,103,108
BOS,2021-12-22,7:30p,Cleveland Cavaliers,W,111,101
BOS,2021-12-25,2:30p,Milwaukee Bucks,L,113,117
BOS,2021-12-27,8:00p,Minnesota Timberwolves,L,103,108
BOS,2021-12-29,7:30p,Los Angeles Clippers,L,82,91
BOS,2021-12-31,1:00p,Phoenix Suns,W,123,108
BOS,2022-01-02,6:00p,Orlando Magic,W,116,111
BOS,2022-01-05,7:30p,San Antonio Spurs,L,97,99
BOS,2022-01-06,7:30p,New York Knicks,L,105,108
BOS,2022-01-08,7:30p,New York Knicks,W,99,75
BOS,2022-01-10,7:30p,Indiana Pacers,W,101,98
BOS,2022-01-12,7:00p,Indiana Pacers,W,119,100
BOS,2022-01-14,7:00p,Philadelphia 76ers,L,99,111
BOS,2022-01-15,8:30p,Chicago Bulls,W,114,112
BOS,2022-01-17,12:30p,New Orleans Pelicans,W,104,92
BOS,2022-01-19,7:30p,Charlotte Hornets,L,102,111
BOS,2022-01-21,7:30p,Portland Trail Blazers,L,105,109
BOS,2022-01-23,3:30p,Washington Wizards,W,116,87
BOS,2022-01-25,7:30p,Sacramento Kings,W,128,75
BOS,2022-01-28,7:30p,Atlanta Hawks,L,92,108
BOS,2022-01-29,7:00p,New Orleans Pelicans,W,107,97
BOS,2022-01-31,7:30p,Miami Heat,W,122,92
BOS,2022-02-02,7:30p,Charlotte Hornets,W,113,107
BOS,2022-02-04,7:00p,Detroit Pistons,W,102,93
BOS,2022-02-06,6:00p,Orlando Magic,W,116,83
BOS,2022-02-08,7:30p,Brooklyn Nets,W,126,91
BOS,2022-02-11,7:30p,Denver Nuggets,W,108,102
BOS,2022-02-13,2:00p,Atlanta Hawks,W,105,95
BOS,2022-02-15,7:30p,Philadelphia 76ers,W,135,87
BOS,2022-02-16,7:30p,Detroit Pistons,L,111,112
BOS,2022-02-24,7:30p,Brooklyn Nets,W,129,106
BOS,2022-02-26,12:00p,Detroit Pistons,W,113,104
BOS,2022-02-27,5:00p,Indiana Pacers,L,107,128
BOS,2022-03-01,7:30p,Atlanta Hawks,W,107,98
BOS,2022-03-03,7:30p,Memphis Grizzlies,W,120,107
BOS,2022-03-06,1:00p,Brooklyn Nets,W,126,120
BOS,2022-03-09,7:00p,Charlotte Hornets,W,115,101
BOS,2022-03-11,7:30p,Detroit Pistons,W,114,103
BOS,2022-03-13,3:30p,Dallas Mavericks,L,92,95
BOS,2022-03-16,10:00p,Golden State Warriors,W,110,88
BOS,2022-03-18,10:00p,Sacramento Kings,W,126,97
BOS,2022-03-20,8:00p,Denver Nuggets,W,124,104
BOS,2022-03-21,8:00p,Oklahoma City Thunder,W,132,123
BOS,2022-03-23,7:30p,Utah Jazz,W,125,97
BOS,2022-03-27,6:00p,Minnesota Timberwolves,W,134,112
BOS,2022-03-28,7:30p,Toronto Raptors,L,112,115
BOS,2022-03-30,7:30p,Miami Heat,L,98,106
BOS,2022-04-01,7:30p,Indiana Pacers,W,128,123
BOS,2022-04-03,1:00p,Washington Wizards,W,144,102
BOS,2022-04-06,8:00p,Chicago Bulls,W,117,94
BOS,2022-04-07,7:30p,Milwaukee Bucks,L,121,127
BOS,2022-04-10,7:00p,Memphis Grizzlies,W,139,110
BOS,2022-10-18,7:30p,Philadelphia 76ers,W,126,117
BOS,2022-10-21,7:30p,Miami Heat,W,111,104
BOS,2022-10-22,7:00p,Orlando Magic,W,126,120
BOS,2022-10-24,8:00p,Chicago Bulls,L,102,120
BOS,2022-10-28,7:30p,Cleveland Cavaliers,L,123,132
BOS,2022-10-30,6:00p,Washington Wizards,W,112,94
BOS,2022-11-02,7:30p,Cleveland Cavaliers,L,113,114
BOS,2022-11-04,7:30p,Chicago Bulls,W,123,119
BOS,2022-11-05,7:30p,New York Knicks,W,133,118
BOS,2022-11-07,9:00p,Memphis Grizzlies,W,109,106
BOS,2022-11-09,7:30p,Detroit Pistons,W,128,112
BOS,2022-11-11,7:00p,Denver Nuggets,W,131,112
BOS,2022-11-12,7:00p,Detroit Pistons,W,117,108
