NHL Team,Date,Opponent,Result,Team Score,Opponent Score
BOS,2013-12-12,Edmonton Oilers,W,4,2
BOS,2013-12-14,Vancouver Canucks,L,2,6
BOS,2013-12-17,Calgary Flames,W,2,0
BOS,2013-12-19,Buffalo Sabres,L,2,4
BOS,2013-12-21,Buffalo Sabres,W,4,1
BOS,2013-12-23,Nashville Predators,W,6,2
BOS,2013-12-27,Ottawa Senators,W,5,0
BOS,2013-12-28,Ottawa Senators,L,3,4
BOS,2013-12-31,New York Islanders,L,3,5
BOS,2014-01-02,Nashville Predators,W,3,2
BOS,2014-01-04,Winnipeg Jets,W,4,1
BOS,2014-01-07,Anaheim Ducks,L,2,5
BOS,2014-01-09,Los Angeles Kings,L,2,4
BOS,2014-01-11,San Jose Sharks,W,1,0
BOS,2014-01-14,Toronto Maple Leafs,L,3,4
BOS,2014-01-16,Dallas Stars,W,4,2
BOS,2014-01-19,Chicago Blackhawks,L,2,3
BOS,2014-01-20,Los Angeles Kings,W,3,2
BOS,2014-01-25,Philadelphia Flyers,W,6,1
BOS,2014-01-27,New York Islanders,W,6,3
BOS,2014-01-28,Florida Panthers,W,6,2
BOS,2014-01-30,Montreal Canadiens,L,1,4
BOS,2014-02-01,Edmonton Oilers,W,4,0
BOS,2014-02-04,Vancouver Canucks,W,3,1
BOS,2014-02-06,St. Louis Blues,L,2,3
BOS,2014-02-08,Ottawa Senators,W,7,2
BOS,2014-02-26,Buffalo Sabres,L,4,5
BOS,2014-03-01,Washington Capitals,L,2,4
BOS,2014-03-02,New York Rangers,W,6,3
BOS,2014-03-04,Florida Panthers,W,4,1
BOS,2014-03-06,Washington Capitals,W,3,0
BOS,2014-03-08,Tampa Bay Lightning,W,4,3
BOS,2014-03-09,Florida Panthers,W,5,2
BOS,2014-03-12,Montreal Canadiens,W,4,1
BOS,2014-03-13,Phoenix Coyotes,W,2,1
BOS,2014-03-15,Carolina Hurricanes,W,5,1
BOS,2014-03-17,Minnesota Wild,W,4,1
BOS,2014-03-18,New Jersey Devils,W,4,2
BOS,2014-03-21,Colorado Avalanche,W,2,0
BOS,2014-03-22,Phoenix Coyotes,W,4,2
BOS,2014-03-24,Montreal Canadiens,L,1,2
BOS,2014-03-27,Chicago Blackhawks,W,3,0
BOS,2014-03-29,Washington Capitals,W,4,2
BOS,2014-03-30,Philadelphia Flyers,W,4,3
BOS,2014-04-02,Detroit Red Wings,L,2,3
BOS,2014-04-03,Toronto Maple Leafs,L,3,4
BOS,2014-04-05,Philadelphia Flyers,W,5,2
BOS,2014-04-08,Minnesota Wild,L,3,4
BOS,2014-04-10,Winnipeg Jets,L,1,2
BOS,2014-04-12,Buffalo Sabres,W,4,1
BOS,2014-04-13,New Jersey Devils,L,2,3
BOS,2014-10-08,Philadelphia Flyers,W,2,1
BOS,2014-10-09,Detroit Red Wings,L,1,2
BOS,2014-10-11,Washington Capitals,L,0,4
BOS,2014-10-13,Colorado Avalanche,L,1,2
BOS,2014-10-15,Detroit Red Wings,W,3,2
BOS,2014-10-16,Montreal Canadiens,L,4,6
BOS,2014-10-18,Buffalo Sabres,W,4,0
BOS,2014-10-21,San Jose Sharks,W,5,3
BOS,2014-10-23,New York Islanders,L,2,3
BOS,2014-10-25,Toronto Maple Leafs,W,4,1
BOS,2014-10-28,Minnesota Wild,L,3,4
BOS,2014-10-30,Buffalo Sabres,W,3,2
BOS,2014-11-01,Ottawa Senators,W,4,2
BOS,2014-11-04,Florida Panthers,W,2,1
BOS,2014-11-06,Edmonton Oilers,W,5,2
BOS,2014-11-10,New Jersey Devils,W,4,2
BOS,2014-11-12,Toronto Maple Leafs,L,1,6
