NHL Team,Date,Opponent,Result,Team Score,Opponent Score
LAK,2014-03-06,Winnipeg Jets,W,3,1
LAK,2014-03-09,Edmonton Oilers,W,4,2
LAK,2014-03-10,Calgary Flames,W,3,2
LAK,2014-03-13,Toronto Maple Leafs,L,2,3
LAK,2014-03-15,Anaheim Ducks,L,1,2
LAK,2014-03-17,Phoenix Coyotes,L,3,4
LAK,2014-03-20,Washington Capitals,W,2,1
LAK,2014-03-22,Florida Panthers,W,4,0
LAK,2014-03-24,Philadelphia Flyers,W,3,2
LAK,2014-03-25,Washington Capitals,W,5,4
LAK,2014-03-27,Pittsburgh Penguins,W,3,2
LAK,2014-03-29,Winnipeg Jets,W,4,2
LAK,2014-03-31,Minnesota Wild,L,2,3
LAK,2014-04-02,Phoenix Coyotes,W,4,0
LAK,2014-04-03,San Jose Sharks,L,1,2
LAK,2014-04-05,Vancouver Canucks,L,1,2
LAK,2014-04-09,Calgary Flames,L,3,4
LAK,2014-04-10,Edmonton Oilers,W,3,0
LAK,2014-04-12,Anaheim Ducks,L,3,4
LAK,2014-10-08,San Jose Sharks,L,0,4
LAK,2014-10-11,Arizona Coyotes,L,2,3
LAK,2014-10-12,Winnipeg Jets,W,4,1
LAK,2014-10-14,Edmonton Oilers,W,6,1
LAK,2014-10-16,St. Louis Blues,W,1,0
LAK,2014-10-19,Minnesota Wild,W,2,1
LAK,2014-10-23,Buffalo Sabres,W,2,0
LAK,2014-10-26,Columbus Blue Jackets,W,5,2
LAK,2014-10-28,Philadelphia Flyers,L,2,3
LAK,2014-10-30,Pittsburgh Penguins,L,0,3
LAK,2014-10-31,Detroit Red Wings,L,2,5
LAK,2014-11-02,Carolina Hurricanes,L,2,3
LAK,2014-11-04,Dallas Stars,W,3,1
LAK,2014-11-06,New York Islanders,L,1,2
LAK,2014-11-08,Vancouver Canucks,W,5,1
LAK,2014-11-12,Anaheim Ducks,L,5,6
LAK,2014-11-13,Dallas Stars,L,0,2
LAK,2014-11-15,Anaheim Ducks,W,3,2
LAK,2014-11-18,Florida Panthers,W,5,2
LAK,2014-11-20,Carolina Hurricanes,W,3,2
LAK,2014-11-22,Dallas Stars,L,4,5
LAK,2014-11-25,Nashville Predators,L,3,4
LAK,2014-11-26,Minnesota Wild,W,4,0
LAK,2014-11-29,Chicago Blackhawks,L,1,4
LAK,2014-12-02,Boston Bruins,W,2,0
LAK,2014-12-04,Arizona Coyotes,W,4,0
LAK,2014-12-06,Philadelphia Flyers,L,1,2
LAK,2014-12-09,Buffalo Sabres,L,0,1
LAK,2014-12-11,Ottawa Senators,W,5,3
LAK,2014-12-12,Montreal Canadiens,L,2,6
LAK,2014-12-14,Toronto Maple Leafs,L,3,4
LAK,2014-12-16,St. Louis Blues,L,2,5
