NHL Team,Date,Opponent,Result,Team Score,Opponent Score
COL,2013-04-13,Vancouver Canucks,W,4,3
COL,2013-04-15,Columbus Blue Jackets,L,3,4
COL,2013-04-19,Edmonton Oilers,L,1,4
COL,2013-04-21,St. Louis Blues,W,5,3
COL,2013-04-23,St. Louis Blues,L,1,3
COL,2013-04-26,Phoenix Coyotes,W,5,4
COL,2013-04-27,Minnesota Wild,L,1,3
COL,2013-10-02,Anaheim Ducks,W,6,1
COL,2013-10-04,Nashville Predators,W,3,1
COL,2013-10-08,Toronto Maple Leafs,W,2,1
COL,2013-10-10,Boston Bruins,W,2,0
COL,2013-10-12,Washington Capitals,W,5,1
COL,2013-10-15,Dallas Stars,W,3,2
COL,2013-10-17,Detroit Red Wings,L,2,4
COL,2013-10-19,Buffalo Sabres,W,4,2
COL,2013-10-21,Pittsburgh Penguins,W,1,0
COL,2013-10-25,Carolina Hurricanes,W,4,2
COL,2013-10-27,Winnipeg Jets,W,3,2
COL,2013-11-01,Dallas Stars,W,3,2
COL,2013-11-02,Montreal Canadiens,W,4,1
COL,2013-11-06,Nashville Predators,L,4,6
COL,2013-11-08,Calgary Flames,W,4,2
COL,2013-11-10,Washington Capitals,W,4,1
COL,2013-11-12,Carolina Hurricanes,L,1,2
COL,2013-11-14,St. Louis Blues,L,3,7
COL,2013-11-16,Florida Panthers,L,1,4
COL,2013-11-19,Chicago Blackhawks,W,5,1
COL,2013-11-21,Phoenix Coyotes,W,4,3
COL,2013-11-23,Los Angeles Kings,W,1,0
COL,2013-11-27,St. Louis Blues,L,1,4
COL,2013-11-29,Minnesota Wild,W,3,1
COL,2013-11-30,Minnesota Wild,W,3,2
COL,2013-12-05,Edmonton Oilers,L,2,8
COL,2013-12-06,Calgary Flames,W,3,2
COL,2013-12-08,Vancouver Canucks,L,1,3
COL,2013-12-10,Phoenix Coyotes,L,1,3
COL,2013-12-12,Winnipeg Jets,W,4,3
COL,2013-12-14,Minnesota Wild,L,1,2
COL,2013-12-16,Dallas Stars,W,6,2
COL,2013-12-17,Dallas Stars,L,2,3
COL,2013-12-19,Edmonton Oilers,W,4,2
COL,2013-12-21,Los Angeles Kings,L,2,3
COL,2013-12-23,San Jose Sharks,L,4,5
COL,2013-12-27,Chicago Blackhawks,L,2,7
COL,2013-12-29,Winnipeg Jets,L,1,2
COL,2013-12-31,Columbus Blue Jackets,W,5,3
COL,2014-01-02,Philadelphia Flyers,W,2,1
COL,2014-01-04,San Jose Sharks,W,4,3
COL,2014-01-06,Calgary Flames,L,3,4
COL,2014-01-08,Ottawa Senators,W,4,3
COL,2014-01-10,New York Islanders,L,1,2
COL,2014-01-11,Minnesota Wild,W,4,2
COL,2014-01-14,Chicago Blackhawks,W,3,2
COL,2014-01-16,New Jersey Devils,W,2,1
COL,2014-01-18,Nashville Predators,W,5,4
COL,2014-01-21,Toronto Maple Leafs,L,2,5
COL,2014-01-24,Florida Panthers,W,3,2
COL,2014-01-25,Tampa Bay Lightning,L,2,5
COL,2014-01-27,Dallas Stars,W,4,3
COL,2014-01-30,Minnesota Wild,W,5,4
COL,2014-02-01,Buffalo Sabres,W,7,1
COL,2014-02-03,New Jersey Devils,W,2,1
COL,2014-02-04,New York Rangers,L,1,5
COL,2014-02-06,Philadelphia Flyers,L,1,3
COL,2014-02-08,New York Islanders,W,5,2
COL,2014-02-26,Los Angeles Kings,L,4,6
COL,2014-02-28,Phoenix Coyotes,W,4,2
COL,2014-03-02,Tampa Bay Lightning,W,6,3
COL,2014-03-04,Chicago Blackhawks,W,4,2
COL,2014-03-06,Detroit Red Wings,W,3,2
COL,2014-03-08,St. Louis Blues,L,1,2
COL,2014-03-10,Winnipeg Jets,W,3,2
COL,2014-03-12,Chicago Blackhawks,W,3,2
COL,2014-03-14,Anaheim Ducks,L,4,6
COL,2014-03-16,Ottawa Senators,W,3,1
COL,2014-03-18,Montreal Canadiens,L,3,6
COL,2014-03-19,Winnipeg Jets,L,4,5
COL,2014-03-21,Boston Bruins,L,0,2
COL,2014-03-25,Nashville Predators,W,5,4
COL,2014-03-27,Vancouver Canucks,W,3,2
COL,2014-03-29,San Jose Sharks,W,3,2
COL,2014-04-01,Columbus Blue Jackets,W,3,2
COL,2014-04-03,New York Rangers,W,3,2
COL,2014-04-05,St. Louis Blues,W,4,0
COL,2014-04-06,Pittsburgh Penguins,L,2,3
COL,2014-04-08,Edmonton Oilers,W,4,1
COL,2014-04-10,Vancouver Canucks,W,4,2
COL,2014-04-11,San Jose Sharks,L,1,5
COL,2014-04-13,Anaheim Ducks,L,2,3
COL,2014-10-09,Minnesota Wild,L,0,5
COL,2014-10-11,Minnesota Wild,L,0,3
COL,2014-10-13,Boston Bruins,W,2,1
COL,2014-10-14,Toronto Maple Leafs,L,2,3
COL,2014-10-16,Ottawa Senators,L,3,5
COL,2014-10-18,Montreal Canadiens,L,2,3
COL,2014-10-21,Florida Panthers,L,3,4
COL,2014-10-24,Vancouver Canucks,W,7,3
COL,2014-10-26,Winnipeg Jets,L,1,2
COL,2014-10-28,San Jose Sharks,L,2,3
COL,2014-10-30,New York Islanders,W,5,0
COL,2014-11-01,St. Louis Blues,L,2,3
COL,2014-11-02,Anaheim Ducks,L,2,3
COL,2014-11-04,Vancouver Canucks,L,2,5
COL,2014-11-06,Toronto Maple Leafs,W,4,3
COL,2014-11-08,Philadelphia Flyers,L,3,4
COL,2014-11-11,New York Islanders,L,0,6
COL,2014-11-13,New York Rangers,W,4,3
COL,2014-11-15,New Jersey Devils,W,3,2
COL,2014-11-20,Washington Capitals,L,2,3
COL,2014-11-22,Carolina Hurricanes,W,4,3
COL,2014-11-25,Arizona Coyotes,W,4,3
COL,2014-11-26,Chicago Blackhawks,L,2,3
COL,2014-11-29,Dallas Stars,W,5,2
COL,2014-12-01,Montreal Canadiens,L,3,4
COL,2014-12-04,Calgary Flames,L,3,4
COL,2014-12-05,Winnipeg Jets,L,2,6
COL,2014-12-09,Nashville Predators,L,0,3
COL,2014-12-11,Winnipeg Jets,W,4,3
COL,2014-12-13,St. Louis Blues,L,2,3
COL,2014-12-18,Pittsburgh Penguins,L,0,1
COL,2014-12-20,Buffalo Sabres,W,5,1
COL,2014-12-21,Detroit Red Wings,W,2,1
COL,2014-12-23,St. Louis Blues,W,5,0
COL,2014-12-27,Chicago Blackhawks,L,2,5
COL,2014-12-29,St. Louis Blues,L,0,3
COL,2014-12-31,Philadelphia Flyers,W,4,3
COL,2015-01-02,Edmonton Oilers,W,2,1
COL,2015-01-04,Columbus Blue Jackets,L,3,4
COL,2015-01-06,Chicago Blackhawks,W,2,0
COL,2015-01-08,Ottawa Senators,W,5,2
COL,2015-01-10,Dallas Stars,W,4,3
