NHL Team,Date,Opponent,Result,Team Score,Opponent Score
PHI,2013-04-06,Winnipeg Jets,L,1,4
PHI,2013-04-09,New York Islanders,L,1,4
PHI,2013-04-11,Ottawa Senators,L,1,3
PHI,2013-04-13,Buffalo Sabres,L,0,1
PHI,2013-04-15,Montreal Canadiens,W,7,3
PHI,2013-04-16,New York Rangers,W,4,2
PHI,2013-04-18,New Jersey Devils,L,0,3
PHI,2013-04-20,Carolina Hurricanes,W,5,3
PHI,2013-04-23,Boston Bruins,W,5,2
PHI,2013-04-25,New York Islanders,W,2,1
PHI,2013-04-27,Ottawa Senators,W,2,1
PHI,2013-10-02,Toronto Maple Leafs,L,1,3
PHI,2013-10-05,Montreal Canadiens,L,1,4
PHI,2013-10-06,Carolina Hurricanes,L,1,2
PHI,2013-10-08,Florida Panthers,W,2,1
PHI,2013-10-11,Phoenix Coyotes,L,1,2
PHI,2013-10-12,Detroit Red Wings,L,2,5
PHI,2013-10-15,Vancouver Canucks,L,2,3
PHI,2013-10-17,Pittsburgh Penguins,L,1,4
PHI,2013-10-24,New York Rangers,W,2,1
PHI,2013-10-26,New York Islanders,W,5,2
PHI,2013-10-29,Anaheim Ducks,L,2,3
PHI,2013-11-01,Washington Capitals,L,0,7
PHI,2013-11-02,New Jersey Devils,W,1,0
PHI,2013-11-05,Carolina Hurricanes,L,1,2
PHI,2013-11-07,New Jersey Devils,L,0,3
PHI,2013-11-09,Edmonton Oilers,W,4,2
PHI,2013-11-12,Ottawa Senators,W,5,0
PHI,2013-11-13,Pittsburgh Penguins,W,2,1
PHI,2013-11-15,Winnipeg Jets,L,2,3
PHI,2013-11-19,Ottawa Senators,W,5,2
PHI,2013-11-21,Buffalo Sabres,W,4,1
PHI,2013-11-23,New York Islanders,W,5,2
PHI,2013-11-25,Florida Panthers,L,1,3
PHI,2013-11-27,Tampa Bay Lightning,L,2,4
PHI,2013-11-29,Winnipeg Jets,W,2,1
PHI,2013-11-30,Nashville Predators,W,3,2
PHI,2013-12-02,Minnesota Wild,L,0,2
PHI,2013-12-04,Detroit Red Wings,W,6,3
PHI,2013-12-07,Dallas Stars,L,1,5
PHI,2013-12-09,Ottawa Senators,L,4,5
PHI,2013-12-11,Chicago Blackhawks,L,2,7
PHI,2013-12-12,Montreal Canadiens,W,2,1
PHI,2013-12-15,Washington Capitals,L,4,5
PHI,2013-12-17,Washington Capitals,W,5,2
PHI,2013-12-19,Columbus Blue Jackets,W,5,4
PHI,2013-12-21,Columbus Blue Jackets,L,3,6
PHI,2013-12-23,Minnesota Wild,W,4,1
PHI,2013-12-28,Edmonton Oilers,W,4,3
PHI,2013-12-30,Vancouver Canucks,W,4,3
PHI,2013-12-31,Calgary Flames,W,4,1
PHI,2014-01-02,Colorado Avalanche,L,1,2
PHI,2014-01-04,Phoenix Coyotes,W,5,3
PHI,2014-01-07,New Jersey Devils,W,3,2
PHI,2014-01-08,Montreal Canadiens,W,3,1
PHI,2014-01-11,Tampa Bay Lightning,L,3,6
PHI,2014-01-12,New York Rangers,L,1,4
PHI,2014-01-14,Buffalo Sabres,W,4,3
PHI,2014-01-16,Nashville Predators,L,3,4
PHI,2014-01-18,New York Islanders,W,6,4
PHI,2014-01-20,New York Islanders,L,3,4
PHI,2014-01-22,Carolina Hurricanes,L,2,3
PHI,2014-01-23,Columbus Blue Jackets,L,2,5
PHI,2014-01-25,Boston Bruins,L,1,6
PHI,2014-01-28,Detroit Red Wings,W,5,0
PHI,2014-01-30,Anaheim Ducks,L,3,5
PHI,2014-02-01,Los Angeles Kings,W,2,0
PHI,2014-02-03,San Jose Sharks,W,5,2
PHI,2014-02-06,Colorado Avalanche,W,3,1
PHI,2014-02-08,Calgary Flames,W,2,1
PHI,2014-02-27,San Jose Sharks,L,3,7
PHI,2014-03-01,New York Rangers,W,4,2
PHI,2014-03-02,Washington Capitals,W,5,4
PHI,2014-03-05,Washington Capitals,W,6,4
PHI,2014-03-08,Toronto Maple Leafs,L,3,4
PHI,2014-03-11,New Jersey Devils,L,1,2
PHI,2014-03-15,Pittsburgh Penguins,W,4,0
PHI,2014-03-16,Pittsburgh Penguins,W,4,3
PHI,2014-03-18,Chicago Blackhawks,W,3,2
PHI,2014-03-20,Dallas Stars,W,4,2
PHI,2014-03-22,St. Louis Blues,W,4,1
PHI,2014-03-24,Los Angeles Kings,L,2,3
PHI,2014-03-26,New York Rangers,L,1,3
