NHL Team,Date,Opponent,Result,Team Score,Opponent Score
DET,2013-04-14,Nashville Predators,W,3,0
DET,2013-04-17,Calgary Flames,L,2,3
DET,2013-04-20,Vancouver Canucks,L,1,2
DET,2013-04-22,Phoenix Coyotes,W,4,0
DET,2013-04-24,Los Angeles Kings,W,3,1
DET,2013-04-25,Nashville Predators,W,5,2
DET,2013-04-27,Dallas Stars,W,3,0
DET,2013-10-02,Buffalo Sabres,W,2,1
DET,2013-10-04,Carolina Hurricanes,W,3,2
DET,2013-10-05,Boston Bruins,L,1,4
DET,2013-10-10,Phoenix Coyotes,L,2,4
DET,2013-10-12,Philadelphia Flyers,W,5,2
DET,2013-10-14,Boston Bruins,W,3,2
DET,2013-10-15,Columbus Blue Jackets,W,2,1
DET,2013-10-17,Colorado Avalanche,W,4,2
DET,2013-10-19,Phoenix Coyotes,L,2,5
DET,2013-10-21,San Jose Sharks,L,0,1
DET,2013-10-23,Ottawa Senators,L,1,6
DET,2013-10-26,New York Rangers,L,2,3
DET,2013-10-30,Vancouver Canucks,W,2,1
DET,2013-11-01,Calgary Flames,W,4,3
DET,2013-11-02,Edmonton Oilers,W,5,0
DET,2013-11-04,Winnipeg Jets,L,2,4
DET,2013-11-07,Dallas Stars,L,3,4
DET,2013-11-09,Tampa Bay Lightning,L,2,3
DET,2013-11-12,Winnipeg Jets,L,2,3
DET,2013-11-15,Washington Capitals,L,3,4
DET,2013-11-16,New York Islanders,L,4,5
DET,2013-11-19,Nashville Predators,L,0,2
DET,2013-11-21,Carolina Hurricanes,W,4,3
DET,2013-11-23,Ottawa Senators,L,2,4
DET,2013-11-24,Buffalo Sabres,W,3,1
DET,2013-11-27,Boston Bruins,W,6,1
DET,2013-11-29,New York Islanders,W,5,0
DET,2013-12-01,Ottawa Senators,W,4,2
DET,2013-12-04,Philadelphia Flyers,L,3,6
DET,2013-12-06,New Jersey Devils,W,3,1
DET,2013-12-07,Florida Panthers,L,1,2
DET,2013-12-10,Florida Panthers,L,2,3
DET,2013-12-12,Tampa Bay Lightning,L,1,2
DET,2013-12-14,Pittsburgh Penguins,L,1,4
DET,2013-12-15,Tampa Bay Lightning,L,0,3
DET,2013-12-17,Anaheim Ducks,L,2,5
DET,2013-12-19,Calgary Flames,W,3,2
DET,2013-12-21,Toronto Maple Leafs,W,5,4
DET,2013-12-23,New York Islanders,L,0,3
DET,2013-12-28,Florida Panthers,W,4,3
DET,2013-12-30,Nashville Predators,L,4,6
DET,2014-01-01,Toronto Maple Leafs,L,2,3
DET,2014-01-04,Dallas Stars,W,5,1
DET,2014-01-09,San Jose Sharks,L,1,4
DET,2014-01-11,Los Angeles Kings,W,3,1
DET,2014-01-12,Anaheim Ducks,L,0,1
DET,2014-01-16,New York Rangers,L,0,1
DET,2014-01-18,Los Angeles Kings,W,3,2
DET,2014-01-20,St. Louis Blues,L,1,4
DET,2014-01-22,Chicago Blackhawks,W,5,4
DET,2014-01-24,Montreal Canadiens,W,4,1
DET,2014-01-26,Florida Panthers,L,4,5
DET,2014-01-28,Philadelphia Flyers,L,0,5
DET,2014-01-31,Washington Capitals,W,4,3
DET,2014-02-02,Washington Capitals,L,5,6
DET,2014-02-03,Vancouver Canucks,W,2,0
DET,2014-02-06,Florida Panthers,W,3,1
DET,2014-02-08,Tampa Bay Lightning,L,2,4
DET,2014-02-26,Montreal Canadiens,W,2,1
DET,2014-02-27,Ottawa Senators,W,6,1
DET,2014-03-04,New Jersey Devils,L,3,4
DET,2014-03-06,Colorado Avalanche,L,2,3
DET,2014-03-07,New Jersey Devils,W,7,4
DET,2014-03-09,New York Rangers,L,0,3
DET,2014-03-11,Columbus Blue Jackets,L,1,4
DET,2014-03-14,Edmonton Oilers,W,2,1
DET,2014-03-16,Chicago Blackhawks,L,1,4
DET,2014-03-18,Toronto Maple Leafs,W,3,2
DET,2014-03-20,Pittsburgh Penguins,W,5,4
DET,2014-03-22,Minnesota Wild,W,3,2
DET,2014-03-23,Minnesota Wild,L,3,4
DET,2014-03-25,Columbus Blue Jackets,L,2,4
DET,2014-03-27,Montreal Canadiens,L,4,5
DET,2014-03-29,Toronto Maple Leafs,W,4,2
DET,2014-03-30,Tampa Bay Lightning,W,3,2
DET,2014-04-02,Boston Bruins,W,3,2
DET,2014-04-04,Buffalo Sabres,W,3,2
DET,2014-04-05,Montreal Canadiens,L,3,5
DET,2014-04-08,Buffalo Sabres,W,4,2
DET,2014-04-09,Pittsburgh Penguins,L,3,4
DET,2014-04-11,Carolina Hurricanes,L,1,2
DET,2014-04-13,St. Louis Blues,W,3,0
DET,2014-10-09,Boston Bruins,W,2,1
DET,2014-10-11,Anaheim Ducks,L,2,3
DET,2014-10-15,Boston Bruins,L,2,3
DET,2014-10-17,Toronto Maple Leafs,W,4,1
DET,2014-10-18,Toronto Maple Leafs,W,1,0
DET,2014-10-21,Montreal Canadiens,L,1,2
DET,2014-10-23,Pittsburgh Penguins,W,4,3
DET,2014-10-25,Philadelphia Flyers,L,2,4
DET,2014-10-29,Washington Capitals,W,4,2
DET,2014-10-31,Los Angeles Kings,W,5,2
DET,2014-11-02,Buffalo Sabres,L,2,3
DET,2014-11-04,Ottawa Senators,L,1,3
DET,2014-11-05,New York Rangers,L,3,4
DET,2014-11-07,New Jersey Devils,W,4,2
DET,2014-11-09,Tampa Bay Lightning,L,3,4
DET,2014-11-14,Chicago Blackhawks,W,4,1
DET,2014-11-16,Montreal Canadiens,L,1,4
DET,2014-11-18,Columbus Blue Jackets,W,5,0
DET,2014-11-20,Winnipeg Jets,W,4,3
DET,2014-11-22,Toronto Maple Leafs,L,1,4
DET,2014-11-24,Ottawa Senators,W,4,3
DET,2014-11-26,Philadelphia Flyers,W,5,2
DET,2014-11-28,New Jersey Devils,W,5,4
DET,2014-11-30,Vancouver Canucks,W,5,3
DET,2014-12-02,Florida Panthers,L,3,4
DET,2014-12-04,Dallas Stars,W,5,2
DET,2014-12-06,New York Rangers,W,3,2
DET,2014-12-07,Carolina Hurricanes,W,3,1
DET,2014-12-10,Toronto Maple Leafs,L,1,2
DET,2014-12-12,Florida Panthers,L,2,3
DET,2014-12-13,Toronto Maple Leafs,L,1,4
DET,2014-12-16,Columbus Blue Jackets,L,0,1
DET,2014-12-19,New York Islanders,L,1,2
