NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
LAC,2014-01-03,8:30p,Dallas Mavericks,W,119,112
LAC,2014-01-04,8:30p,San Antonio Spurs,L,92,116
LAC,2014-01-06,10:30p,Orlando Magic,W,101,81
LAC,2014-01-08,10:30p,Boston Celtics,W,111,105
LAC,2014-01-10,10:30p,Los Angeles Lakers,W,123,87
LAC,2014-01-15,10:30p,Dallas Mavericks,W,129,127
LAC,2014-01-17,7:00p,New York Knicks,W,109,95
LAC,2014-01-18,7:00p,Indiana Pacers,L,92,106
LAC,2014-01-20,1:00p,Detroit Pistons,W,112,103
LAC,2014-01-22,7:00p,Charlotte Bobcats,L,91,95
LAC,2014-01-24,8:00p,Chicago Bulls,W,112,95
LAC,2014-01-25,7:00p,Toronto Raptors,W,126,118
LAC,2014-01-27,8:00p,Milwaukee Bucks,W,114,86
LAC,2014-01-29,10:30p,Washington Wizards,W,110,103
LAC,2014-01-30,10:30p,Golden State Warriors,L,92,111
LAC,2014-02-01,10:30p,Utah Jazz,W,102,87
LAC,2014-02-03,9:00p,Denver Nuggets,L,115,116
LAC,2014-02-05,10:30p,Miami Heat,L,112,116
LAC,2014-02-07,10:30p,Toronto Raptors,W,118,105
LAC,2014-02-09,9:30p,Philadelphia 76ers,W,123,78
LAC,2014-02-12,10:30p,Portland Trail Blazers,W,122,117
LAC,2014-02-18,10:30p,San Antonio Spurs,L,103,113
LAC,2014-02-21,8:00p,Memphis Grizzlies,L,96,102
LAC,2014-02-23,1:00p,Oklahoma City Thunder,W,125,117
LAC,2014-02-24,8:00p,New Orleans Pelicans,W,123,110
LAC,2014-02-26,10:30p,Houston Rockets,W,101,93
LAC,2014-03-01,10:30p,New Orleans Pelicans,W,108,76
LAC,2014-03-04,9:00p,Phoenix Suns,W,104,96
LAC,2014-03-06,10:30p,Los Angeles Lakers,W,142,94
LAC,2014-03-08,10:30p,Atlanta Hawks,W,109,108
LAC,2014-03-10,10:30p,Phoenix Suns,W,112,105
LAC,2014-03-12,10:30p,Golden State Warriors,W,111,98
LAC,2014-03-14,9:00p,Utah Jazz,W,96,87
LAC,2014-03-16,9:30p,Cleveland Cavaliers,W,102,80
LAC,2014-03-17,10:30p,Denver Nuggets,L,100,110
LAC,2014-03-22,10:30p,Detroit Pistons,W,112,103
LAC,2014-03-24,10:30p,Milwaukee Bucks,W,106,98
LAC,2014-03-26,8:00p,New Orleans Pelicans,L,96,98
LAC,2014-03-27,8:30p,Dallas Mavericks,W,109,103
LAC,2014-03-29,8:00p,Houston Rockets,W,118,107
