NHL Team,Date,Opponent,Result,Team Score,Opponent Score
WSH,2014-03-05,Philadelphia Flyers,L,4,6
WSH,2014-03-06,Boston Bruins,L,0,3
WSH,2014-03-08,Phoenix Coyotes,W,3,2
WSH,2014-03-10,Pittsburgh Penguins,L,2,3
WSH,2014-03-11,Pittsburgh Penguins,L,0,2
WSH,2014-03-14,Vancouver Canucks,W,4,3
WSH,2014-03-16,Toronto Maple Leafs,W,4,2
WSH,2014-03-18,Anaheim Ducks,W,3,2
WSH,2014-03-20,Los Angeles Kings,L,1,2
WSH,2014-03-22,San Jose Sharks,W,3,2
WSH,2014-03-25,Los Angeles Kings,L,4,5
WSH,2014-03-29,Boston Bruins,L,2,4
WSH,2014-03-30,Nashville Predators,L,3,4
WSH,2014-04-01,Dallas Stars,L,0,5
WSH,2014-04-04,New Jersey Devils,L,1,2
WSH,2014-04-05,New York Islanders,W,4,3
WSH,2014-04-08,St. Louis Blues,W,4,1
WSH,2014-04-10,Carolina Hurricanes,W,5,2
WSH,2014-04-11,Chicago Blackhawks,W,4,0
WSH,2014-04-13,Tampa Bay Lightning,L,0,1
WSH,2014-10-09,Montreal Canadiens,L,1,2
WSH,2014-10-11,Boston Bruins,W,4,0
WSH,2014-10-14,San Jose Sharks,L,5,6
WSH,2014-10-16,New Jersey Devils,W,6,2
WSH,2014-10-18,Florida Panthers,W,2,1
WSH,2014-10-22,Edmonton Oilers,L,2,3
WSH,2014-10-25,Calgary Flames,W,3,1
WSH,2014-10-26,Vancouver Canucks,L,2,4
WSH,2014-10-29,Detroit Red Wings,L,2,4
WSH,2014-11-01,Tampa Bay Lightning,L,3,4
WSH,2014-11-02,Arizona Coyotes,L,5,6
WSH,2014-11-04,Calgary Flames,L,3,4
WSH,2014-11-07,Chicago Blackhawks,W,3,2
WSH,2014-11-08,Carolina Hurricanes,W,4,3
WSH,2014-11-11,Columbus Blue Jackets,W,4,2
WSH,2014-11-14,New Jersey Devils,L,0,1
WSH,2014-11-15,St. Louis Blues,L,1,4
WSH,2014-11-18,Arizona Coyotes,W,2,1
WSH,2014-11-20,Colorado Avalanche,W,3,2
WSH,2014-11-22,Buffalo Sabres,L,1,2
WSH,2014-11-26,New York Islanders,L,2,3
WSH,2014-11-28,New York Islanders,W,5,2
WSH,2014-11-29,Toronto Maple Leafs,L,2,6
WSH,2014-12-02,Vancouver Canucks,L,3,4
WSH,2014-12-04,Carolina Hurricanes,W,2,1
WSH,2014-12-06,New Jersey Devils,W,4,1
WSH,2014-12-09,Tampa Bay Lightning,W,5,3
WSH,2014-12-11,Columbus Blue Jackets,L,2,3
WSH,2014-12-13,Tampa Bay Lightning,W,4,2
WSH,2014-12-16,Florida Panthers,L,1,2
WSH,2014-12-18,Columbus Blue Jackets,W,5,4
WSH,2014-12-20,New Jersey Devils,W,4,0
WSH,2014-12-22,Ottawa Senators,W,2,1
WSH,2014-12-23,New York Rangers,L,2,4
WSH,2014-12-27,Pittsburgh Penguins,W,3,0
WSH,2014-12-29,New York Islanders,L,3,4
WSH,2015-01-01,Chicago Blackhawks,W,3,2
WSH,2015-01-04,Florida Panthers,W,4,3
WSH,2015-01-07,Toronto Maple Leafs,W,6,2
WSH,2015-01-08,Philadelphia Flyers,L,2,3
WSH,2015-01-10,Detroit Red Wings,W,3,1
WSH,2015-01-12,Colorado Avalanche,W,2,1
WSH,2015-01-14,Philadelphia Flyers,W,1,0
WSH,2015-01-16,Nashville Predators,L,3,4
WSH,2015-01-17,Dallas Stars,L,4,5
WSH,2015-01-20,Edmonton Oilers,L,4,5
WSH,2015-01-27,Columbus Blue Jackets,L,3,4
WSH,2015-01-28,Pittsburgh Penguins,W,4,0
WSH,2015-01-31,Montreal Canadiens,L,0,1
WSH,2015-02-01,St. Louis Blues,L,3,4
WSH,2015-02-03,Los Angeles Kings,W,4,0
WSH,2015-02-05,Ottawa Senators,W,2,1
WSH,2015-02-06,Anaheim Ducks,W,3,2
WSH,2015-02-08,Philadelphia Flyers,L,1,3
WSH,2015-02-11,San Jose Sharks,W,5,4
WSH,2015-02-14,Los Angeles Kings,L,1,3
WSH,2015-02-15,Anaheim Ducks,W,5,3
WSH,2015-02-17,Pittsburgh Penguins,W,3,1
WSH,2015-02-19,Winnipeg Jets,W,5,1
WSH,2015-02-21,New York Islanders,W,3,2
WSH,2015-02-22,Philadelphia Flyers,L,2,3
WSH,2015-02-25,Pittsburgh Penguins,L,3,4
WSH,2015-02-27,Carolina Hurricanes,L,0,3
WSH,2015-03-01,Toronto Maple Leafs,W,4,0
WSH,2015-03-03,Columbus Blue Jackets,W,5,3
WSH,2015-03-05,Minnesota Wild,L,1,2
WSH,2015-03-07,Buffalo Sabres,W,6,1
WSH,2015-03-11,New York Rangers,L,1,3
WSH,2015-03-13,Dallas Stars,L,2,4
WSH,2015-03-15,Boston Bruins,W,2,0
WSH,2015-03-16,Buffalo Sabres,W,4,3
WSH,2015-03-19,Minnesota Wild,W,3,2
WSH,2015-03-21,Winnipeg Jets,L,0,3
WSH,2015-03-26,New Jersey Devils,W,3,2
WSH,2015-03-28,Nashville Predators,L,3,4
WSH,2015-03-29,New York Rangers,W,5,2
WSH,2015-03-31,Carolina Hurricanes,W,4,2
WSH,2015-04-02,Montreal Canadiens,W,5,4
WSH,2015-04-04,Ottawa Senators,L,3,4
WSH,2015-04-05,Detroit Red Wings,W,2,1
