NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
NYK,2013-01-10,8:00p,Indiana Pacers,L,76,81
NYK,2013-01-11,8:00p,Chicago Bulls,L,101,108
NYK,2013-01-13,12:00p,New Orleans Hornets,W,100,87
NYK,2013-01-17,3:00p,Detroit Pistons,W,102,87
NYK,2013-01-21,3:30p,Brooklyn Nets,L,85,88
NYK,2013-01-24,8:00p,Boston Celtics,W,89,86
NYK,2013-01-26,7:00p,Philadelphia 76ers,L,80,97
NYK,2013-01-27,6:30p,Atlanta Hawks,W,106,104
NYK,2013-01-30,7:30p,Orlando Magic,W,113,97
NYK,2013-02-01,7:30p,Milwaukee Bucks,W,96,86
NYK,2013-02-02,7:30p,Sacramento Kings,W,120,81
NYK,2013-02-04,7:30p,Detroit Pistons,W,99,85
NYK,2013-02-06,7:00p,Washington Wizards,L,96,106
NYK,2013-02-08,8:00p,Minnesota Timberwolves,W,100,94
NYK,2013-02-10,1:00p,Los Angeles Clippers,L,88,102
NYK,2013-02-13,7:30p,Toronto Raptors,L,88,92
NYK,2013-02-20,7:00p,Indiana Pacers,L,91,125
NYK,2013-02-22,7:00p,Toronto Raptors,L,98,100
NYK,2013-02-24,7:00p,Philadelphia 76ers,W,99,93
NYK,2013-02-27,8:00p,Golden State Warriors,W,109,105
NYK,2013-03-01,7:00p,Washington Wizards,W,96,88
NYK,2013-03-03,1:00p,Miami Heat,L,93,99
NYK,2013-03-04,7:00p,Cleveland Cavaliers,W,102,97
NYK,2013-03-06,7:30p,Detroit Pistons,W,87,77
NYK,2013-03-07,8:00p,Oklahoma City Thunder,L,94,95
NYK,2013-03-09,7:30p,Utah Jazz,W,113,84
NYK,2013-03-11,10:30p,Golden State Warriors,L,63,92
NYK,2013-03-13,10:30p,Denver Nuggets,L,94,117
NYK,2013-03-14,10:30p,Portland Trail Blazers,L,90,105
NYK,2013-03-17,3:30p,Los Angeles Clippers,L,80,93
NYK,2013-03-18,10:30p,Utah Jazz,W,90,83
NYK,2013-03-20,7:30p,Orlando Magic,W,106,94
NYK,2013-03-22,7:00p,Toronto Raptors,W,99,94
NYK,2013-03-23,7:30p,Toronto Raptors,W,110,84
NYK,2013-03-26,7:00p,Boston Celtics,W,100,85
NYK,2013-03-27,7:30p,Memphis Grizzlies,W,108,101
NYK,2013-03-29,7:30p,Charlotte Bobcats,W,111,102
NYK,2013-03-31,7:30p,Boston Celtics,W,108,89
NYK,2013-04-02,8:00p,Miami Heat,W,102,90
NYK,2013-04-03,7:00p,Atlanta Hawks,W,95,82
NYK,2013-04-05,7:30p,Milwaukee Bucks,W,101,83
NYK,2013-04-07,1:00p,Oklahoma City Thunder,W,125,120
NYK,2013-04-09,7:30p,Washington Wizards,W,120,99
NYK,2013-04-11,8:00p,Chicago Bulls,L,111,118
NYK,2013-04-12,7:30p,Cleveland Cavaliers,W,101,91
NYK,2013-04-14,3:30p,Indiana Pacers,W,90,80
NYK,2013-04-15,7:00p,Charlotte Bobcats,L,95,106
NYK,2013-04-17,8:00p,Atlanta Hawks,W,98,92
NYK,2013-10-30,7:30p,Milwaukee Bucks,W,90,83
NYK,2013-10-31,8:00p,Chicago Bulls,L,81,82
NYK,2013-11-03,7:30p,Minnesota Timberwolves,L,100,109
NYK,2013-11-05,7:30p,Charlotte Bobcats,L,97,102
NYK,2013-11-08,7:00p,Charlotte Bobcats,W,101,91
NYK,2013-11-10,12:00p,San Antonio Spurs,L,89,120
NYK,2013-11-13,8:00p,Atlanta Hawks,W,95,91
NYK,2013-11-14,8:00p,Houston Rockets,L,106,109
NYK,2013-11-16,7:30p,Atlanta Hawks,L,90,110
NYK,2013-11-19,7:30p,Detroit Pistons,L,86,92
NYK,2013-11-20,7:00p,Indiana Pacers,L,96,103
NYK,2013-11-23,7:00p,Washington Wizards,L,89,98
NYK,2013-11-25,10:00p,Portland Trail Blazers,L,91,102
NYK,2013-11-27,10:30p,Los Angeles Clippers,L,80,93
NYK,2013-11-29,9:00p,Denver Nuggets,L,95,97
NYK,2013-12-01,7:30p,New Orleans Pelicans,L,99,103
NYK,2013-12-05,7:00p,Brooklyn Nets,W,113,83
NYK,2013-12-06,7:30p,Orlando Magic,W,121,83
NYK,2013-12-08,12:00p,Boston Celtics,L,73,114
NYK,2013-12-10,7:00p,Cleveland Cavaliers,L,94,109
NYK,2013-12-11,8:00p,Chicago Bulls,W,83,78
NYK,2013-12-13,7:30p,Boston Celtics,L,86,90
NYK,2013-12-14,7:30p,Atlanta Hawks,W,111,106
NYK,2013-12-16,7:30p,Washington Wizards,L,101,102
NYK,2013-12-18,8:00p,Milwaukee Bucks,W,107,101
NYK,2013-12-21,12:00p,Memphis Grizzlies,L,87,95
NYK,2013-12-23,7:00p,Orlando Magic,W,103,98
NYK,2013-12-25,2:30p,Oklahoma City Thunder,L,94,123
NYK,2013-12-27,7:30p,Toronto Raptors,L,83,95
NYK,2013-12-28,7:00p,Toronto Raptors,L,100,115
NYK,2014-01-02,8:30p,San Antonio Spurs,W,105,101
NYK,2014-01-03,8:00p,Houston Rockets,L,100,102
NYK,2014-01-05,7:30p,Dallas Mavericks,W,92,80
NYK,2014-01-07,7:30p,Detroit Pistons,W,89,85
NYK,2014-01-09,8:00p,Miami Heat,W,102,92
NYK,2014-01-11,7:30p,Philadelphia 76ers,W,102,92
NYK,2014-01-13,7:30p,Phoenix Suns,W,98,96
NYK,2014-01-14,7:00p,Charlotte Bobcats,L,98,108
NYK,2014-01-16,7:00p,Indiana Pacers,L,89,117
NYK,2014-01-17,7:00p,Los Angeles Clippers,L,95,109
NYK,2014-01-20,2:30p,Brooklyn Nets,L,80,103
NYK,2014-01-22,7:30p,Philadelphia 76ers,L,106,110
NYK,2014-01-24,7:30p,Charlotte Bobcats,W,125,96
NYK,2014-01-26,3:30p,Los Angeles Lakers,W,110,103
NYK,2014-01-28,7:30p,Boston Celtics,W,114,88
NYK,2014-01-30,8:00p,Cleveland Cavaliers,W,117,86
NYK,2014-02-01,8:30p,Miami Heat,L,91,106
NYK,2014-02-03,8:00p,Milwaukee Bucks,L,98,101
NYK,2014-02-05,8:00p,Portland Trail Blazers,L,90,94
NYK,2014-02-07,7:30p,Denver Nuggets,W,117,90
NYK,2014-02-09,1:00p,Oklahoma City Thunder,L,100,112
NYK,2014-02-12,7:30p,Sacramento Kings,L,101,106
NYK,2014-02-18,8:00p,Memphis Grizzlies,L,93,98
NYK,2014-02-19,8:00p,New Orleans Pelicans,W,98,91
NYK,2014-02-21,7:00p,Orlando Magic,L,121,129
NYK,2014-02-22,7:30p,Atlanta Hawks,L,98,107
NYK,2014-02-24,7:30p,Dallas Mavericks,L,108,110
NYK,2014-02-27,8:00p,Miami Heat,L,82,108
NYK,2014-02-28,8:00p,Golden State Warriors,L,103,126
NYK,2014-03-02,1:00p,Chicago Bulls,L,90,109
NYK,2014-03-03,7:30p,Detroit Pistons,L,85,96
NYK,2014-03-05,8:00p,Minnesota Timberwolves,W,118,106
NYK,2014-03-07,7:30p,Utah Jazz,W,108,81
NYK,2014-03-08,7:30p,Cleveland Cavaliers,W,107,97
NYK,2014-03-10,7:30p,Philadelphia 76ers,W,123,110
NYK,2014-03-12,7:30p,Boston Celtics,W,116,92
NYK,2014-03-15,12:00p,Milwaukee Bucks,W,115,94
NYK,2014-03-19,8:00p,Indiana Pacers,W,92,86
NYK,2014-03-21,7:00p,Philadelphia 76ers,W,93,92
NYK,2014-03-23,7:30p,Cleveland Cavaliers,L,100,106
NYK,2014-03-25,10:30p,Los Angeles Lakers,L,96,127
NYK,2014-03-26,10:00p,Sacramento Kings,W,107,99
NYK,2014-03-28,10:00p,Phoenix Suns,L,88,112
NYK,2014-03-30,9:00p,Golden State Warriors,W,89,84
NYK,2014-03-31,9:00p,Utah Jazz,W,92,83
NYK,2014-04-02,7:00p,Brooklyn Nets,W,110,81
NYK,2014-04-04,7:30p,Washington Wizards,L,89,90
NYK,2014-04-06,1:00p,Miami Heat,L,91,102
NYK,2014-04-11,7:00p,Toronto Raptors,W,108,100
NYK,2014-04-13,7:30p,Chicago Bulls,W,100,89
NYK,2014-04-15,8:00p,Brooklyn Nets,W,109,98
NYK,2014-04-16,8:00p,Toronto Raptors,W,95,92
NYK,2014-10-29,8:00p,Chicago Bulls,L,80,104
NYK,2014-10-30,8:00p,Cleveland Cavaliers,W,95,90
NYK,2014-11-02,7:30p,Charlotte Hornets,W,96,93
NYK,2014-11-04,7:30p,Washington Wizards,L,83,98
NYK,2014-11-05,7:30p,Detroit Pistons,L,95,98
NYK,2014-11-07,7:30p,Brooklyn Nets,L,99,110
NYK,2014-11-08,7:30p,Atlanta Hawks,L,96,103
NYK,2014-11-10,7:30p,Atlanta Hawks,L,85,91
NYK,2014-11-12,7:30p,Orlando Magic,L,95,97
NYK,2014-11-14,7:30p,Utah Jazz,L,100,102
NYK,2014-11-16,1:00p,Denver Nuggets,W,109,93
NYK,2014-11-18,8:00p,Milwaukee Bucks,L,113,117
NYK,2014-11-19,8:00p,Minnesota Timberwolves,L,99,115
NYK,2014-11-22,7:30p,Philadelphia 76ers,W,91,83
NYK,2014-11-24,8:00p,Houston Rockets,L,86,91
NYK,2014-11-26,7:30p,Dallas Mavericks,L,102,109
NYK,2014-11-28,8:00p,Oklahoma City Thunder,L,78,105
NYK,2014-11-30,7:30p,Miami Heat,L,79,86
NYK,2014-12-02,7:30p,Brooklyn Nets,L,93,98
NYK,2014-12-04,8:00p,Cleveland Cavaliers,L,87,90
NYK,2014-12-05,7:00p,Charlotte Hornets,L,102,103
NYK,2014-12-07,7:30p,Portland Trail Blazers,L,99,103
NYK,2014-12-09,8:00p,New Orleans Pelicans,L,93,104
NYK,2014-12-10,8:30p,San Antonio Spurs,L,95,109
NYK,2014-12-12,7:30p,Boston Celtics,W,101,95
NYK,2014-12-14,7:30p,Toronto Raptors,L,90,95
NYK,2014-12-16,8:00p,Dallas Mavericks,L,87,107
NYK,2014-12-18,8:00p,Chicago Bulls,L,97,103
NYK,2014-12-20,1:00p,Phoenix Suns,L,90,99
NYK,2014-12-21,3:30p,Toronto Raptors,L,108,118
NYK,2014-12-25,12:00p,Washington Wizards,L,91,102
NYK,2014-12-27,10:00p,Sacramento Kings,L,129,135
NYK,2014-12-28,9:00p,Portland Trail Blazers,L,79,101
NYK,2014-12-31,6:00p,Los Angeles Clippers,L,78,99
NYK,2015-01-02,7:30p,Detroit Pistons,L,81,97
NYK,2015-01-04,7:30p,Milwaukee Bucks,L,82,95
NYK,2015-01-05,8:00p,Memphis Grizzlies,L,83,105
NYK,2015-01-07,7:00p,Washington Wizards,L,91,101
NYK,2015-01-08,8:00p,Houston Rockets,L,96,120
NYK,2015-01-10,1:00p,Charlotte Hornets,L,82,110
NYK,2015-01-15,3:00p,Milwaukee Bucks,L,79,95
NYK,2015-01-19,5:30p,New Orleans Pelicans,W,99,92
NYK,2015-01-21,7:00p,Philadelphia 76ers,W,98,91
NYK,2015-01-23,7:30p,Orlando Magic,W,113,106
NYK,2015-01-24,7:00p,Charlotte Hornets,L,71,76
NYK,2015-01-28,8:00p,Oklahoma City Thunder,W,100,92
