NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
LAL,2013-01-09,8:00p,San Antonio Spurs,L,105,108
LAL,2013-01-11,10:30p,Oklahoma City Thunder,L,101,116
LAL,2013-01-13,9:30p,Cleveland Cavaliers,W,113,93
LAL,2013-01-15,10:30p,Milwaukee Bucks,W,104,88
LAL,2013-01-17,10:30p,Miami Heat,L,90,99
LAL,2013-01-20,1:00p,Toronto Raptors,L,103,108
LAL,2013-01-21,9:30p,Chicago Bulls,L,83,95
LAL,2013-01-23,8:00p,Memphis Grizzlies,L,93,106
LAL,2013-01-25,10:30p,Utah Jazz,W,102,84
LAL,2013-01-27,3:30p,Oklahoma City Thunder,W,105,96
LAL,2013-01-29,10:30p,New Orleans Hornets,W,111,106
LAL,2013-01-30,10:30p,Phoenix Suns,L,86,92
LAL,2013-02-01,9:30p,Minnesota Timberwolves,W,111,100
LAL,2013-02-03,1:00p,Detroit Pistons,W,98,97
LAL,2013-02-05,7:30p,Brooklyn Nets,W,92,83
LAL,2013-02-07,8:00p,Boston Celtics,L,95,116
LAL,2013-02-08,7:00p,Charlotte Bobcats,W,100,93
LAL,2013-02-10,3:30p,Miami Heat,L,97,107
LAL,2013-02-12,10:30p,Phoenix Suns,W,91,85
LAL,2013-02-14,10:30p,Los Angeles Clippers,L,101,125
LAL,2013-02-20,10:30p,Boston Celtics,W,113,99
LAL,2013-02-22,10:30p,Portland Trail Blazers,W,111,107
LAL,2013-02-24,1:00p,Dallas Mavericks,W,103,99
LAL,2013-02-25,9:00p,Denver Nuggets,L,108,119
LAL,2013-02-28,10:30p,Minnesota Timberwolves,W,116,94
LAL,2013-03-03,9:30p,Atlanta Hawks,W,99,98
LAL,2013-03-05,9:30p,Oklahoma City Thunder,L,105,122
LAL,2013-03-06,8:00p,New Orleans Hornets,W,108,102
LAL,2013-03-08,10:30p,Toronto Raptors,W,118,116
LAL,2013-03-10,3:30p,Chicago Bulls,W,90,81
LAL,2013-03-12,7:00p,Orlando Magic,W,106,97
