NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
TOR,2013-01-09,7:00p,Philadelphia 76ers,W,90,72
TOR,2013-01-11,7:00p,Charlotte Bobcats,W,99,78
TOR,2013-01-13,1:00p,Milwaukee Bucks,L,96,107
TOR,2013-01-15,7:30p,Brooklyn Nets,L,106,113
TOR,2013-01-16,7:00p,Chicago Bulls,L,105,107
TOR,2013-01-18,7:00p,Philadelphia 76ers,L,101,108
TOR,2013-01-20,1:00p,Los Angeles Lakers,W,108,103
TOR,2013-01-23,7:30p,Miami Heat,L,116,123
TOR,2013-01-24,7:00p,Orlando Magic,W,97,95
TOR,2013-01-26,7:00p,Cleveland Cavaliers,L,98,99
TOR,2013-01-28,7:00p,Golden State Warriors,L,102,114
TOR,2013-01-30,7:30p,Atlanta Hawks,L,92,93
TOR,2013-02-01,7:00p,Los Angeles Clippers,W,98,73
TOR,2013-02-03,2:00p,Miami Heat,L,85,100
TOR,2013-02-06,7:00p,Boston Celtics,L,95,99
TOR,2013-02-08,7:00p,Indiana Pacers,W,100,98
TOR,2013-02-10,6:00p,New Orleans Hornets,W,102,89
TOR,2013-02-12,7:00p,Denver Nuggets,W,109,108
TOR,2013-02-13,7:30p,New York Knicks,W,92,88
TOR,2013-02-19,7:00p,Washington Wizards,W,96,88
TOR,2013-02-20,7:00p,Memphis Grizzlies,L,82,88
TOR,2013-02-22,7:00p,New York Knicks,W,100,98
TOR,2013-02-25,7:00p,Washington Wizards,L,84,90
TOR,2013-02-27,7:00p,Cleveland Cavaliers,L,92,103
TOR,2013-03-01,7:00p,Indiana Pacers,L,81,93
TOR,2013-03-02,8:30p,Milwaukee Bucks,L,114,122
TOR,2013-03-04,10:30p,Golden State Warriors,L,118,125
TOR,2013-03-06,9:00p,Phoenix Suns,W,98,71
TOR,2013-03-08,10:30p,Los Angeles Lakers,L,116,118
TOR,2013-03-10,6:00p,Cleveland Cavaliers,W,100,96
TOR,2013-03-13,7:30p,Boston Celtics,L,88,112
TOR,2013-03-15,7:00p,Charlotte Bobcats,W,92,78
TOR,2013-03-17,1:00p,Miami Heat,L,91,108
TOR,2013-03-20,7:00p,Charlotte Bobcats,L,101,107
TOR,2013-03-22,7:00p,New York Knicks,L,94,99
TOR,2013-03-23,7:30p,New York Knicks,L,84,110
TOR,2013-03-27,7:00p,Atlanta Hawks,L,88,107
TOR,2013-03-29,7:30p,Detroit Pistons,W,99,82
TOR,2013-03-31,6:00p,Washington Wizards,L,92,109
TOR,2013-04-01,7:00p,Detroit Pistons,L,98,108
TOR,2013-04-03,7:00p,Washington Wizards,W,88,78
TOR,2013-04-05,8:00p,Minnesota Timberwolves,W,95,93
TOR,2013-04-06,8:30p,Milwaukee Bucks,L,83,100
TOR,2013-04-09,8:00p,Chicago Bulls,W,101,98
TOR,2013-04-12,7:00p,Chicago Bulls,W,97,88
TOR,2013-04-14,3:30p,Brooklyn Nets,W,93,87
TOR,2013-04-16,8:00p,Atlanta Hawks,W,113,96
TOR,2013-04-17,8:00p,Boston Celtics,W,114,90
TOR,2013-10-30,7:00p,Boston Celtics,W,93,87
TOR,2013-11-01,7:30p,Atlanta Hawks,L,95,102
TOR,2013-11-02,8:30p,Milwaukee Bucks,W,97,90
TOR,2013-11-05,7:00p,Miami Heat,L,95,104
TOR,2013-11-06,7:00p,Charlotte Bobcats,L,90,92
TOR,2013-11-08,7:00p,Indiana Pacers,L,84,91
TOR,2013-11-09,7:00p,Utah Jazz,W,115,91
TOR,2013-11-11,8:00p,Houston Rockets,L,104,110
TOR,2013-11-13,8:00p,Memphis Grizzlies,W,103,87
TOR,2013-11-15,7:00p,Chicago Bulls,L,80,96
TOR,2013-11-17,1:00p,Portland Trail Blazers,L,110,118
TOR,2013-11-20,7:00p,Philadelphia 76ers,W,108,98
TOR,2013-11-22,7:00p,Washington Wizards,W,96,88
TOR,2013-11-26,7:00p,Brooklyn Nets,L,100,102
TOR,2013-11-29,7:00p,Miami Heat,L,83,90
TOR,2013-12-01,1:00p,Denver Nuggets,L,98,112
TOR,2013-12-03,10:30p,Golden State Warriors,L,103,112
TOR,2013-12-06,9:00p,Phoenix Suns,L,97,106
TOR,2013-12-08,9:30p,Los Angeles Lakers,W,106,94
TOR,2013-12-10,7:00p,San Antonio Spurs,L,103,116
TOR,2013-12-13,7:00p,Philadelphia 76ers,W,108,100
TOR,2013-12-14,8:00p,Chicago Bulls,W,99,77
TOR,2013-12-18,7:00p,Charlotte Bobcats,L,102,104
TOR,2013-12-20,8:30p,Dallas Mavericks,W,109,108
TOR,2013-12-22,7:00p,Oklahoma City Thunder,W,104,98
TOR,2013-12-23,8:30p,San Antonio Spurs,L,99,112
TOR,2013-12-27,7:30p,New York Knicks,W,95,83
TOR,2013-12-28,7:00p,New York Knicks,W,115,100
TOR,2013-12-31,8:00p,Chicago Bulls,W,85,79
TOR,2014-01-01,7:00p,Indiana Pacers,W,95,82
TOR,2014-01-03,7:00p,Washington Wizards,W,101,88
TOR,2014-01-05,6:00p,Miami Heat,L,97,102
TOR,2014-01-07,7:00p,Indiana Pacers,L,79,86
TOR,2014-01-08,7:00p,Detroit Pistons,W,112,91
TOR,2014-01-11,7:00p,Brooklyn Nets,W,96,80
TOR,2014-01-13,7:00p,Milwaukee Bucks,W,116,94
TOR,2014-01-15,7:30p,Boston Celtics,L,83,88
TOR,2014-01-17,7:00p,Minnesota Timberwolves,W,94,89
TOR,2014-01-19,1:00p,Los Angeles Lakers,L,106,112
TOR,2014-01-20,2:00p,Charlotte Bobcats,L,95,100
TOR,2014-01-22,7:00p,Dallas Mavericks,W,93,85
TOR,2014-01-24,7:00p,Philadelphia 76ers,W,104,95
TOR,2014-01-25,7:00p,Los Angeles Clippers,L,118,126
TOR,2014-01-27,7:30p,Brooklyn Nets,W,104,103
TOR,2014-01-29,7:00p,Orlando Magic,W,98,83
TOR,2014-01-31,9:00p,Denver Nuggets,W,100,90
TOR,2014-02-01,10:00p,Portland Trail Blazers,L,103,106
TOR,2014-02-03,9:00p,Utah Jazz,W,94,79
TOR,2014-02-05,10:00p,Sacramento Kings,L,101,109
TOR,2014-02-07,10:30p,Los Angeles Clippers,L,105,118
TOR,2014-02-10,7:00p,New Orleans Pelicans,W,108,101
TOR,2014-02-12,7:00p,Atlanta Hawks,W,104,83
TOR,2014-02-18,7:00p,Washington Wizards,W,103,93
TOR,2014-02-19,7:00p,Chicago Bulls,L,92,94
TOR,2014-02-21,7:00p,Cleveland Cavaliers,W,98,91
TOR,2014-02-23,6:00p,Orlando Magic,W,105,90
TOR,2014-02-25,7:00p,Cleveland Cavaliers,W,99,93
TOR,2014-02-27,7:00p,Washington Wizards,L,129,134
TOR,2014-03-02,4:00p,Golden State Warriors,W,104,98
TOR,2014-03-07,7:00p,Sacramento Kings,W,99,87
TOR,2014-03-09,7:00p,Minnesota Timberwolves,W,111,104
TOR,2014-03-10,7:30p,Brooklyn Nets,L,97,101
TOR,2014-03-12,7:00p,Detroit Pistons,W,101,87
TOR,2014-03-14,7:00p,Memphis Grizzlies,W,99,86
TOR,2014-03-16,1:00p,Phoenix Suns,L,113,121
TOR,2014-03-18,7:30p,Atlanta Hawks,L,113,118
TOR,2014-03-19,8:00p,New Orleans Pelicans,W,107,100
TOR,2014-03-21,7:00p,Oklahoma City Thunder,L,118,119
TOR,2014-03-23,1:00p,Atlanta Hawks,W,96,86
TOR,2014-03-25,7:00p,Cleveland Cavaliers,L,100,102
TOR,2014-03-26,7:30p,Boston Celtics,W,99,90
TOR,2014-03-28,7:00p,Boston Celtics,W,105,103
TOR,2014-03-30,6:00p,Orlando Magic,W,98,93
TOR,2014-03-31,7:30p,Miami Heat,L,83,93
TOR,2014-04-02,7:00p,Houston Rockets,W,107,103
TOR,2014-04-04,7:00p,Indiana Pacers,W,102,94
TOR,2014-04-05,8:30p,Milwaukee Bucks,W,102,98
TOR,2014-04-09,7:00p,Philadelphia 76ers,W,125,114
TOR,2014-04-11,7:00p,New York Knicks,L,100,108
TOR,2014-04-13,3:30p,Detroit Pistons,W,116,107
TOR,2014-04-14,7:00p,Milwaukee Bucks,W,110,100
TOR,2014-04-16,8:00p,New York Knicks,L,92,95
TOR,2014-10-29,7:30p,Atlanta Hawks,W,109,102
TOR,2014-11-01,7:00p,Orlando Magic,W,108,95
TOR,2014-11-02,6:00p,Miami Heat,L,102,107
TOR,2014-11-04,7:30p,Oklahoma City Thunder,W,100,88
TOR,2014-11-05,7:30p,Boston Celtics,W,110,107
TOR,2014-11-07,7:30p,Washington Wizards,W,103,84
TOR,2014-11-09,7:00p,Philadelphia 76ers,W,120,88
TOR,2014-11-11,7:30p,Orlando Magic,W,104,100
TOR,2014-11-13,8:00p,Chicago Bulls,L,93,100
TOR,2014-11-15,7:30p,Utah Jazz,W,111,93
TOR,2014-11-19,7:30p,Memphis Grizzlies,W,96,92
TOR,2014-11-21,7:30p,Milwaukee Bucks,W,124,82
TOR,2014-11-22,7:30p,Cleveland Cavaliers,W,110,93
TOR,2014-11-24,7:30p,Phoenix Suns,W,104,100
TOR,2014-11-26,7:30p,Atlanta Hawks,W,126,115
TOR,2014-11-28,7:30p,Dallas Mavericks,L,102,106
TOR,2014-11-30,9:30p,Los Angeles Lakers,L,122,129
TOR,2014-12-02,10:00p,Sacramento Kings,W,117,109
TOR,2014-12-03,9:00p,Utah Jazz,W,123,104
TOR,2014-12-05,7:30p,Cleveland Cavaliers,L,91,105
TOR,2014-12-08,7:30p,Denver Nuggets,W,112,107
TOR,2014-12-09,7:00p,Cleveland Cavaliers,L,101,105
TOR,2014-12-12,7:30p,Indiana Pacers,W,106,94
TOR,2014-12-14,7:30p,New York Knicks,W,95,90
TOR,2014-12-15,7:30p,Orlando Magic,W,95,82
TOR,2014-12-17,8:00p,Brooklyn Nets,W,105,89
TOR,2014-12-19,7:30p,Detroit Pistons,W,110,100
TOR,2014-12-21,3:30p,New York Knicks,W,118,108
TOR,2014-12-22,8:00p,Chicago Bulls,L,120,129
TOR,2014-12-27,3:30p,Los Angeles Clippers,W,110,98
TOR,2014-12-28,9:00p,Denver Nuggets,W,116,102
TOR,2014-12-30,10:00p,Portland Trail Blazers,L,97,102
TOR,2015-01-02,10:30p,Golden State Warriors,L,105,126
TOR,2015-01-04,8:00p,Phoenix Suns,L,109,125
TOR,2015-01-08,7:30p,Charlotte Hornets,L,95,103
TOR,2015-01-10,7:30p,Boston Celtics,W,109,96
TOR,2015-01-12,7:30p,Detroit Pistons,L,111,114
TOR,2015-01-14,7:30p,Philadelphia 76ers,W,100,84
TOR,2015-01-16,7:30p,Atlanta Hawks,L,89,110
TOR,2015-01-18,3:30p,New Orleans Pelicans,L,93,95
TOR,2015-01-19,8:00p,Milwaukee Bucks,W,92,89
TOR,2015-01-21,8:00p,Memphis Grizzlies,L,86,92
TOR,2015-01-23,7:00p,Philadelphia 76ers,W,91,86
TOR,2015-01-25,7:00p,Detroit Pistons,W,114,110
TOR,2015-01-27,7:00p,Indiana Pacers,W,104,91
TOR,2015-01-28,7:30p,Sacramento Kings,W,119,102
TOR,2015-01-30,7:30p,Brooklyn Nets,W,127,122
TOR,2015-01-31,7:00p,Washington Wizards,W,120,116
TOR,2015-02-02,7:30p,Milwaukee Bucks,L,75,82
TOR,2015-02-04,7:30p,Brooklyn Nets,L,93,109
TOR,2015-02-06,7:00p,Los Angeles Clippers,W,123,107
TOR,2015-02-08,7:00p,San Antonio Spurs,W,87,82
TOR,2015-02-11,7:30p,Washington Wizards,W,95,93
TOR,2015-02-20,7:30p,Atlanta Hawks,W,105,80
TOR,2015-02-21,8:00p,Houston Rockets,L,76,98
TOR,2015-02-23,8:00p,New Orleans Pelicans,L,97,100
TOR,2015-02-24,8:30p,Dallas Mavericks,L,92,99
TOR,2015-02-27,7:30p,Golden State Warriors,L,89,113
TOR,2015-02-28,7:30p,New York Knicks,L,98,103
TOR,2015-03-02,7:00p,Philadelphia 76ers,W,114,103
TOR,2015-03-04,7:30p,Cleveland Cavaliers,L,112,120
TOR,2015-03-06,7:00p,Charlotte Hornets,L,94,103
TOR,2015-03-08,7:00p,Oklahoma City Thunder,L,104,108
TOR,2015-03-10,8:30p,San Antonio Spurs,L,107,117
TOR,2015-03-13,7:30p,Miami Heat,W,102,92
TOR,2015-03-15,7:00p,Portland Trail Blazers,L,97,113
TOR,2015-03-16,7:00p,Indiana Pacers,W,117,98
TOR,2015-03-18,7:30p,Minnesota Timberwolves,W,105,100
TOR,2015-03-20,8:00p,Chicago Bulls,L,92,108
TOR,2015-03-22,4:00p,New York Knicks,W,106,89
TOR,2015-03-24,7:30p,Detroit Pistons,L,104,108
TOR,2015-03-25,7:00p,Chicago Bulls,L,103,116
TOR,2015-03-27,7:30p,Los Angeles Lakers,W,94,83
TOR,2015-03-30,7:30p,Houston Rockets,W,99,96
TOR,2015-04-01,8:00p,Minnesota Timberwolves,W,113,99
TOR,2015-04-03,7:30p,Brooklyn Nets,L,109,114
TOR,2015-04-04,7:30p,Boston Celtics,L,116,117
TOR,2015-04-08,7:00p,Charlotte Hornets,W,92,74
TOR,2015-04-10,7:00p,Orlando Magic,W,101,99
TOR,2015-04-11,7:30p,Miami Heat,W,107,104
TOR,2015-04-14,7:30p,Boston Celtics,L,93,95
TOR,2015-04-15,7:00p,Charlotte Hornets,W,92,87
TOR,2015-10-28,7:30p,Indiana Pacers,W,106,99
TOR,2015-10-30,7:30p,Boston Celtics,W,113,103
TOR,2015-11-01,6:00p,Milwaukee Bucks,W,106,87
TOR,2015-11-03,8:30p,Dallas Mavericks,W,102,91
TOR,2015-11-04,8:00p,Oklahoma City Thunder,W,103,98
TOR,2015-11-06,7:00p,Orlando Magic,L,87,92
TOR,2015-11-08,6:00p,Miami Heat,L,76,96
TOR,2015-11-10,7:30p,New York Knicks,L,109,111
TOR,2015-11-11,7:00p,Philadelphia 76ers,W,119,103
TOR,2015-11-13,7:30p,New Orleans Pelicans,W,100,81
