NBA Team,Date,Start,Opponent,Result,Team Score,Opponent Score
WAS,2013-01-14,7:00p,Orlando Magic,W,120,91
WAS,2013-01-16,10:00p,Sacramento Kings,L,94,95
WAS,2013-01-18,9:00p,Denver Nuggets,W,112,108
WAS,2013-01-19,10:30p,Los Angeles Clippers,L,87,94
WAS,2013-01-21,10:00p,Portland Trail Blazers,W,98,95
WAS,2013-01-23,9:00p,Utah Jazz,L,88,92
WAS,2013-01-25,7:00p,Minnesota Timberwolves,W,114,101
WAS,2013-01-26,7:00p,Chicago Bulls,W,86,73
WAS,2013-01-28,7:00p,Sacramento Kings,L,94,96
WAS,2013-01-30,7:00p,Philadelphia 76ers,L,84,92
WAS,2013-02-01,8:00p,Memphis Grizzlies,L,76,85
WAS,2013-02-02,8:30p,San Antonio Spurs,L,86,96
WAS,2013-02-04,7:00p,Los Angeles Clippers,W,98,90
WAS,2013-02-06,7:00p,New York Knicks,W,106,96
WAS,2013-02-08,7:00p,Brooklyn Nets,W,89,74
WAS,2013-02-11,8:00p,Milwaukee Bucks,W,102,90
WAS,2013-02-13,7:30p,Detroit Pistons,L,85,96
WAS,2013-02-19,7:00p,Toronto Raptors,L,88,96
WAS,2013-02-22,7:00p,Denver Nuggets,W,119,113
WAS,2013-02-23,7:00p,Houston Rockets,W,105,103
WAS,2013-02-25,7:00p,Toronto Raptors,W,90,84
WAS,2013-02-27,7:00p,Detroit Pistons,L,95,96
WAS,2013-03-01,7:00p,New York Knicks,L,88,96
WAS,2013-03-03,6:00p,Philadelphia 76ers,W,90,87
WAS,2013-03-06,8:00p,Minnesota Timberwolves,L,82,87
WAS,2013-03-08,7:30p,Brooklyn Nets,L,78,95
WAS,2013-03-09,8:00p,Charlotte Bobcats,W,104,87
WAS,2013-03-12,7:00p,Cleveland Cavaliers,L,90,95
WAS,2013-03-13,7:00p,Milwaukee Bucks,W,106,93
WAS,2013-03-15,7:00p,New Orleans Hornets,W,96,87
WAS,2013-03-16,7:00p,Phoenix Suns,W,127,105
WAS,2013-03-18,7:00p,Charlotte Bobcats,L,114,119
WAS,2013-03-20,10:00p,Phoenix Suns,W,88,79
WAS,2013-03-22,10:30p,Los Angeles Lakers,W,103,100
WAS,2013-03-23,10:30p,Golden State Warriors,L,92,101
WAS,2013-03-25,7:00p,Memphis Grizzlies,W,107,94
WAS,2013-03-27,8:00p,Oklahoma City Thunder,L,80,103
WAS,2013-03-29,7:00p,Orlando Magic,L,92,97
WAS,2013-03-31,6:00p,Toronto Raptors,W,109,92
WAS,2013-04-02,7:00p,Chicago Bulls,W,90,86
WAS,2013-04-03,7:00p,Toronto Raptors,L,78,88
WAS,2013-04-06,7:00p,Indiana Pacers,W,104,85
WAS,2013-04-07,6:00p,Boston Celtics,L,96,107
WAS,2013-04-09,7:30p,New York Knicks,L,99,120
WAS,2013-04-10,7:00p,Miami Heat,L,98,103
WAS,2013-04-12,7:00p,Philadelphia 76ers,L,86,97
WAS,2013-04-15,7:30p,Brooklyn Nets,L,101,106
WAS,2013-04-17,8:00p,Chicago Bulls,L,92,95
WAS,2013-10-30,7:30p,Detroit Pistons,L,102,113
WAS,2013-11-01,7:00p,Philadelphia 76ers,L,102,109
WAS,2013-11-03,6:00p,Miami Heat,L,93,103
WAS,2013-11-06,7:00p,Philadelphia 76ers,W,116,102
WAS,2013-11-08,7:00p,Brooklyn Nets,W,112,108
WAS,2013-11-10,7:00p,Oklahoma City Thunder,L,105,106
WAS,2013-11-12,8:30p,Dallas Mavericks,L,95,105
WAS,2013-11-13,8:30p,San Antonio Spurs,L,79,92
WAS,2013-11-16,7:00p,Cleveland Cavaliers,L,96,103
WAS,2013-11-19,7:00p,Minnesota Timberwolves,W,104,100
WAS,2013-11-20,7:00p,Cleveland Cavaliers,W,98,91
WAS,2013-11-22,7:00p,Toronto Raptors,L,88,96
WAS,2013-11-23,7:00p,New York Knicks,W,98,89
WAS,2013-11-26,7:00p,Los Angeles Lakers,W,116,111
WAS,2013-11-27,8:00p,Milwaukee Bucks,W,100,92
WAS,2013-11-29,8:00p,Indiana Pacers,L,73,93
WAS,2013-11-30,7:00p,Atlanta Hawks,W,108,101
WAS,2013-12-02,7:00p,Orlando Magic,W,98,80
WAS,2013-12-06,7:00p,Milwaukee Bucks,L,105,109
WAS,2013-12-09,7:00p,Denver Nuggets,L,74,75
WAS,2013-12-13,7:30p,Atlanta Hawks,L,99,101
WAS,2013-12-14,7:00p,Los Angeles Clippers,L,97,113
WAS,2013-12-16,7:30p,New York Knicks,W,102,101
WAS,2013-12-18,7:30p,Brooklyn Nets,W,113,107
WAS,2013-12-21,1:00p,Boston Celtics,W,106,99
WAS,2013-12-27,8:00p,Minnesota Timberwolves,L,98,120
WAS,2013-12-28,7:00p,Detroit Pistons,W,106,82
WAS,2013-12-30,7:30p,Detroit Pistons,W,106,99
WAS,2014-01-01,6:00p,Dallas Mavericks,L,78,87
WAS,2014-01-03,7:00p,Toronto Raptors,L,88,101
WAS,2014-01-05,6:00p,Golden State Warriors,L,96,112
WAS,2014-01-07,7:00p,Charlotte Bobcats,W,97,83
WAS,2014-01-08,8:00p,New Orleans Pelicans,W,102,96
WAS,2014-01-10,7:00p,Indiana Pacers,L,66,93
WAS,2014-01-11,7:00p,Houston Rockets,L,107,114
WAS,2014-01-13,8:00p,Chicago Bulls,W,102,88
WAS,2014-01-15,7:00p,Miami Heat,W,114,97
WAS,2014-01-17,7:00p,Chicago Bulls,W,96,93
WAS,2014-01-18,7:00p,Detroit Pistons,L,98,104
WAS,2014-01-20,2:00p,Philadelphia 76ers,W,107,99
WAS,2014-01-22,7:00p,Boston Celtics,L,111,113
WAS,2014-01-24,9:00p,Phoenix Suns,W,101,95
WAS,2014-01-25,9:00p,Utah Jazz,L,101,104
WAS,2014-01-28,10:30p,Golden State Warriors,W,88,85
WAS,2014-01-29,10:30p,Los Angeles Clippers,L,103,110
WAS,2014-02-01,7:00p,Oklahoma City Thunder,W,96,81
WAS,2014-02-03,7:00p,Portland Trail Blazers,W,100,90
WAS,2014-02-05,7:00p,San Antonio Spurs,L,118,125
WAS,2014-02-07,7:00p,Cleveland Cavaliers,L,113,115
WAS,2014-02-09,6:00p,Sacramento Kings,W,93,84
WAS,2014-02-11,8:00p,Memphis Grizzlies,L,89,92
WAS,2014-02-12,8:00p,Houston Rockets,L,112,113
WAS,2014-02-18,7:00p,Toronto Raptors,L,93,103
WAS,2014-02-19,7:30p,Atlanta Hawks,W,114,97
WAS,2014-02-22,7:00p,New Orleans Pelicans,W,94,93
WAS,2014-02-23,6:00p,Cleveland Cavaliers,W,96,83
WAS,2014-02-25,7:00p,Orlando Magic,W,115,106
WAS,2014-02-27,7:00p,Toronto Raptors,W,134,129
WAS,2014-03-01,7:30p,Philadelphia 76ers,W,122,103
WAS,2014-03-03,7:00p,Memphis Grizzlies,L,104,110
WAS,2014-03-05,7:00p,Utah Jazz,W,104,91
WAS,2014-03-08,9:00p,Milwaukee Bucks,W,114,107
WAS,2014-03-10,7:30p,Miami Heat,L,90,99
WAS,2014-03-12,7:00p,Charlotte Bobcats,L,85,98
WAS,2014-03-14,7:00p,Orlando Magic,W,105,101
WAS,2014-03-15,7:00p,Brooklyn Nets,W,101,94
WAS,2014-03-18,10:00p,Sacramento Kings,L,111,117
WAS,2014-03-20,10:00p,Portland Trail Blazers,L,103,116
WAS,2014-03-21,10:30p,Los Angeles Lakers,W,117,107
WAS,2014-03-23,5:00p,Denver Nuggets,L,102,105
WAS,2014-03-26,7:00p,Phoenix Suns,L,93,99
WAS,2014-03-28,7:00p,Indiana Pacers,W,91,78
WAS,2014-03-29,8:00p,Atlanta Hawks,W,101,97
WAS,2014-03-31,7:00p,Charlotte Bobcats,L,94,100
WAS,2014-04-02,7:00p,Boston Celtics,W,118,92
WAS,2014-04-04,7:30p,New York Knicks,W,90,89
WAS,2014-04-05,7:00p,Chicago Bulls,L,78,96
WAS,2014-04-09,7:00p,Charlotte Bobcats,L,88,94
WAS,2014-04-11,7:00p,Orlando Magic,W,96,86
WAS,2014-04-12,7:00p,Milwaukee Bucks,W,104,91
WAS,2014-04-14,7:00p,Miami Heat,W,114,93
WAS,2014-04-16,8:00p,Boston Celtics,W,118,102
WAS,2014-10-29,7:30p,Miami Heat,L,95,107
WAS,2014-10-30,7:00p,Orlando Magic,W,105,98
WAS,2014-11-01,7:00p,Milwaukee Bucks,W,108,97
WAS,2014-11-04,7:30p,New York Knicks,W,98,83
WAS,2014-11-05,8:00p,Indiana Pacers,W,96,94
WAS,2014-11-07,7:30p,Toronto Raptors,L,84,103
WAS,2014-11-08,7:00p,Indiana Pacers,W,97,90
WAS,2014-11-12,7:00p,Detroit Pistons,W,107,103
WAS,2014-11-15,7:00p,Orlando Magic,W,98,93
WAS,2014-11-19,7:00p,Dallas Mavericks,L,102,105
WAS,2014-11-21,8:00p,Cleveland Cavaliers,W,91,78
WAS,2014-11-22,8:30p,Milwaukee Bucks,W,111,100
WAS,2014-11-25,7:00p,Atlanta Hawks,L,102,106
WAS,2014-11-26,7:00p,Cleveland Cavaliers,L,87,113
WAS,2014-11-29,7:00p,New Orleans Pelicans,W,83,80
WAS,2014-12-01,7:00p,Miami Heat,W,107,86
WAS,2014-12-03,7:00p,Los Angeles Lakers,W,111,95
WAS,2014-12-05,7:00p,Denver Nuggets,W,119,89
WAS,2014-12-07,1:00p,Boston Celtics,L,93,101
WAS,2014-12-08,7:00p,Boston Celtics,W,133,132
WAS,2014-12-10,7:00p,Orlando Magic,W,91,89
WAS,2014-12-12,7:00p,Los Angeles Clippers,W,104,96
WAS,2014-12-14,6:00p,Utah Jazz,W,93,84
WAS,2014-12-16,7:00p,Minnesota Timberwolves,W,109,95
WAS,2014-12-19,7:30p,Miami Heat,W,105,103
WAS,2014-12-21,6:00p,Phoenix Suns,L,92,104
WAS,2014-12-23,7:00p,Chicago Bulls,L,91,99
WAS,2014-12-25,12:00p,New York Knicks,W,102,91
WAS,2014-12-27,7:00p,Boston Celtics,W,101,88
